,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'ask': 25457.0, 'lastTraded': None, 'bid': 25453.2}","{'ask': 25465.0, 'lastTraded': None, 'bid': 25461.2}",331,"{'ask': 25438.0, 'lastTraded': None, 'bid': 25434.2}","{'ask': 25439.0, 'lastTraded': None, 'bid': 25435.2}",2019:03:11-06:00:00,25437.1,25436.1,25463.1,25455.1
1,"{'ask': 25461.0, 'lastTraded': None, 'bid': 25457.2}","{'ask': 25461.0, 'lastTraded': None, 'bid': 25457.2}",153,"{'ask': 25450.0, 'lastTraded': None, 'bid': 25446.2}","{'ask': 25458.0, 'lastTraded': None, 'bid': 25454.2}",2019:03:11-06:05:00,25456.1,25448.1,25459.1,25459.1
2,"{'ask': 25440.0, 'lastTraded': None, 'bid': 25436.2}","{'ask': 25462.0, 'lastTraded': None, 'bid': 25458.2}",171,"{'ask': 25436.0, 'lastTraded': None, 'bid': 25432.2}","{'ask': 25462.0, 'lastTraded': None, 'bid': 25458.2}",2019:03:11-06:10:00,25460.1,25434.1,25460.1,25438.1
3,"{'ask': 25437.0, 'lastTraded': None, 'bid': 25433.2}","{'ask': 25441.0, 'lastTraded': None, 'bid': 25437.2}",143,"{'ask': 25434.0, 'lastTraded': None, 'bid': 25430.2}","{'ask': 25441.0, 'lastTraded': None, 'bid': 25437.2}",2019:03:11-06:15:00,25439.1,25432.1,25439.1,25435.1
4,"{'ask': 25436.0, 'lastTraded': None, 'bid': 25432.2}","{'ask': 25440.0, 'lastTraded': None, 'bid': 25436.2}",184,"{'ask': 25427.0, 'lastTraded': None, 'bid': 25423.2}","{'ask': 25436.0, 'lastTraded': None, 'bid': 25432.2}",2019:03:11-06:20:00,25434.1,25425.1,25438.1,25434.1
5,"{'ask': 25437.0, 'lastTraded': None, 'bid': 25433.2}","{'ask': 25439.0, 'lastTraded': None, 'bid': 25435.2}",144,"{'ask': 25425.0, 'lastTraded': None, 'bid': 25421.2}","{'ask': 25438.0, 'lastTraded': None, 'bid': 25434.2}",2019:03:11-06:25:00,25436.1,25423.1,25437.1,25435.1
6,"{'ask': 25434.0, 'lastTraded': None, 'bid': 25430.2}","{'ask': 25442.0, 'lastTraded': None, 'bid': 25438.2}",44,"{'ask': 25432.0, 'lastTraded': None, 'bid': 25428.2}","{'ask': 25440.0, 'lastTraded': None, 'bid': 25436.2}",2019:03:11-06:30:00,25438.1,25430.1,25440.1,25432.1
7,"{'ask': 25435.0, 'lastTraded': None, 'bid': 25431.2}","{'ask': 25435.0, 'lastTraded': None, 'bid': 25431.2}",21,"{'ask': 25430.0, 'lastTraded': None, 'bid': 25426.2}","{'ask': 25433.0, 'lastTraded': None, 'bid': 25429.2}",2019:03:11-06:35:00,25431.1,25428.1,25433.1,25433.1
8,"{'ask': 25439.0, 'lastTraded': None, 'bid': 25435.2}","{'ask': 25441.0, 'lastTraded': None, 'bid': 25437.2}",22,"{'ask': 25436.0, 'lastTraded': None, 'bid': 25432.2}","{'ask': 25437.0, 'lastTraded': None, 'bid': 25433.2}",2019:03:11-06:40:00,25435.1,25434.1,25439.1,25437.1
9,"{'ask': 25444.0, 'lastTraded': None, 'bid': 25440.2}","{'ask': 25444.0, 'lastTraded': None, 'bid': 25440.2}",62,"{'ask': 25441.0, 'lastTraded': None, 'bid': 25437.2}","{'ask': 25441.0, 'lastTraded': None, 'bid': 25437.2}",2019:03:11-06:45:00,25439.1,25439.1,25442.1,25442.1
10,"{'ask': 25441.0, 'lastTraded': None, 'bid': 25437.2}","{'ask': 25448.0, 'lastTraded': None, 'bid': 25444.2}",72,"{'ask': 25441.0, 'lastTraded': None, 'bid': 25437.2}","{'ask': 25445.0, 'lastTraded': None, 'bid': 25441.2}",2019:03:11-06:50:00,25443.1,25439.1,25446.1,25439.1
11,"{'ask': 25447.0, 'lastTraded': None, 'bid': 25443.2}","{'ask': 25448.0, 'lastTraded': None, 'bid': 25444.2}",102,"{'ask': 25439.0, 'lastTraded': None, 'bid': 25435.2}","{'ask': 25440.0, 'lastTraded': None, 'bid': 25436.2}",2019:03:11-06:55:00,25438.1,25437.1,25446.1,25445.1
12,"{'ask': 25452.0, 'lastTraded': None, 'bid': 25448.2}","{'ask': 25455.5, 'lastTraded': None, 'bid': 25451.7}",90,"{'ask': 25443.5, 'lastTraded': None, 'bid': 25439.7}","{'ask': 25448.0, 'lastTraded': None, 'bid': 25444.2}",2019:03:11-07:00:00,25446.1,25441.6,25453.6,25450.1
13,"{'ask': 25446.0, 'lastTraded': None, 'bid': 25442.2}","{'ask': 25452.5, 'lastTraded': None, 'bid': 25448.7}",67,"{'ask': 25442.0, 'lastTraded': None, 'bid': 25438.2}","{'ask': 25452.5, 'lastTraded': None, 'bid': 25448.7}",2019:03:11-07:05:00,25450.6,25440.1,25450.6,25444.1
14,"{'ask': 25465.5, 'lastTraded': None, 'bid': 25461.7}","{'ask': 25470.5, 'lastTraded': None, 'bid': 25466.7}",245,"{'ask': 25435.5, 'lastTraded': None, 'bid': 25431.7}","{'ask': 25445.5, 'lastTraded': None, 'bid': 25441.7}",2019:03:11-07:10:00,25443.6,25433.6,25468.6,25463.6
15,"{'ask': 25462.5, 'lastTraded': None, 'bid': 25458.7}","{'ask': 25467.0, 'lastTraded': None, 'bid': 25463.2}",110,"{'ask': 25454.5, 'lastTraded': None, 'bid': 25450.7}","{'ask': 25466.0, 'lastTraded': None, 'bid': 25462.2}",2019:03:11-07:15:00,25464.1,25452.6,25465.1,25460.6
16,"{'ask': 25471.0, 'lastTraded': None, 'bid': 25467.2}","{'ask': 25478.5, 'lastTraded': None, 'bid': 25474.7}",244,"{'ask': 25461.5, 'lastTraded': None, 'bid': 25457.7}","{'ask': 25461.5, 'lastTraded': None, 'bid': 25457.7}",2019:03:11-07:20:00,25459.6,25459.6,25476.6,25469.1
