,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'bid': 25994.4, 'ask': 25996.0, 'lastTraded': None}","{'bid': 26009.4, 'ask': 26011.0, 'lastTraded': None}",2447,"{'bid': 25988.4, 'ask': 25990.0, 'lastTraded': None}","{'bid': 25998.9, 'ask': 26000.5, 'lastTraded': None}",2019:03:05-00:00:00,25999.7,25989.2,26010.2,25995.2
1,"{'bid': 25964.4, 'ask': 25966.0, 'lastTraded': None}","{'bid': 26001.4, 'ask': 26003.0, 'lastTraded': None}",2943,"{'bid': 25963.4, 'ask': 25965.0, 'lastTraded': None}","{'bid': 25993.9, 'ask': 25995.5, 'lastTraded': None}",2019:03:05-00:05:00,25994.7,25964.2,26002.2,25965.2
2,"{'bid': 25977.4, 'ask': 25979.0, 'lastTraded': None}","{'bid': 25984.4, 'ask': 25986.0, 'lastTraded': None}",2424,"{'bid': 25955.4, 'ask': 25957.0, 'lastTraded': None}","{'bid': 25963.4, 'ask': 25965.0, 'lastTraded': None}",2019:03:05-00:10:00,25964.2,25956.2,25985.2,25978.2
3,"{'bid': 25986.4, 'ask': 25988.0, 'lastTraded': None}","{'bid': 25988.4, 'ask': 25990.0, 'lastTraded': None}",2715,"{'bid': 25957.9, 'ask': 25959.5, 'lastTraded': None}","{'bid': 25976.4, 'ask': 25978.0, 'lastTraded': None}",2019:03:05-00:15:00,25977.2,25958.7,25989.2,25987.2
4,"{'bid': 25921.9, 'ask': 25923.5, 'lastTraded': None}","{'bid': 25990.4, 'ask': 25992.0, 'lastTraded': None}",4544,"{'bid': 25914.4, 'ask': 25916.0, 'lastTraded': None}","{'bid': 25985.4, 'ask': 25987.0, 'lastTraded': None}",2019:03:05-00:20:00,25986.2,25915.2,25991.2,25922.7
5,"{'bid': 25904.4, 'ask': 25906.0, 'lastTraded': None}","{'bid': 25928.9, 'ask': 25930.5, 'lastTraded': None}",3748,"{'bid': 25899.4, 'ask': 25901.0, 'lastTraded': None}","{'bid': 25921.4, 'ask': 25923.0, 'lastTraded': None}",2019:03:05-00:25:00,25922.2,25900.2,25929.7,25905.2
6,"{'bid': 25872.4, 'ask': 25874.0, 'lastTraded': None}","{'bid': 25911.9, 'ask': 25913.5, 'lastTraded': None}",6110,"{'bid': 25857.4, 'ask': 25859.0, 'lastTraded': None}","{'bid': 25904.9, 'ask': 25906.5, 'lastTraded': None}",2019:03:05-00:30:00,25905.7,25858.2,25912.7,25873.2
7,"{'bid': 25864.4, 'ask': 25866.0, 'lastTraded': None}","{'bid': 25892.4, 'ask': 25894.0, 'lastTraded': None}",3909,"{'bid': 25855.4, 'ask': 25857.0, 'lastTraded': None}","{'bid': 25871.4, 'ask': 25873.0, 'lastTraded': None}",2019:03:05-00:35:00,25872.2,25856.2,25893.2,25865.2
8,"{'bid': 25816.4, 'ask': 25818.0, 'lastTraded': None}","{'bid': 25869.4, 'ask': 25871.0, 'lastTraded': None}",6572,"{'bid': 25808.9, 'ask': 25810.5, 'lastTraded': None}","{'bid': 25863.9, 'ask': 25865.5, 'lastTraded': None}",2019:03:05-00:40:00,25864.7,25809.7,25870.2,25817.2
9,"{'bid': 25792.4, 'ask': 25794.0, 'lastTraded': None}","{'bid': 25830.4, 'ask': 25832.0, 'lastTraded': None}",6690,"{'bid': 25784.4, 'ask': 25786.0, 'lastTraded': None}","{'bid': 25816.9, 'ask': 25818.5, 'lastTraded': None}",2019:03:05-00:45:00,25817.7,25785.2,25831.2,25793.2
10,"{'bid': 25755.4, 'ask': 25757.0, 'lastTraded': None}","{'bid': 25800.9, 'ask': 25802.5, 'lastTraded': None}",7945,"{'bid': 25737.9, 'ask': 25739.5, 'lastTraded': None}","{'bid': 25790.4, 'ask': 25792.0, 'lastTraded': None}",2019:03:05-00:50:00,25791.2,25738.7,25801.7,25756.2
11,"{'bid': 25726.4, 'ask': 25728.0, 'lastTraded': None}","{'bid': 25755.4, 'ask': 25757.0, 'lastTraded': None}",7769,"{'bid': 25694.4, 'ask': 25696.0, 'lastTraded': None}","{'bid': 25754.9, 'ask': 25756.5, 'lastTraded': None}",2019:03:05-00:55:00,25755.7,25695.2,25756.2,25727.2
12,"{'bid': 25766.4, 'ask': 25768.0, 'lastTraded': None}","{'bid': 25767.4, 'ask': 25769.0, 'lastTraded': None}",6756,"{'bid': 25710.4, 'ask': 25712.0, 'lastTraded': None}","{'bid': 25725.9, 'ask': 25727.5, 'lastTraded': None}",2019:03:05-01:00:00,25726.7,25711.2,25768.2,25767.2
13,"{'bid': 25752.9, 'ask': 25754.5, 'lastTraded': None}","{'bid': 25769.4, 'ask': 25771.0, 'lastTraded': None}",3316,"{'bid': 25734.9, 'ask': 25736.5, 'lastTraded': None}","{'bid': 25766.9, 'ask': 25768.5, 'lastTraded': None}",2019:03:05-01:05:00,25767.7,25735.7,25770.2,25753.7
14,"{'bid': 25710.4, 'ask': 25712.0, 'lastTraded': None}","{'bid': 25752.4, 'ask': 25754.0, 'lastTraded': None}",3239,"{'bid': 25704.4, 'ask': 25706.0, 'lastTraded': None}","{'bid': 25752.4, 'ask': 25754.0, 'lastTraded': None}",2019:03:05-01:10:00,25753.2,25705.2,25753.2,25711.2
15,"{'bid': 25645.9, 'ask': 25647.5, 'lastTraded': None}","{'bid': 25718.4, 'ask': 25720.0, 'lastTraded': None}",6171,"{'bid': 25637.4, 'ask': 25639.0, 'lastTraded': None}","{'bid': 25709.4, 'ask': 25711.0, 'lastTraded': None}",2019:03:05-01:15:00,25710.2,25638.2,25719.2,25646.7
16,"{'bid': 25664.4, 'ask': 25666.0, 'lastTraded': None}","{'bid': 25682.9, 'ask': 25684.5, 'lastTraded': None}",6114,"{'bid': 25644.4, 'ask': 25646.0, 'lastTraded': None}","{'bid': 25644.4, 'ask': 25646.0, 'lastTraded': None}",2019:03:05-01:20:00,25645.2,25645.2,25683.7,25665.2
17,"{'bid': 25697.4, 'ask': 25699.0, 'lastTraded': None}","{'bid': 25699.4, 'ask': 25701.0, 'lastTraded': None}",5374,"{'bid': 25647.4, 'ask': 25649.0, 'lastTraded': None}","{'bid': 25663.9, 'ask': 25665.5, 'lastTraded': None}",2019:03:05-01:25:00,25664.7,25648.2,25700.2,25698.2
18,"{'bid': 25712.9, 'ask': 25714.5, 'lastTraded': None}","{'bid': 25726.4, 'ask': 25728.0, 'lastTraded': None}",4211,"{'bid': 25686.9, 'ask': 25688.5, 'lastTraded': None}","{'bid': 25696.9, 'ask': 25698.5, 'lastTraded': None}",2019:03:05-01:30:00,25697.7,25687.7,25727.2,25713.7
19,"{'bid': 25685.4, 'ask': 25687.0, 'lastTraded': None}","{'bid': 25713.4, 'ask': 25715.0, 'lastTraded': None}",3548,"{'bid': 25677.4, 'ask': 25679.0, 'lastTraded': None}","{'bid': 25713.4, 'ask': 25715.0, 'lastTraded': None}",2019:03:05-01:35:00,25714.2,25678.2,25714.2,25686.2
20,"{'bid': 25660.9, 'ask': 25662.5, 'lastTraded': None}","{'bid': 25684.4, 'ask': 25686.0, 'lastTraded': None}",3873,"{'bid': 25654.4, 'ask': 25656.0, 'lastTraded': None}","{'bid': 25684.4, 'ask': 25686.0, 'lastTraded': None}",2019:03:05-01:40:00,25685.2,25655.2,25685.2,25661.7
21,"{'bid': 25650.4, 'ask': 25652.0, 'lastTraded': None}","{'bid': 25669.4, 'ask': 25671.0, 'lastTraded': None}",4336,"{'bid': 25622.4, 'ask': 25624.0, 'lastTraded': None}","{'bid': 25660.4, 'ask': 25662.0, 'lastTraded': None}",2019:03:05-01:45:00,25661.2,25623.2,25670.2,25651.2
22,"{'bid': 25670.4, 'ask': 25672.0, 'lastTraded': None}","{'bid': 25680.4, 'ask': 25682.0, 'lastTraded': None}",3548,"{'bid': 25642.4, 'ask': 25644.0, 'lastTraded': None}","{'bid': 25649.4, 'ask': 25651.0, 'lastTraded': None}",2019:03:05-01:50:00,25650.2,25643.2,25681.2,25671.2
23,"{'bid': 25659.4, 'ask': 25661.0, 'lastTraded': None}","{'bid': 25672.4, 'ask': 25674.0, 'lastTraded': None}",4177,"{'bid': 25623.4, 'ask': 25625.0, 'lastTraded': None}","{'bid': 25669.9, 'ask': 25671.5, 'lastTraded': None}",2019:03:05-01:55:00,25670.7,25624.2,25673.2,25660.2
24,"{'bid': 25622.9, 'ask': 25624.5, 'lastTraded': None}","{'bid': 25658.4, 'ask': 25660.0, 'lastTraded': None}",3070,"{'bid': 25622.4, 'ask': 25624.0, 'lastTraded': None}","{'bid': 25658.4, 'ask': 25660.0, 'lastTraded': None}",2019:03:05-02:00:00,25659.2,25623.2,25659.2,25623.7
25,"{'bid': 25612.9, 'ask': 25614.5, 'lastTraded': None}","{'bid': 25637.4, 'ask': 25639.0, 'lastTraded': None}",3351,"{'bid': 25608.4, 'ask': 25610.0, 'lastTraded': None}","{'bid': 25622.4, 'ask': 25624.0, 'lastTraded': None}",2019:03:05-02:05:00,25623.2,25609.2,25638.2,25613.7
26,"{'bid': 25630.4, 'ask': 25632.0, 'lastTraded': None}","{'bid': 25643.4, 'ask': 25645.0, 'lastTraded': None}",2778,"{'bid': 25609.4, 'ask': 25611.0, 'lastTraded': None}","{'bid': 25612.4, 'ask': 25614.0, 'lastTraded': None}",2019:03:05-02:10:00,25613.2,25610.2,25644.2,25631.2
27,"{'bid': 25656.9, 'ask': 25658.5, 'lastTraded': None}","{'bid': 25666.9, 'ask': 25668.5, 'lastTraded': None}",2882,"{'bid': 25623.9, 'ask': 25625.5, 'lastTraded': None}","{'bid': 25629.9, 'ask': 25631.5, 'lastTraded': None}",2019:03:05-02:15:00,25630.7,25624.7,25667.7,25657.7
