,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'bid': 25375.7, 'ask': 25377.3, 'lastTraded': None}","{'bid': 25423.7, 'ask': 25425.3, 'lastTraded': None}",3619,"{'bid': 25368.7, 'ask': 25370.3, 'lastTraded': None}","{'bid': 25412.7, 'ask': 25414.3, 'lastTraded': None}",2019:02:15-00:00:00,25413.5,25369.5,25424.5,25376.5
1,"{'bid': 25407.2, 'ask': 25408.8, 'lastTraded': None}","{'bid': 25410.2, 'ask': 25411.8, 'lastTraded': None}",2469,"{'bid': 25370.2, 'ask': 25371.8, 'lastTraded': None}","{'bid': 25375.2, 'ask': 25376.8, 'lastTraded': None}",2019:02:15-00:05:00,25376.0,25371.0,25411.0,25408.0
2,"{'bid': 25392.7, 'ask': 25394.3, 'lastTraded': None}","{'bid': 25422.7, 'ask': 25424.3, 'lastTraded': None}",2611,"{'bid': 25383.7, 'ask': 25385.3, 'lastTraded': None}","{'bid': 25406.7, 'ask': 25408.3, 'lastTraded': None}",2019:02:15-00:10:00,25407.5,25384.5,25423.5,25393.5
3,"{'bid': 25399.2, 'ask': 25400.8, 'lastTraded': None}","{'bid': 25410.2, 'ask': 25411.8, 'lastTraded': None}",1974,"{'bid': 25380.2, 'ask': 25381.8, 'lastTraded': None}","{'bid': 25393.2, 'ask': 25394.8, 'lastTraded': None}",2019:02:15-00:15:00,25394.0,25381.0,25411.0,25400.0
4,"{'bid': 25388.7, 'ask': 25390.3, 'lastTraded': None}","{'bid': 25405.2, 'ask': 25406.8, 'lastTraded': None}",1547,"{'bid': 25381.2, 'ask': 25382.8, 'lastTraded': None}","{'bid': 25398.7, 'ask': 25400.3, 'lastTraded': None}",2019:02:15-00:20:00,25399.5,25382.0,25406.0,25389.5
5,"{'bid': 25381.7, 'ask': 25383.3, 'lastTraded': None}","{'bid': 25394.2, 'ask': 25395.8, 'lastTraded': None}",1858,"{'bid': 25374.2, 'ask': 25375.8, 'lastTraded': None}","{'bid': 25388.2, 'ask': 25389.8, 'lastTraded': None}",2019:02:15-00:25:00,25389.0,25375.0,25395.0,25382.5
6,"{'bid': 25364.2, 'ask': 25365.8, 'lastTraded': None}","{'bid': 25386.7, 'ask': 25388.3, 'lastTraded': None}",3096,"{'bid': 25353.2, 'ask': 25354.8, 'lastTraded': None}","{'bid': 25382.2, 'ask': 25383.8, 'lastTraded': None}",2019:02:15-00:30:00,25383.0,25354.0,25387.5,25365.0
7,"{'bid': 25378.2, 'ask': 25379.8, 'lastTraded': None}","{'bid': 25385.2, 'ask': 25386.8, 'lastTraded': None}",1958,"{'bid': 25361.2, 'ask': 25362.8, 'lastTraded': None}","{'bid': 25365.2, 'ask': 25366.8, 'lastTraded': None}",2019:02:15-00:35:00,25366.0,25362.0,25386.0,25379.0
8,"{'bid': 25409.2, 'ask': 25410.8, 'lastTraded': None}","{'bid': 25413.2, 'ask': 25414.8, 'lastTraded': None}",2157,"{'bid': 25373.2, 'ask': 25374.8, 'lastTraded': None}","{'bid': 25377.7, 'ask': 25379.3, 'lastTraded': None}",2019:02:15-00:40:00,25378.5,25374.0,25414.0,25410.0
9,"{'bid': 25432.2, 'ask': 25433.8, 'lastTraded': None}","{'bid': 25440.2, 'ask': 25441.8, 'lastTraded': None}",1930,"{'bid': 25409.2, 'ask': 25410.8, 'lastTraded': None}","{'bid': 25409.7, 'ask': 25411.3, 'lastTraded': None}",2019:02:15-00:45:00,25410.5,25410.0,25441.0,25433.0
10,"{'bid': 25435.2, 'ask': 25436.8, 'lastTraded': None}","{'bid': 25441.2, 'ask': 25442.8, 'lastTraded': None}",1291,"{'bid': 25428.7, 'ask': 25430.3, 'lastTraded': None}","{'bid': 25433.2, 'ask': 25434.8, 'lastTraded': None}",2019:02:15-00:50:00,25434.0,25429.5,25442.0,25436.0
11,"{'bid': 25433.2, 'ask': 25434.8, 'lastTraded': None}","{'bid': 25443.2, 'ask': 25444.8, 'lastTraded': None}",1170,"{'bid': 25428.2, 'ask': 25429.8, 'lastTraded': None}","{'bid': 25434.7, 'ask': 25436.3, 'lastTraded': None}",2019:02:15-00:55:00,25435.5,25429.0,25444.0,25434.0
12,"{'bid': 25457.2, 'ask': 25458.8, 'lastTraded': None}","{'bid': 25460.2, 'ask': 25461.8, 'lastTraded': None}",1970,"{'bid': 25421.2, 'ask': 25422.8, 'lastTraded': None}","{'bid': 25436.2, 'ask': 25437.8, 'lastTraded': None}",2019:02:15-01:00:00,25437.0,25422.0,25461.0,25458.0
13,"{'bid': 25461.2, 'ask': 25462.8, 'lastTraded': None}","{'bid': 25467.2, 'ask': 25468.8, 'lastTraded': None}",2066,"{'bid': 25453.2, 'ask': 25454.8, 'lastTraded': None}","{'bid': 25458.2, 'ask': 25459.8, 'lastTraded': None}",2019:02:15-01:05:00,25459.0,25454.0,25468.0,25462.0
14,"{'bid': 25459.2, 'ask': 25460.8, 'lastTraded': None}","{'bid': 25463.2, 'ask': 25464.8, 'lastTraded': None}",1305,"{'bid': 25448.2, 'ask': 25449.8, 'lastTraded': None}","{'bid': 25461.7, 'ask': 25463.3, 'lastTraded': None}",2019:02:15-01:10:00,25462.5,25449.0,25464.0,25460.0
15,"{'bid': 25494.2, 'ask': 25495.8, 'lastTraded': None}","{'bid': 25499.2, 'ask': 25500.8, 'lastTraded': None}",4167,"{'bid': 25447.2, 'ask': 25448.8, 'lastTraded': None}","{'bid': 25460.2, 'ask': 25461.8, 'lastTraded': None}",2019:02:15-01:15:00,25461.0,25448.0,25500.0,25495.0
16,"{'bid': 25526.2, 'ask': 25527.8, 'lastTraded': None}","{'bid': 25528.7, 'ask': 25530.3, 'lastTraded': None}",3462,"{'bid': 25491.2, 'ask': 25492.8, 'lastTraded': None}","{'bid': 25493.2, 'ask': 25494.8, 'lastTraded': None}",2019:02:15-01:20:00,25494.0,25492.0,25529.5,25527.0
17,"{'bid': 25514.2, 'ask': 25515.8, 'lastTraded': None}","{'bid': 25540.2, 'ask': 25541.8, 'lastTraded': None}",1941,"{'bid': 25511.2, 'ask': 25512.8, 'lastTraded': None}","{'bid': 25526.7, 'ask': 25528.3, 'lastTraded': None}",2019:02:15-01:25:00,25527.5,25512.0,25541.0,25515.0
18,"{'bid': 25506.2, 'ask': 25507.8, 'lastTraded': None}","{'bid': 25519.2, 'ask': 25520.8, 'lastTraded': None}",1648,"{'bid': 25501.7, 'ask': 25503.3, 'lastTraded': None}","{'bid': 25514.7, 'ask': 25516.3, 'lastTraded': None}",2019:02:15-01:30:00,25515.5,25502.5,25520.0,25507.0
