,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'ask': 25099.5, 'lastTraded': None, 'bid': 25097.9}","{'ask': 25108.5, 'lastTraded': None, 'bid': 25106.9}",3214,"{'ask': 25066.0, 'lastTraded': None, 'bid': 25064.4}","{'ask': 25095.0, 'lastTraded': None, 'bid': 25093.4}",2019:02:02-00:00:00,25094.2,25065.2,25107.7,25098.7
1,"{'ask': 25122.5, 'lastTraded': None, 'bid': 25120.9}","{'ask': 25128.0, 'lastTraded': None, 'bid': 25126.4}",1871,"{'ask': 25095.5, 'lastTraded': None, 'bid': 25093.9}","{'ask': 25100.0, 'lastTraded': None, 'bid': 25098.4}",2019:02:02-00:05:00,25099.2,25094.7,25127.2,25121.7
2,"{'ask': 25126.5, 'lastTraded': None, 'bid': 25124.9}","{'ask': 25128.5, 'lastTraded': None, 'bid': 25126.9}",1451,"{'ask': 25113.0, 'lastTraded': None, 'bid': 25111.4}","{'ask': 25123.0, 'lastTraded': None, 'bid': 25121.4}",2019:02:02-00:10:00,25122.2,25112.2,25127.7,25125.7
3,"{'ask': 25117.0, 'lastTraded': None, 'bid': 25115.4}","{'ask': 25144.5, 'lastTraded': None, 'bid': 25142.9}",1815,"{'ask': 25114.5, 'lastTraded': None, 'bid': 25112.9}","{'ask': 25125.5, 'lastTraded': None, 'bid': 25123.9}",2019:02:02-00:15:00,25124.7,25113.7,25143.7,25116.2
4,"{'ask': 25132.5, 'lastTraded': None, 'bid': 25130.9}","{'ask': 25142.0, 'lastTraded': None, 'bid': 25140.4}",1967,"{'ask': 25110.5, 'lastTraded': None, 'bid': 25108.9}","{'ask': 25116.5, 'lastTraded': None, 'bid': 25114.9}",2019:02:02-00:20:00,25115.7,25109.7,25141.2,25131.7
5,"{'ask': 25140.5, 'lastTraded': None, 'bid': 25138.9}","{'ask': 25158.5, 'lastTraded': None, 'bid': 25156.9}",1575,"{'ask': 25133.5, 'lastTraded': None, 'bid': 25131.9}","{'ask': 25133.5, 'lastTraded': None, 'bid': 25131.9}",2019:02:02-00:25:00,25132.7,25132.7,25157.7,25139.7
6,"{'ask': 25139.0, 'lastTraded': None, 'bid': 25137.4}","{'ask': 25148.5, 'lastTraded': None, 'bid': 25146.9}",1347,"{'ask': 25133.5, 'lastTraded': None, 'bid': 25131.9}","{'ask': 25140.0, 'lastTraded': None, 'bid': 25138.4}",2019:02:02-00:30:00,25139.2,25132.7,25147.7,25138.2
7,"{'ask': 25136.5, 'lastTraded': None, 'bid': 25134.9}","{'ask': 25150.5, 'lastTraded': None, 'bid': 25148.9}",1080,"{'ask': 25132.5, 'lastTraded': None, 'bid': 25130.9}","{'ask': 25139.5, 'lastTraded': None, 'bid': 25137.9}",2019:02:02-00:35:00,25138.7,25131.7,25149.7,25135.7
8,"{'ask': 25145.5, 'lastTraded': None, 'bid': 25143.9}","{'ask': 25149.5, 'lastTraded': None, 'bid': 25147.9}",909,"{'ask': 25135.5, 'lastTraded': None, 'bid': 25133.9}","{'ask': 25136.0, 'lastTraded': None, 'bid': 25134.4}",2019:02:02-00:40:00,25135.2,25134.7,25148.7,25144.7
9,"{'ask': 25152.5, 'lastTraded': None, 'bid': 25150.9}","{'ask': 25154.5, 'lastTraded': None, 'bid': 25152.9}",1205,"{'ask': 25129.5, 'lastTraded': None, 'bid': 25127.9}","{'ask': 25146.0, 'lastTraded': None, 'bid': 25144.4}",2019:02:02-00:45:00,25145.2,25128.7,25153.7,25151.7
