,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'lastTraded': None, 'bid': 25907.4, 'ask': 25909.0}","{'lastTraded': None, 'bid': 25925.9, 'ask': 25927.5}",2554,"{'lastTraded': None, 'bid': 25898.4, 'ask': 25900.0}","{'lastTraded': None, 'bid': 25907.4, 'ask': 25909.0}",2019:02:28-00:00:00,25908.2,25899.2,25926.7,25908.2
1,"{'lastTraded': None, 'bid': 25928.4, 'ask': 25930.0}","{'lastTraded': None, 'bid': 25932.4, 'ask': 25934.0}",1944,"{'lastTraded': None, 'bid': 25900.4, 'ask': 25902.0}","{'lastTraded': None, 'bid': 25907.9, 'ask': 25909.5}",2019:02:28-00:05:00,25908.7,25901.2,25933.2,25929.2
2,"{'lastTraded': None, 'bid': 25911.4, 'ask': 25913.0}","{'lastTraded': None, 'bid': 25935.4, 'ask': 25937.0}",2339,"{'lastTraded': None, 'bid': 25905.4, 'ask': 25907.0}","{'lastTraded': None, 'bid': 25929.4, 'ask': 25931.0}",2019:02:28-00:10:00,25930.2,25906.2,25936.2,25912.2
3,"{'lastTraded': None, 'bid': 25903.4, 'ask': 25905.0}","{'lastTraded': None, 'bid': 25912.4, 'ask': 25914.0}",1957,"{'lastTraded': None, 'bid': 25893.4, 'ask': 25895.0}","{'lastTraded': None, 'bid': 25911.9, 'ask': 25913.5}",2019:02:28-00:15:00,25912.7,25894.2,25913.2,25904.2
4,"{'lastTraded': None, 'bid': 25924.9, 'ask': 25926.5}","{'lastTraded': None, 'bid': 25925.4, 'ask': 25927.0}",1882,"{'lastTraded': None, 'bid': 25903.9, 'ask': 25905.5}","{'lastTraded': None, 'bid': 25903.9, 'ask': 25905.5}",2019:02:28-00:20:00,25904.7,25904.7,25926.2,25925.7
5,"{'lastTraded': None, 'bid': 25937.9, 'ask': 25939.5}","{'lastTraded': None, 'bid': 25947.4, 'ask': 25949.0}",2690,"{'lastTraded': None, 'bid': 25920.4, 'ask': 25922.0}","{'lastTraded': None, 'bid': 25925.4, 'ask': 25927.0}",2019:02:28-00:25:00,25926.2,25921.2,25948.2,25938.7
6,"{'lastTraded': None, 'bid': 25933.9, 'ask': 25935.5}","{'lastTraded': None, 'bid': 25944.4, 'ask': 25946.0}",1416,"{'lastTraded': None, 'bid': 25927.4, 'ask': 25929.0}","{'lastTraded': None, 'bid': 25937.4, 'ask': 25939.0}",2019:02:28-00:30:00,25938.2,25928.2,25945.2,25934.7
7,"{'lastTraded': None, 'bid': 25947.4, 'ask': 25949.0}","{'lastTraded': None, 'bid': 25953.4, 'ask': 25955.0}",1904,"{'lastTraded': None, 'bid': 25930.4, 'ask': 25932.0}","{'lastTraded': None, 'bid': 25933.4, 'ask': 25935.0}",2019:02:28-00:35:00,25934.2,25931.2,25954.2,25948.2
8,"{'lastTraded': None, 'bid': 25945.4, 'ask': 25947.0}","{'lastTraded': None, 'bid': 25954.9, 'ask': 25956.5}",1185,"{'lastTraded': None, 'bid': 25943.4, 'ask': 25945.0}","{'lastTraded': None, 'bid': 25948.4, 'ask': 25950.0}",2019:02:28-00:40:00,25949.2,25944.2,25955.7,25946.2
9,"{'lastTraded': None, 'bid': 25949.4, 'ask': 25951.0}","{'lastTraded': None, 'bid': 25952.4, 'ask': 25954.0}",1278,"{'lastTraded': None, 'bid': 25929.9, 'ask': 25931.5}","{'lastTraded': None, 'bid': 25944.9, 'ask': 25946.5}",2019:02:28-00:45:00,25945.7,25930.7,25953.2,25950.2
10,"{'lastTraded': None, 'bid': 25957.4, 'ask': 25959.0}","{'lastTraded': None, 'bid': 25960.4, 'ask': 25962.0}",1419,"{'lastTraded': None, 'bid': 25949.4, 'ask': 25951.0}","{'lastTraded': None, 'bid': 25949.9, 'ask': 25951.5}",2019:02:28-00:50:00,25950.7,25950.2,25961.2,25958.2
11,"{'lastTraded': None, 'bid': 25956.4, 'ask': 25958.0}","{'lastTraded': None, 'bid': 25965.4, 'ask': 25967.0}",1240,"{'lastTraded': None, 'bid': 25954.4, 'ask': 25956.0}","{'lastTraded': None, 'bid': 25958.4, 'ask': 25960.0}",2019:02:28-00:55:00,25959.2,25955.2,25966.2,25957.2
12,"{'lastTraded': None, 'bid': 25971.4, 'ask': 25973.0}","{'lastTraded': None, 'bid': 25971.4, 'ask': 25973.0}",1460,"{'lastTraded': None, 'bid': 25953.4, 'ask': 25955.0}","{'lastTraded': None, 'bid': 25956.9, 'ask': 25958.5}",2019:02:28-01:00:00,25957.7,25954.2,25972.2,25972.2
13,"{'lastTraded': None, 'bid': 25968.4, 'ask': 25970.0}","{'lastTraded': None, 'bid': 25974.4, 'ask': 25976.0}",1186,"{'lastTraded': None, 'bid': 25961.4, 'ask': 25963.0}","{'lastTraded': None, 'bid': 25970.4, 'ask': 25972.0}",2019:02:28-01:05:00,25971.2,25962.2,25975.2,25969.2
14,"{'lastTraded': None, 'bid': 25971.4, 'ask': 25973.0}","{'lastTraded': None, 'bid': 25972.4, 'ask': 25974.0}",1077,"{'lastTraded': None, 'bid': 25960.4, 'ask': 25962.0}","{'lastTraded': None, 'bid': 25969.4, 'ask': 25971.0}",2019:02:28-01:10:00,25970.2,25961.2,25973.2,25972.2
15,"{'lastTraded': None, 'bid': 25969.4, 'ask': 25971.0}","{'lastTraded': None, 'bid': 25978.4, 'ask': 25980.0}",1175,"{'lastTraded': None, 'bid': 25965.4, 'ask': 25967.0}","{'lastTraded': None, 'bid': 25970.9, 'ask': 25972.5}",2019:02:28-01:15:00,25971.7,25966.2,25979.2,25970.2
16,"{'lastTraded': None, 'bid': 25966.4, 'ask': 25968.0}","{'lastTraded': None, 'bid': 25971.4, 'ask': 25973.0}",1124,"{'lastTraded': None, 'bid': 25960.4, 'ask': 25962.0}","{'lastTraded': None, 'bid': 25968.4, 'ask': 25970.0}",2019:02:28-01:20:00,25969.2,25961.2,25972.2,25967.2
17,"{'lastTraded': None, 'bid': 25968.9, 'ask': 25970.5}","{'lastTraded': None, 'bid': 25980.4, 'ask': 25982.0}",975,"{'lastTraded': None, 'bid': 25966.9, 'ask': 25968.5}","{'lastTraded': None, 'bid': 25967.4, 'ask': 25969.0}",2019:02:28-01:25:00,25968.2,25967.7,25981.2,25969.7
18,"{'lastTraded': None, 'bid': 25971.4, 'ask': 25973.0}","{'lastTraded': None, 'bid': 25980.4, 'ask': 25982.0}",1315,"{'lastTraded': None, 'bid': 25968.9, 'ask': 25970.5}","{'lastTraded': None, 'bid': 25969.4, 'ask': 25971.0}",2019:02:28-01:30:00,25970.2,25969.7,25981.2,25972.2
19,"{'lastTraded': None, 'bid': 25973.4, 'ask': 25975.0}","{'lastTraded': None, 'bid': 25977.4, 'ask': 25979.0}",751,"{'lastTraded': None, 'bid': 25968.4, 'ask': 25970.0}","{'lastTraded': None, 'bid': 25972.4, 'ask': 25974.0}",2019:02:28-01:35:00,25973.2,25969.2,25978.2,25974.2
20,"{'lastTraded': None, 'bid': 25976.9, 'ask': 25978.5}","{'lastTraded': None, 'bid': 25990.4, 'ask': 25992.0}",1336,"{'lastTraded': None, 'bid': 25973.4, 'ask': 25975.0}","{'lastTraded': None, 'bid': 25973.9, 'ask': 25975.5}",2019:02:28-01:40:00,25974.7,25974.2,25991.2,25977.7
21,"{'lastTraded': None, 'bid': 25984.9, 'ask': 25986.5}","{'lastTraded': None, 'bid': 25984.9, 'ask': 25986.5}",469,"{'lastTraded': None, 'bid': 25976.4, 'ask': 25978.0}","{'lastTraded': None, 'bid': 25977.4, 'ask': 25979.0}",2019:02:28-01:45:00,25978.2,25977.2,25985.7,25985.7
22,"{'lastTraded': None, 'bid': 25970.4, 'ask': 25972.0}","{'lastTraded': None, 'bid': 25988.4, 'ask': 25990.0}",807,"{'lastTraded': None, 'bid': 25970.4, 'ask': 25972.0}","{'lastTraded': None, 'bid': 25984.4, 'ask': 25986.0}",2019:02:28-01:50:00,25985.2,25971.2,25989.2,25971.2
23,"{'lastTraded': None, 'bid': 25977.4, 'ask': 25979.0}","{'lastTraded': None, 'bid': 25977.9, 'ask': 25979.5}",663,"{'lastTraded': None, 'bid': 25969.4, 'ask': 25971.0}","{'lastTraded': None, 'bid': 25970.9, 'ask': 25972.5}",2019:02:28-01:55:00,25971.7,25970.2,25978.7,25978.2
24,"{'lastTraded': None, 'bid': 25982.4, 'ask': 25984.0}","{'lastTraded': None, 'bid': 25985.4, 'ask': 25987.0}",673,"{'lastTraded': None, 'bid': 25975.4, 'ask': 25977.0}","{'lastTraded': None, 'bid': 25976.9, 'ask': 25978.5}",2019:02:28-02:00:00,25977.7,25976.2,25986.2,25983.2
