,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'ask': 24172.9, 'bid': 24171.3, 'lastTraded': None}","{'ask': 24187.9, 'bid': 24186.3, 'lastTraded': None}",1415,"{'ask': 24167.9, 'bid': 24166.3, 'lastTraded': None}","{'ask': 24169.4, 'bid': 24167.8, 'lastTraded': None}",2019:01:18-00:00:00,24168.6,24167.1,24187.1,24172.1
1,"{'ask': 24191.9, 'bid': 24190.3, 'lastTraded': None}","{'ask': 24193.9, 'bid': 24192.3, 'lastTraded': None}",1289,"{'ask': 24170.9, 'bid': 24169.3, 'lastTraded': None}","{'ask': 24172.4, 'bid': 24170.8, 'lastTraded': None}",2019:01:18-00:05:00,24171.6,24170.1,24193.1,24191.1
2,"{'ask': 24184.9, 'bid': 24183.3, 'lastTraded': None}","{'ask': 24194.4, 'bid': 24192.8, 'lastTraded': None}",1086,"{'ask': 24182.4, 'bid': 24180.8, 'lastTraded': None}","{'ask': 24192.9, 'bid': 24191.3, 'lastTraded': None}",2019:01:18-00:10:00,24192.1,24181.6,24193.6,24184.1
3,"{'ask': 24179.9, 'bid': 24178.3, 'lastTraded': None}","{'ask': 24197.9, 'bid': 24196.3, 'lastTraded': None}",1292,"{'ask': 24175.9, 'bid': 24174.3, 'lastTraded': None}","{'ask': 24185.9, 'bid': 24184.3, 'lastTraded': None}",2019:01:18-00:15:00,24185.1,24175.1,24197.1,24179.1
4,"{'ask': 24181.9, 'bid': 24180.3, 'lastTraded': None}","{'ask': 24189.9, 'bid': 24188.3, 'lastTraded': None}",831,"{'ask': 24177.9, 'bid': 24176.3, 'lastTraded': None}","{'ask': 24177.9, 'bid': 24176.3, 'lastTraded': None}",2019:01:18-00:20:00,24177.1,24177.1,24189.1,24181.1
5,"{'ask': 24191.9, 'bid': 24190.3, 'lastTraded': None}","{'ask': 24195.4, 'bid': 24193.8, 'lastTraded': None}",861,"{'ask': 24174.4, 'bid': 24172.8, 'lastTraded': None}","{'ask': 24182.9, 'bid': 24181.3, 'lastTraded': None}",2019:01:18-00:25:00,24182.1,24173.6,24194.6,24191.1
6,"{'ask': 24205.9, 'bid': 24204.3, 'lastTraded': None}","{'ask': 24209.9, 'bid': 24208.3, 'lastTraded': None}",1324,"{'ask': 24183.9, 'bid': 24182.3, 'lastTraded': None}","{'ask': 24191.4, 'bid': 24189.8, 'lastTraded': None}",2019:01:18-00:30:00,24190.6,24183.1,24209.1,24205.1
7,"{'ask': 24203.9, 'bid': 24202.3, 'lastTraded': None}","{'ask': 24210.9, 'bid': 24209.3, 'lastTraded': None}",867,"{'ask': 24200.9, 'bid': 24199.3, 'lastTraded': None}","{'ask': 24205.4, 'bid': 24203.8, 'lastTraded': None}",2019:01:18-00:35:00,24204.6,24200.1,24210.1,24203.1
8,"{'ask': 24200.4, 'bid': 24198.8, 'lastTraded': None}","{'ask': 24205.4, 'bid': 24203.8, 'lastTraded': None}",790,"{'ask': 24196.9, 'bid': 24195.3, 'lastTraded': None}","{'ask': 24204.9, 'bid': 24203.3, 'lastTraded': None}",2019:01:18-00:40:00,24204.1,24196.1,24204.6,24199.6
9,"{'ask': 24191.9, 'bid': 24190.3, 'lastTraded': None}","{'ask': 24211.9, 'bid': 24210.3, 'lastTraded': None}",1615,"{'ask': 24181.9, 'bid': 24180.3, 'lastTraded': None}","{'ask': 24200.9, 'bid': 24199.3, 'lastTraded': None}",2019:01:18-00:45:00,24200.1,24181.1,24211.1,24191.1
10,"{'ask': 24187.9, 'bid': 24186.3, 'lastTraded': None}","{'ask': 24192.9, 'bid': 24191.3, 'lastTraded': None}",665,"{'ask': 24178.9, 'bid': 24177.3, 'lastTraded': None}","{'ask': 24192.9, 'bid': 24191.3, 'lastTraded': None}",2019:01:18-00:50:00,24192.1,24178.1,24192.1,24187.1
11,"{'ask': 24196.4, 'bid': 24194.8, 'lastTraded': None}","{'ask': 24201.9, 'bid': 24200.3, 'lastTraded': None}",658,"{'ask': 24187.9, 'bid': 24186.3, 'lastTraded': None}","{'ask': 24188.4, 'bid': 24186.8, 'lastTraded': None}",2019:01:18-00:55:00,24187.6,24187.1,24201.1,24195.6
12,"{'ask': 24199.4, 'bid': 24197.8, 'lastTraded': None}","{'ask': 24205.9, 'bid': 24204.3, 'lastTraded': None}",636,"{'ask': 24186.9, 'bid': 24185.3, 'lastTraded': None}","{'ask': 24195.9, 'bid': 24194.3, 'lastTraded': None}",2019:01:18-01:00:00,24195.1,24186.1,24205.1,24198.6
13,"{'ask': 24190.4, 'bid': 24188.8, 'lastTraded': None}","{'ask': 24199.9, 'bid': 24198.3, 'lastTraded': None}",878,"{'ask': 24178.4, 'bid': 24176.8, 'lastTraded': None}","{'ask': 24199.9, 'bid': 24198.3, 'lastTraded': None}",2019:01:18-01:05:00,24199.1,24177.6,24199.1,24189.6
14,"{'ask': 24200.4, 'bid': 24198.8, 'lastTraded': None}","{'ask': 24211.9, 'bid': 24210.3, 'lastTraded': None}",773,"{'ask': 24189.4, 'bid': 24187.8, 'lastTraded': None}","{'ask': 24190.9, 'bid': 24189.3, 'lastTraded': None}",2019:01:18-01:10:00,24190.1,24188.6,24211.1,24199.6
15,"{'ask': 24195.4, 'bid': 24193.8, 'lastTraded': None}","{'ask': 24210.4, 'bid': 24208.8, 'lastTraded': None}",569,"{'ask': 24194.4, 'bid': 24192.8, 'lastTraded': None}","{'ask': 24200.9, 'bid': 24199.3, 'lastTraded': None}",2019:01:18-01:15:00,24200.1,24193.6,24209.6,24194.6
16,"{'ask': 24189.9, 'bid': 24188.3, 'lastTraded': None}","{'ask': 24198.9, 'bid': 24197.3, 'lastTraded': None}",596,"{'ask': 24184.4, 'bid': 24182.8, 'lastTraded': None}","{'ask': 24194.9, 'bid': 24193.3, 'lastTraded': None}",2019:01:18-01:20:00,24194.1,24183.6,24198.1,24189.1
