,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'lastTraded': None, 'ask': 24705.2, 'bid': 24701.4}","{'lastTraded': None, 'ask': 24745.2, 'bid': 24741.4}",521,"{'lastTraded': None, 'ask': 24703.7, 'bid': 24699.9}","{'lastTraded': None, 'ask': 24718.2, 'bid': 24714.4}",2019:01:28-07:00:00,24716.3,24701.8,24743.3,24703.3
1,"{'lastTraded': None, 'ask': 24721.7, 'bid': 24717.9}","{'lastTraded': None, 'ask': 24724.2, 'bid': 24720.4}",186,"{'lastTraded': None, 'ask': 24701.7, 'bid': 24697.9}","{'lastTraded': None, 'ask': 24705.7, 'bid': 24701.9}",2019:01:28-07:05:00,24703.8,24699.8,24722.3,24719.8
2,"{'lastTraded': None, 'ask': 24726.2, 'bid': 24722.4}","{'lastTraded': None, 'ask': 24734.2, 'bid': 24730.4}",71,"{'lastTraded': None, 'ask': 24722.2, 'bid': 24718.4}","{'lastTraded': None, 'ask': 24722.2, 'bid': 24718.4}",2019:01:28-07:10:00,24720.3,24720.3,24732.3,24724.3
3,"{'lastTraded': None, 'ask': 24715.2, 'bid': 24711.4}","{'lastTraded': None, 'ask': 24726.2, 'bid': 24722.4}",94,"{'lastTraded': None, 'ask': 24713.7, 'bid': 24709.9}","{'lastTraded': None, 'ask': 24725.7, 'bid': 24721.9}",2019:01:28-07:15:00,24723.8,24711.8,24724.3,24713.3
4,"{'lastTraded': None, 'ask': 24715.7, 'bid': 24711.9}","{'lastTraded': None, 'ask': 24716.2, 'bid': 24712.4}",66,"{'lastTraded': None, 'ask': 24706.7, 'bid': 24702.9}","{'lastTraded': None, 'ask': 24713.7, 'bid': 24709.9}",2019:01:28-07:20:00,24711.8,24704.8,24714.3,24713.8
5,"{'lastTraded': None, 'ask': 24723.7, 'bid': 24719.9}","{'lastTraded': None, 'ask': 24723.7, 'bid': 24719.9}",62,"{'lastTraded': None, 'ask': 24716.2, 'bid': 24712.4}","{'lastTraded': None, 'ask': 24716.2, 'bid': 24712.4}",2019:01:28-07:25:00,24714.3,24714.3,24721.8,24721.8
6,"{'lastTraded': None, 'ask': 24715.7, 'bid': 24711.9}","{'lastTraded': None, 'ask': 24729.2, 'bid': 24725.4}",99,"{'lastTraded': None, 'ask': 24713.7, 'bid': 24709.9}","{'lastTraded': None, 'ask': 24724.2, 'bid': 24720.4}",2019:01:28-07:30:00,24722.3,24711.8,24727.3,24713.8
7,"{'lastTraded': None, 'ask': 24716.7, 'bid': 24712.9}","{'lastTraded': None, 'ask': 24720.2, 'bid': 24716.4}",108,"{'lastTraded': None, 'ask': 24710.2, 'bid': 24706.4}","{'lastTraded': None, 'ask': 24715.2, 'bid': 24711.4}",2019:01:28-07:35:00,24713.3,24708.3,24718.3,24714.8
8,"{'lastTraded': None, 'ask': 24714.7, 'bid': 24710.9}","{'lastTraded': None, 'ask': 24718.7, 'bid': 24714.9}",107,"{'lastTraded': None, 'ask': 24711.7, 'bid': 24707.9}","{'lastTraded': None, 'ask': 24716.2, 'bid': 24712.4}",2019:01:28-07:40:00,24714.3,24709.8,24716.8,24712.8
9,"{'lastTraded': None, 'ask': 24694.2, 'bid': 24690.4}","{'lastTraded': None, 'ask': 24714.2, 'bid': 24710.4}",356,"{'lastTraded': None, 'ask': 24690.2, 'bid': 24686.4}","{'lastTraded': None, 'ask': 24714.2, 'bid': 24710.4}",2019:01:28-07:45:00,24712.3,24688.3,24712.3,24692.3
