,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'bid': 25994.7, 'lastTraded': None, 'ask': 25996.3}","{'bid': 26001.7, 'lastTraded': None, 'ask': 26003.3}",1280,"{'bid': 25988.7, 'lastTraded': None, 'ask': 25990.3}","{'bid': 25998.7, 'lastTraded': None, 'ask': 26000.3}",2019:02:23-00:00:00,25999.5,25989.5,26002.5,25995.5
1,"{'bid': 26007.7, 'lastTraded': None, 'ask': 26009.3}","{'bid': 26011.7, 'lastTraded': None, 'ask': 26013.3}",2325,"{'bid': 25987.2, 'lastTraded': None, 'ask': 25988.8}","{'bid': 25994.2, 'lastTraded': None, 'ask': 25995.8}",2019:02:23-00:05:00,25995.0,25988.0,26012.5,26008.5
2,"{'bid': 26018.7, 'lastTraded': None, 'ask': 26020.3}","{'bid': 26019.2, 'lastTraded': None, 'ask': 26020.8}",1512,"{'bid': 26003.2, 'lastTraded': None, 'ask': 26004.8}","{'bid': 26008.2, 'lastTraded': None, 'ask': 26009.8}",2019:02:23-00:10:00,26009.0,26004.0,26020.0,26019.5
3,"{'bid': 26039.2, 'lastTraded': None, 'ask': 26040.8}","{'bid': 26042.7, 'lastTraded': None, 'ask': 26044.3}",2149,"{'bid': 26012.7, 'lastTraded': None, 'ask': 26014.3}","{'bid': 26019.2, 'lastTraded': None, 'ask': 26020.8}",2019:02:23-00:15:00,26020.0,26013.5,26043.5,26040.0
4,"{'bid': 26036.7, 'lastTraded': None, 'ask': 26038.3}","{'bid': 26044.2, 'lastTraded': None, 'ask': 26045.8}",2826,"{'bid': 26028.7, 'lastTraded': None, 'ask': 26030.3}","{'bid': 26039.7, 'lastTraded': None, 'ask': 26041.3}",2019:02:23-00:20:00,26040.5,26029.5,26045.0,26037.5
5,"{'bid': 26038.7, 'lastTraded': None, 'ask': 26040.3}","{'bid': 26044.2, 'lastTraded': None, 'ask': 26045.8}",1344,"{'bid': 26035.2, 'lastTraded': None, 'ask': 26036.8}","{'bid': 26036.2, 'lastTraded': None, 'ask': 26037.8}",2019:02:23-00:25:00,26037.0,26036.0,26045.0,26039.5
6,"{'bid': 26032.7, 'lastTraded': None, 'ask': 26034.3}","{'bid': 26044.7, 'lastTraded': None, 'ask': 26046.3}",2013,"{'bid': 26030.7, 'lastTraded': None, 'ask': 26032.3}","{'bid': 26038.2, 'lastTraded': None, 'ask': 26039.8}",2019:02:23-00:30:00,26039.0,26031.5,26045.5,26033.5
7,"{'bid': 26042.7, 'lastTraded': None, 'ask': 26044.3}","{'bid': 26044.7, 'lastTraded': None, 'ask': 26046.3}",1288,"{'bid': 26029.7, 'lastTraded': None, 'ask': 26031.3}","{'bid': 26033.2, 'lastTraded': None, 'ask': 26034.8}",2019:02:23-00:35:00,26034.0,26030.5,26045.5,26043.5
8,"{'bid': 26024.7, 'lastTraded': None, 'ask': 26026.3}","{'bid': 26047.7, 'lastTraded': None, 'ask': 26049.3}",1895,"{'bid': 26023.7, 'lastTraded': None, 'ask': 26025.3}","{'bid': 26043.2, 'lastTraded': None, 'ask': 26044.8}",2019:02:23-00:40:00,26044.0,26024.5,26048.5,26025.5
9,"{'bid': 26027.7, 'lastTraded': None, 'ask': 26029.3}","{'bid': 26034.7, 'lastTraded': None, 'ask': 26036.3}",877,"{'bid': 26022.7, 'lastTraded': None, 'ask': 26024.3}","{'bid': 26026.7, 'lastTraded': None, 'ask': 26028.3}",2019:02:23-00:45:00,26027.5,26023.5,26035.5,26028.5
