,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'bid': 25769.0, 'ask': 25770.6, 'lastTraded': None}","{'bid': 25780.5, 'ask': 25782.1, 'lastTraded': None}",2160,"{'bid': 25752.5, 'ask': 25754.1, 'lastTraded': None}","{'bid': 25765.5, 'ask': 25767.1, 'lastTraded': None}",2019:03:06-00:00:00,25766.3,25753.3,25781.3,25769.8
1,"{'bid': 25787.5, 'ask': 25789.1, 'lastTraded': None}","{'bid': 25788.5, 'ask': 25790.1, 'lastTraded': None}",2447,"{'bid': 25752.5, 'ask': 25754.1, 'lastTraded': None}","{'bid': 25769.5, 'ask': 25771.1, 'lastTraded': None}",2019:03:06-00:05:00,25770.3,25753.3,25789.3,25788.3
2,"{'bid': 25794.5, 'ask': 25796.1, 'lastTraded': None}","{'bid': 25804.5, 'ask': 25806.1, 'lastTraded': None}",2358,"{'bid': 25787.0, 'ask': 25788.6, 'lastTraded': None}","{'bid': 25788.0, 'ask': 25789.6, 'lastTraded': None}",2019:03:06-00:10:00,25788.8,25787.8,25805.3,25795.3
3,"{'bid': 25816.0, 'ask': 25817.6, 'lastTraded': None}","{'bid': 25817.5, 'ask': 25819.1, 'lastTraded': None}",1678,"{'bid': 25792.5, 'ask': 25794.1, 'lastTraded': None}","{'bid': 25795.0, 'ask': 25796.6, 'lastTraded': None}",2019:03:06-00:15:00,25795.8,25793.3,25818.3,25816.8
4,"{'bid': 25819.5, 'ask': 25821.1, 'lastTraded': None}","{'bid': 25826.5, 'ask': 25828.1, 'lastTraded': None}",1431,"{'bid': 25809.5, 'ask': 25811.1, 'lastTraded': None}","{'bid': 25816.5, 'ask': 25818.1, 'lastTraded': None}",2019:03:06-00:20:00,25817.3,25810.3,25827.3,25820.3
5,"{'bid': 25822.5, 'ask': 25824.1, 'lastTraded': None}","{'bid': 25834.5, 'ask': 25836.1, 'lastTraded': None}",1516,"{'bid': 25818.5, 'ask': 25820.1, 'lastTraded': None}","{'bid': 25819.0, 'ask': 25820.6, 'lastTraded': None}",2019:03:06-00:25:00,25819.8,25819.3,25835.3,25823.3
6,"{'bid': 25833.5, 'ask': 25835.1, 'lastTraded': None}","{'bid': 25840.5, 'ask': 25842.1, 'lastTraded': None}",1651,"{'bid': 25816.0, 'ask': 25817.6, 'lastTraded': None}","{'bid': 25823.0, 'ask': 25824.6, 'lastTraded': None}",2019:03:06-00:30:00,25823.8,25816.8,25841.3,25834.3
7,"{'bid': 25862.5, 'ask': 25864.1, 'lastTraded': None}","{'bid': 25863.0, 'ask': 25864.6, 'lastTraded': None}",2321,"{'bid': 25831.0, 'ask': 25832.6, 'lastTraded': None}","{'bid': 25832.0, 'ask': 25833.6, 'lastTraded': None}",2019:03:06-00:35:00,25832.8,25831.8,25863.8,25863.3
8,"{'bid': 25864.5, 'ask': 25866.1, 'lastTraded': None}","{'bid': 25872.5, 'ask': 25874.1, 'lastTraded': None}",1546,"{'bid': 25857.5, 'ask': 25859.1, 'lastTraded': None}","{'bid': 25863.0, 'ask': 25864.6, 'lastTraded': None}",2019:03:06-00:40:00,25863.8,25858.3,25873.3,25865.3
9,"{'bid': 25844.5, 'ask': 25846.1, 'lastTraded': None}","{'bid': 25867.5, 'ask': 25869.1, 'lastTraded': None}",1781,"{'bid': 25843.5, 'ask': 25845.1, 'lastTraded': None}","{'bid': 25865.5, 'ask': 25867.1, 'lastTraded': None}",2019:03:06-00:45:00,25866.3,25844.3,25868.3,25845.3
