,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'ask': 24064.0, 'lastTraded': None, 'bid': 24060.2}","{'ask': 24072.5, 'lastTraded': None, 'bid': 24068.7}",113,"{'ask': 24016.5, 'lastTraded': None, 'bid': 24012.7}","{'ask': 24023.0, 'lastTraded': None, 'bid': 24019.2}",2018:12:17-07:00:00,24021.1,24014.6,24070.6,24062.1
1,"{'ask': 24074.5, 'lastTraded': None, 'bid': 24070.7}","{'ask': 24078.5, 'lastTraded': None, 'bid': 24074.7}",81,"{'ask': 24062.5, 'lastTraded': None, 'bid': 24058.7}","{'ask': 24064.5, 'lastTraded': None, 'bid': 24060.7}",2018:12:17-07:05:00,24062.6,24060.6,24076.6,24072.6
2,"{'ask': 24085.5, 'lastTraded': None, 'bid': 24081.7}","{'ask': 24086.0, 'lastTraded': None, 'bid': 24082.2}",85,"{'ask': 24073.0, 'lastTraded': None, 'bid': 24069.2}","{'ask': 24075.0, 'lastTraded': None, 'bid': 24071.2}",2018:12:17-07:10:00,24073.1,24071.1,24084.1,24083.6
3,"{'ask': 24088.0, 'lastTraded': None, 'bid': 24084.2}","{'ask': 24093.5, 'lastTraded': None, 'bid': 24089.7}",64,"{'ask': 24082.5, 'lastTraded': None, 'bid': 24078.7}","{'ask': 24086.0, 'lastTraded': None, 'bid': 24082.2}",2018:12:17-07:15:00,24084.1,24080.6,24091.6,24086.1
4,"{'ask': 24088.0, 'lastTraded': None, 'bid': 24084.2}","{'ask': 24088.5, 'lastTraded': None, 'bid': 24084.7}",67,"{'ask': 24076.0, 'lastTraded': None, 'bid': 24072.2}","{'ask': 24087.5, 'lastTraded': None, 'bid': 24083.7}",2018:12:17-07:20:00,24085.6,24074.1,24086.6,24086.1
5,"{'ask': 24072.0, 'lastTraded': None, 'bid': 24068.2}","{'ask': 24087.5, 'lastTraded': None, 'bid': 24083.7}",39,"{'ask': 24071.5, 'lastTraded': None, 'bid': 24067.7}","{'ask': 24087.5, 'lastTraded': None, 'bid': 24083.7}",2018:12:17-07:25:00,24085.6,24069.6,24085.6,24070.1
6,"{'ask': 24083.0, 'lastTraded': None, 'bid': 24079.2}","{'ask': 24088.0, 'lastTraded': None, 'bid': 24084.2}",66,"{'ask': 24069.0, 'lastTraded': None, 'bid': 24065.2}","{'ask': 24069.5, 'lastTraded': None, 'bid': 24065.7}",2018:12:17-07:30:00,24067.6,24067.1,24086.1,24081.1
7,"{'ask': 24076.0, 'lastTraded': None, 'bid': 24072.2}","{'ask': 24084.5, 'lastTraded': None, 'bid': 24080.7}",59,"{'ask': 24073.0, 'lastTraded': None, 'bid': 24069.2}","{'ask': 24083.5, 'lastTraded': None, 'bid': 24079.7}",2018:12:17-07:35:00,24081.6,24071.1,24082.6,24074.1
8,"{'ask': 24092.0, 'lastTraded': None, 'bid': 24088.2}","{'ask': 24092.5, 'lastTraded': None, 'bid': 24088.7}",57,"{'ask': 24074.5, 'lastTraded': None, 'bid': 24070.7}","{'ask': 24076.5, 'lastTraded': None, 'bid': 24072.7}",2018:12:17-07:40:00,24074.6,24072.6,24090.6,24090.1
9,"{'ask': 24099.0, 'lastTraded': None, 'bid': 24095.2}","{'ask': 24108.5, 'lastTraded': None, 'bid': 24104.7}",101,"{'ask': 24092.5, 'lastTraded': None, 'bid': 24088.7}","{'ask': 24092.5, 'lastTraded': None, 'bid': 24088.7}",2018:12:17-07:45:00,24090.6,24090.6,24106.6,24097.1
10,"{'ask': 24128.5, 'lastTraded': None, 'bid': 24124.7}","{'ask': 24129.0, 'lastTraded': None, 'bid': 24125.2}",154,"{'ask': 24101.0, 'lastTraded': None, 'bid': 24097.2}","{'ask': 24101.0, 'lastTraded': None, 'bid': 24097.2}",2018:12:17-07:50:00,24099.1,24099.1,24127.1,24126.6
11,"{'ask': 24127.5, 'lastTraded': None, 'bid': 24123.7}","{'ask': 24128.5, 'lastTraded': None, 'bid': 24124.7}",34,"{'ask': 24120.0, 'lastTraded': None, 'bid': 24116.2}","{'ask': 24128.0, 'lastTraded': None, 'bid': 24124.2}",2018:12:17-07:55:00,24126.1,24118.1,24126.6,24125.6
12,"{'ask': 24126.0, 'lastTraded': None, 'bid': 24122.2}","{'ask': 24134.0, 'lastTraded': None, 'bid': 24130.2}",99,"{'ask': 24119.0, 'lastTraded': None, 'bid': 24115.2}","{'ask': 24127.0, 'lastTraded': None, 'bid': 24123.2}",2018:12:17-08:00:00,24125.1,24117.1,24132.1,24124.1
13,"{'ask': 24109.0, 'lastTraded': None, 'bid': 24105.2}","{'ask': 24125.5, 'lastTraded': None, 'bid': 24121.7}",58,"{'ask': 24105.0, 'lastTraded': None, 'bid': 24101.2}","{'ask': 24125.5, 'lastTraded': None, 'bid': 24121.7}",2018:12:17-08:05:00,24123.6,24103.1,24123.6,24107.1
14,"{'ask': 24123.0, 'lastTraded': None, 'bid': 24119.2}","{'ask': 24127.5, 'lastTraded': None, 'bid': 24123.7}",28,"{'ask': 24110.0, 'lastTraded': None, 'bid': 24106.2}","{'ask': 24110.0, 'lastTraded': None, 'bid': 24106.2}",2018:12:17-08:10:00,24108.1,24108.1,24125.6,24121.1
15,"{'ask': 24119.5, 'lastTraded': None, 'bid': 24115.7}","{'ask': 24122.5, 'lastTraded': None, 'bid': 24118.7}",15,"{'ask': 24116.0, 'lastTraded': None, 'bid': 24112.2}","{'ask': 24121.5, 'lastTraded': None, 'bid': 24117.7}",2018:12:17-08:15:00,24119.6,24114.1,24120.6,24117.6
16,"{'ask': 24124.0, 'lastTraded': None, 'bid': 24120.2}","{'ask': 24134.5, 'lastTraded': None, 'bid': 24130.7}",63,"{'ask': 24120.0, 'lastTraded': None, 'bid': 24116.2}","{'ask': 24120.0, 'lastTraded': None, 'bid': 24116.2}",2018:12:17-08:20:00,24118.1,24118.1,24132.6,24122.1
17,"{'ask': 24148.0, 'lastTraded': None, 'bid': 24144.2}","{'ask': 24148.5, 'lastTraded': None, 'bid': 24144.7}",106,"{'ask': 24117.5, 'lastTraded': None, 'bid': 24113.7}","{'ask': 24124.5, 'lastTraded': None, 'bid': 24120.7}",2018:12:17-08:25:00,24122.6,24115.6,24146.6,24146.1
18,"{'ask': 24164.5, 'lastTraded': None, 'bid': 24160.7}","{'ask': 24165.0, 'lastTraded': None, 'bid': 24161.2}",141,"{'ask': 24148.5, 'lastTraded': None, 'bid': 24144.7}","{'ask': 24148.5, 'lastTraded': None, 'bid': 24144.7}",2018:12:17-08:30:00,24146.6,24146.6,24163.1,24162.6
19,"{'ask': 24150.0, 'lastTraded': None, 'bid': 24146.2}","{'ask': 24165.0, 'lastTraded': None, 'bid': 24161.2}",272,"{'ask': 24150.0, 'lastTraded': None, 'bid': 24146.2}","{'ask': 24164.0, 'lastTraded': None, 'bid': 24160.2}",2018:12:17-08:35:00,24162.1,24148.1,24163.1,24148.1
20,"{'ask': 24148.0, 'lastTraded': None, 'bid': 24144.2}","{'ask': 24159.0, 'lastTraded': None, 'bid': 24155.2}",320,"{'ask': 24138.0, 'lastTraded': None, 'bid': 24134.2}","{'ask': 24149.0, 'lastTraded': None, 'bid': 24145.2}",2018:12:17-08:40:00,24147.1,24136.1,24157.1,24146.1
21,"{'ask': 24155.0, 'lastTraded': None, 'bid': 24151.2}","{'ask': 24157.5, 'lastTraded': None, 'bid': 24153.7}",174,"{'ask': 24149.5, 'lastTraded': None, 'bid': 24145.7}","{'ask': 24150.0, 'lastTraded': None, 'bid': 24146.2}",2018:12:17-08:45:00,24148.1,24147.6,24155.6,24153.1
22,"{'ask': 24152.5, 'lastTraded': None, 'bid': 24148.7}","{'ask': 24156.0, 'lastTraded': None, 'bid': 24152.2}",44,"{'ask': 24149.5, 'lastTraded': None, 'bid': 24145.7}","{'ask': 24156.0, 'lastTraded': None, 'bid': 24152.2}",2018:12:17-08:50:00,24154.1,24147.6,24154.1,24150.6
23,"{'ask': 24146.0, 'lastTraded': None, 'bid': 24142.2}","{'ask': 24155.5, 'lastTraded': None, 'bid': 24151.7}",309,"{'ask': 24135.5, 'lastTraded': None, 'bid': 24131.7}","{'ask': 24152.0, 'lastTraded': None, 'bid': 24148.2}",2018:12:17-08:55:00,24150.1,24133.6,24153.6,24144.1
24,"{'ask': 24147.5, 'lastTraded': None, 'bid': 24143.7}","{'ask': 24154.0, 'lastTraded': None, 'bid': 24150.2}",146,"{'ask': 24143.5, 'lastTraded': None, 'bid': 24139.7}","{'ask': 24145.5, 'lastTraded': None, 'bid': 24141.7}",2018:12:17-09:00:00,24143.6,24141.6,24152.1,24145.6
25,"{'ask': 24158.0, 'lastTraded': None, 'bid': 24154.2}","{'ask': 24159.5, 'lastTraded': None, 'bid': 24155.7}",250,"{'ask': 24147.0, 'lastTraded': None, 'bid': 24143.2}","{'ask': 24148.5, 'lastTraded': None, 'bid': 24144.7}",2018:12:17-09:05:00,24146.6,24145.1,24157.6,24156.1
