,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'lastTraded': None, 'bid': 24749.5, 'ask': 24751.1}","{'lastTraded': None, 'bid': 24761.5, 'ask': 24763.1}",3409,"{'lastTraded': None, 'bid': 24705.0, 'ask': 24706.6}","{'lastTraded': None, 'bid': 24726.5, 'ask': 24728.1}",2018:12:13-00:00:00,24727.3,24705.8,24762.3,24750.3
1,"{'lastTraded': None, 'bid': 24742.0, 'ask': 24743.6}","{'lastTraded': None, 'bid': 24758.0, 'ask': 24759.6}",1949,"{'lastTraded': None, 'bid': 24715.5, 'ask': 24717.1}","{'lastTraded': None, 'bid': 24750.0, 'ask': 24751.6}",2018:12:13-00:05:00,24750.8,24716.3,24758.8,24742.8
2,"{'lastTraded': None, 'bid': 24718.3, 'ask': 24719.9}","{'lastTraded': None, 'bid': 24742.0, 'ask': 24743.6}",1975,"{'lastTraded': None, 'bid': 24692.3, 'ask': 24693.9}","{'lastTraded': None, 'bid': 24741.5, 'ask': 24743.1}",2018:12:13-00:10:00,24742.3,24693.1,24742.8,24719.1
3,"{'lastTraded': None, 'bid': 24730.3, 'ask': 24731.9}","{'lastTraded': None, 'bid': 24754.8, 'ask': 24756.4}",2467,"{'lastTraded': None, 'bid': 24714.3, 'ask': 24715.9}","{'lastTraded': None, 'bid': 24719.3, 'ask': 24720.9}",2018:12:13-00:15:00,24720.1,24715.1,24755.6,24731.1
4,"{'lastTraded': None, 'bid': 24730.8, 'ask': 24732.4}","{'lastTraded': None, 'bid': 24731.8, 'ask': 24733.4}",1702,"{'lastTraded': None, 'bid': 24704.8, 'ask': 24706.4}","{'lastTraded': None, 'bid': 24729.8, 'ask': 24731.4}",2018:12:13-00:20:00,24730.6,24705.6,24732.6,24731.6
5,"{'lastTraded': None, 'bid': 24699.8, 'ask': 24701.4}","{'lastTraded': None, 'bid': 24741.8, 'ask': 24743.4}",2128,"{'lastTraded': None, 'bid': 24690.3, 'ask': 24691.9}","{'lastTraded': None, 'bid': 24730.3, 'ask': 24731.9}",2018:12:13-00:25:00,24731.1,24691.1,24742.6,24700.6
6,"{'lastTraded': None, 'bid': 24669.8, 'ask': 24671.4}","{'lastTraded': None, 'bid': 24712.3, 'ask': 24713.9}",2327,"{'lastTraded': None, 'bid': 24661.3, 'ask': 24662.9}","{'lastTraded': None, 'bid': 24699.3, 'ask': 24700.9}",2018:12:13-00:30:00,24700.1,24662.1,24713.1,24670.6
7,"{'lastTraded': None, 'bid': 24667.8, 'ask': 24669.4}","{'lastTraded': None, 'bid': 24683.3, 'ask': 24684.9}",1958,"{'lastTraded': None, 'bid': 24651.3, 'ask': 24652.9}","{'lastTraded': None, 'bid': 24669.3, 'ask': 24670.9}",2018:12:13-00:35:00,24670.1,24652.1,24684.1,24668.6
8,"{'lastTraded': None, 'bid': 24700.3, 'ask': 24701.9}","{'lastTraded': None, 'bid': 24702.3, 'ask': 24703.9}",1378,"{'lastTraded': None, 'bid': 24663.3, 'ask': 24664.9}","{'lastTraded': None, 'bid': 24667.3, 'ask': 24668.9}",2018:12:13-00:40:00,24668.1,24664.1,24703.1,24701.1
9,"{'lastTraded': None, 'bid': 24727.8, 'ask': 24729.4}","{'lastTraded': None, 'bid': 24728.8, 'ask': 24730.4}",1863,"{'lastTraded': None, 'bid': 24694.8, 'ask': 24696.4}","{'lastTraded': None, 'bid': 24699.8, 'ask': 24701.4}",2018:12:13-00:45:00,24700.6,24695.6,24729.6,24728.6
10,"{'lastTraded': None, 'bid': 24724.3, 'ask': 24725.9}","{'lastTraded': None, 'bid': 24752.3, 'ask': 24753.9}",2026,"{'lastTraded': None, 'bid': 24704.8, 'ask': 24706.4}","{'lastTraded': None, 'bid': 24727.3, 'ask': 24728.9}",2018:12:13-00:50:00,24728.1,24705.6,24753.1,24725.1
11,"{'lastTraded': None, 'bid': 24750.3, 'ask': 24751.9}","{'lastTraded': None, 'bid': 24750.8, 'ask': 24752.4}",2138,"{'lastTraded': None, 'bid': 24692.8, 'ask': 24694.4}","{'lastTraded': None, 'bid': 24724.8, 'ask': 24726.4}",2018:12:13-00:55:00,24725.6,24693.6,24751.6,24751.1
12,"{'lastTraded': None, 'bid': 24767.8, 'ask': 24769.4}","{'lastTraded': None, 'bid': 24777.8, 'ask': 24779.4}",3050,"{'lastTraded': None, 'bid': 24749.3, 'ask': 24750.9}","{'lastTraded': None, 'bid': 24749.8, 'ask': 24751.4}",2018:12:13-01:00:00,24750.6,24750.1,24778.6,24768.6
13,"{'lastTraded': None, 'bid': 24761.8, 'ask': 24763.4}","{'lastTraded': None, 'bid': 24771.3, 'ask': 24772.9}",2531,"{'lastTraded': None, 'bid': 24732.8, 'ask': 24734.4}","{'lastTraded': None, 'bid': 24765.8, 'ask': 24767.4}",2018:12:13-01:05:00,24766.6,24733.6,24772.1,24762.6
14,"{'lastTraded': None, 'bid': 24754.8, 'ask': 24756.4}","{'lastTraded': None, 'bid': 24771.8, 'ask': 24773.4}",1329,"{'lastTraded': None, 'bid': 24742.3, 'ask': 24743.9}","{'lastTraded': None, 'bid': 24762.3, 'ask': 24763.9}",2018:12:13-01:10:00,24763.1,24743.1,24772.6,24755.6
15,"{'lastTraded': None, 'bid': 24755.3, 'ask': 24756.9}","{'lastTraded': None, 'bid': 24768.3, 'ask': 24769.9}",1724,"{'lastTraded': None, 'bid': 24738.3, 'ask': 24739.9}","{'lastTraded': None, 'bid': 24755.3, 'ask': 24756.9}",2018:12:13-01:15:00,24756.1,24739.1,24769.1,24756.1
16,"{'lastTraded': None, 'bid': 24748.3, 'ask': 24749.9}","{'lastTraded': None, 'bid': 24764.3, 'ask': 24765.9}",1686,"{'lastTraded': None, 'bid': 24720.3, 'ask': 24721.9}","{'lastTraded': None, 'bid': 24754.8, 'ask': 24756.4}",2018:12:13-01:20:00,24755.6,24721.1,24765.1,24749.1
17,"{'lastTraded': None, 'bid': 24764.8, 'ask': 24766.4}","{'lastTraded': None, 'bid': 24766.3, 'ask': 24767.9}",1036,"{'lastTraded': None, 'bid': 24743.3, 'ask': 24744.9}","{'lastTraded': None, 'bid': 24747.8, 'ask': 24749.4}",2018:12:13-01:25:00,24748.6,24744.1,24767.1,24765.6
18,"{'lastTraded': None, 'bid': 24751.8, 'ask': 24753.4}","{'lastTraded': None, 'bid': 24771.3, 'ask': 24772.9}",1737,"{'lastTraded': None, 'bid': 24745.3, 'ask': 24746.9}","{'lastTraded': None, 'bid': 24765.3, 'ask': 24766.9}",2018:12:13-01:30:00,24766.1,24746.1,24772.1,24752.6
