,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'lastTraded': None, 'bid': 25999.6, 'ask': 26001.2}","{'lastTraded': None, 'bid': 26005.6, 'ask': 26007.2}",2908,"{'lastTraded': None, 'bid': 25969.6, 'ask': 25971.2}","{'lastTraded': None, 'bid': 25973.6, 'ask': 25975.2}",2019:02:27-00:00:00,25974.4,25970.4,26006.4,26000.4
1,"{'lastTraded': None, 'bid': 26039.6, 'ask': 26041.2}","{'lastTraded': None, 'bid': 26042.1, 'ask': 26043.7}",2168,"{'lastTraded': None, 'bid': 26000.6, 'ask': 26002.2}","{'lastTraded': None, 'bid': 26000.6, 'ask': 26002.2}",2019:02:27-00:05:00,26001.4,26001.4,26042.9,26040.4
2,"{'lastTraded': None, 'bid': 26088.6, 'ask': 26090.2}","{'lastTraded': None, 'bid': 26092.6, 'ask': 26094.2}",3386,"{'lastTraded': None, 'bid': 26039.1, 'ask': 26040.7}","{'lastTraded': None, 'bid': 26039.1, 'ask': 26040.7}",2019:02:27-00:10:00,26039.9,26039.9,26093.4,26089.4
3,"{'lastTraded': None, 'bid': 26104.6, 'ask': 26106.2}","{'lastTraded': None, 'bid': 26109.6, 'ask': 26111.2}",3577,"{'lastTraded': None, 'bid': 26086.6, 'ask': 26088.2}","{'lastTraded': None, 'bid': 26088.1, 'ask': 26089.7}",2019:02:27-00:15:00,26088.9,26087.4,26110.4,26105.4
4,"{'lastTraded': None, 'bid': 26087.1, 'ask': 26088.7}","{'lastTraded': None, 'bid': 26109.6, 'ask': 26111.2}",1787,"{'lastTraded': None, 'bid': 26086.6, 'ask': 26088.2}","{'lastTraded': None, 'bid': 26104.1, 'ask': 26105.7}",2019:02:27-00:20:00,26104.9,26087.4,26110.4,26087.9
5,"{'lastTraded': None, 'bid': 26091.6, 'ask': 26093.2}","{'lastTraded': None, 'bid': 26094.6, 'ask': 26096.2}",1744,"{'lastTraded': None, 'bid': 26078.6, 'ask': 26080.2}","{'lastTraded': None, 'bid': 26086.6, 'ask': 26088.2}",2019:02:27-00:25:00,26087.4,26079.4,26095.4,26092.4
6,"{'lastTraded': None, 'bid': 26091.6, 'ask': 26093.2}","{'lastTraded': None, 'bid': 26119.6, 'ask': 26121.2}",2602,"{'lastTraded': None, 'bid': 26087.6, 'ask': 26089.2}","{'lastTraded': None, 'bid': 26092.1, 'ask': 26093.7}",2019:02:27-00:30:00,26092.9,26088.4,26120.4,26092.4
7,"{'lastTraded': None, 'bid': 26064.6, 'ask': 26066.2}","{'lastTraded': None, 'bid': 26092.6, 'ask': 26094.2}",1837,"{'lastTraded': None, 'bid': 26063.6, 'ask': 26065.2}","{'lastTraded': None, 'bid': 26089.6, 'ask': 26091.2}",2019:02:27-00:35:00,26090.4,26064.4,26093.4,26065.4
8,"{'lastTraded': None, 'bid': 26075.6, 'ask': 26077.2}","{'lastTraded': None, 'bid': 26077.6, 'ask': 26079.2}",1719,"{'lastTraded': None, 'bid': 26058.6, 'ask': 26060.2}","{'lastTraded': None, 'bid': 26063.6, 'ask': 26065.2}",2019:02:27-00:40:00,26064.4,26059.4,26078.4,26076.4
9,"{'lastTraded': None, 'bid': 26089.6, 'ask': 26091.2}","{'lastTraded': None, 'bid': 26092.6, 'ask': 26094.2}",1530,"{'lastTraded': None, 'bid': 26063.6, 'ask': 26065.2}","{'lastTraded': None, 'bid': 26074.6, 'ask': 26076.2}",2019:02:27-00:45:00,26075.4,26064.4,26093.4,26090.4
10,"{'lastTraded': None, 'bid': 26097.6, 'ask': 26099.2}","{'lastTraded': None, 'bid': 26097.6, 'ask': 26099.2}",1500,"{'lastTraded': None, 'bid': 26083.6, 'ask': 26085.2}","{'lastTraded': None, 'bid': 26090.6, 'ask': 26092.2}",2019:02:27-00:50:00,26091.4,26084.4,26098.4,26098.4
11,"{'lastTraded': None, 'bid': 26078.1, 'ask': 26079.7}","{'lastTraded': None, 'bid': 26100.6, 'ask': 26102.2}",1046,"{'lastTraded': None, 'bid': 26074.1, 'ask': 26075.7}","{'lastTraded': None, 'bid': 26097.1, 'ask': 26098.7}",2019:02:27-00:55:00,26097.9,26074.9,26101.4,26078.9
12,"{'lastTraded': None, 'bid': 26087.6, 'ask': 26089.2}","{'lastTraded': None, 'bid': 26088.1, 'ask': 26089.7}",1239,"{'lastTraded': None, 'bid': 26075.6, 'ask': 26077.2}","{'lastTraded': None, 'bid': 26078.6, 'ask': 26080.2}",2019:02:27-01:00:00,26079.4,26076.4,26088.9,26088.4
13,"{'lastTraded': None, 'bid': 26075.1, 'ask': 26076.7}","{'lastTraded': None, 'bid': 26087.6, 'ask': 26089.2}",839,"{'lastTraded': None, 'bid': 26073.1, 'ask': 26074.7}","{'lastTraded': None, 'bid': 26087.1, 'ask': 26088.7}",2019:02:27-01:05:00,26087.9,26073.9,26088.4,26075.9
14,"{'lastTraded': None, 'bid': 26076.6, 'ask': 26078.2}","{'lastTraded': None, 'bid': 26084.6, 'ask': 26086.2}",1215,"{'lastTraded': None, 'bid': 26062.6, 'ask': 26064.2}","{'lastTraded': None, 'bid': 26074.6, 'ask': 26076.2}",2019:02:27-01:10:00,26075.4,26063.4,26085.4,26077.4
15,"{'lastTraded': None, 'bid': 26088.6, 'ask': 26090.2}","{'lastTraded': None, 'bid': 26090.6, 'ask': 26092.2}",873,"{'lastTraded': None, 'bid': 26073.6, 'ask': 26075.2}","{'lastTraded': None, 'bid': 26076.1, 'ask': 26077.7}",2019:02:27-01:15:00,26076.9,26074.4,26091.4,26089.4
16,"{'lastTraded': None, 'bid': 26106.1, 'ask': 26107.7}","{'lastTraded': None, 'bid': 26108.6, 'ask': 26110.2}",1137,"{'lastTraded': None, 'bid': 26085.6, 'ask': 26087.2}","{'lastTraded': None, 'bid': 26089.1, 'ask': 26090.7}",2019:02:27-01:20:00,26089.9,26086.4,26109.4,26106.9
17,"{'lastTraded': None, 'bid': 26086.6, 'ask': 26088.2}","{'lastTraded': None, 'bid': 26107.1, 'ask': 26108.7}",1061,"{'lastTraded': None, 'bid': 26084.6, 'ask': 26086.2}","{'lastTraded': None, 'bid': 26105.6, 'ask': 26107.2}",2019:02:27-01:25:00,26106.4,26085.4,26107.9,26087.4
18,"{'lastTraded': None, 'bid': 26066.6, 'ask': 26068.2}","{'lastTraded': None, 'bid': 26092.6, 'ask': 26094.2}",1325,"{'lastTraded': None, 'bid': 26061.6, 'ask': 26063.2}","{'lastTraded': None, 'bid': 26087.6, 'ask': 26089.2}",2019:02:27-01:30:00,26088.4,26062.4,26093.4,26067.4
19,"{'lastTraded': None, 'bid': 26061.6, 'ask': 26063.2}","{'lastTraded': None, 'bid': 26066.1, 'ask': 26067.7}",1142,"{'lastTraded': None, 'bid': 26053.1, 'ask': 26054.7}","{'lastTraded': None, 'bid': 26066.1, 'ask': 26067.7}",2019:02:27-01:35:00,26066.9,26053.9,26066.9,26062.4
20,"{'lastTraded': None, 'bid': 26073.1, 'ask': 26074.7}","{'lastTraded': None, 'bid': 26073.6, 'ask': 26075.2}",770,"{'lastTraded': None, 'bid': 26057.6, 'ask': 26059.2}","{'lastTraded': None, 'bid': 26061.1, 'ask': 26062.7}",2019:02:27-01:40:00,26061.9,26058.4,26074.4,26073.9
21,"{'lastTraded': None, 'bid': 26066.6, 'ask': 26068.2}","{'lastTraded': None, 'bid': 26075.6, 'ask': 26077.2}",1029,"{'lastTraded': None, 'bid': 26049.6, 'ask': 26051.2}","{'lastTraded': None, 'bid': 26072.6, 'ask': 26074.2}",2019:02:27-01:45:00,26073.4,26050.4,26076.4,26067.4
22,"{'lastTraded': None, 'bid': 26066.1, 'ask': 26067.7}","{'lastTraded': None, 'bid': 26073.1, 'ask': 26074.7}",825,"{'lastTraded': None, 'bid': 26061.6, 'ask': 26063.2}","{'lastTraded': None, 'bid': 26065.6, 'ask': 26067.2}",2019:02:27-01:50:00,26066.4,26062.4,26073.9,26066.9
23,"{'lastTraded': None, 'bid': 26067.1, 'ask': 26068.7}","{'lastTraded': None, 'bid': 26071.6, 'ask': 26073.2}",717,"{'lastTraded': None, 'bid': 26060.1, 'ask': 26061.7}","{'lastTraded': None, 'bid': 26065.6, 'ask': 26067.2}",2019:02:27-01:55:00,26066.4,26060.9,26072.4,26067.9
24,"{'lastTraded': None, 'bid': 26081.6, 'ask': 26083.2}","{'lastTraded': None, 'bid': 26095.1, 'ask': 26096.7}",1161,"{'lastTraded': None, 'bid': 26065.6, 'ask': 26067.2}","{'lastTraded': None, 'bid': 26066.6, 'ask': 26068.2}",2019:02:27-02:00:00,26067.4,26066.4,26095.9,26082.4
25,"{'lastTraded': None, 'bid': 26074.1, 'ask': 26075.7}","{'lastTraded': None, 'bid': 26081.6, 'ask': 26083.2}",871,"{'lastTraded': None, 'bid': 26064.6, 'ask': 26066.2}","{'lastTraded': None, 'bid': 26081.1, 'ask': 26082.7}",2019:02:27-02:05:00,26081.9,26065.4,26082.4,26074.9
