,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'ask': 24166.9, 'lastTraded': None, 'bid': 24165.3}","{'ask': 24199.9, 'lastTraded': None, 'bid': 24198.3}",2582,"{'ask': 24162.9, 'lastTraded': None, 'bid': 24161.3}","{'ask': 24188.9, 'lastTraded': None, 'bid': 24187.3}",2019:01:17-00:00:00,24188.1,24162.1,24199.1,24166.1
1,"{'ask': 24172.4, 'lastTraded': None, 'bid': 24170.8}","{'ask': 24174.9, 'lastTraded': None, 'bid': 24173.3}",1854,"{'ask': 24150.4, 'lastTraded': None, 'bid': 24148.8}","{'ask': 24166.4, 'lastTraded': None, 'bid': 24164.8}",2019:01:17-00:05:00,24165.6,24149.6,24174.1,24171.6
2,"{'ask': 24192.9, 'lastTraded': None, 'bid': 24191.3}","{'ask': 24195.4, 'lastTraded': None, 'bid': 24193.8}",1479,"{'ask': 24168.9, 'lastTraded': None, 'bid': 24167.3}","{'ask': 24172.9, 'lastTraded': None, 'bid': 24171.3}",2019:01:17-00:10:00,24172.1,24168.1,24194.6,24192.1
3,"{'ask': 24212.9, 'lastTraded': None, 'bid': 24211.3}","{'ask': 24218.9, 'lastTraded': None, 'bid': 24217.3}",1898,"{'ask': 24186.9, 'lastTraded': None, 'bid': 24185.3}","{'ask': 24193.4, 'lastTraded': None, 'bid': 24191.8}",2019:01:17-00:15:00,24192.6,24186.1,24218.1,24212.1
4,"{'ask': 24218.9, 'lastTraded': None, 'bid': 24217.3}","{'ask': 24225.4, 'lastTraded': None, 'bid': 24223.8}",1622,"{'ask': 24208.9, 'lastTraded': None, 'bid': 24207.3}","{'ask': 24213.9, 'lastTraded': None, 'bid': 24212.3}",2019:01:17-00:20:00,24213.1,24208.1,24224.6,24218.1
5,"{'ask': 24221.4, 'lastTraded': None, 'bid': 24219.8}","{'ask': 24223.9, 'lastTraded': None, 'bid': 24222.3}",1387,"{'ask': 24198.4, 'lastTraded': None, 'bid': 24196.8}","{'ask': 24219.4, 'lastTraded': None, 'bid': 24217.8}",2019:01:17-00:25:00,24218.6,24197.6,24223.1,24220.6
6,"{'ask': 24221.9, 'lastTraded': None, 'bid': 24220.3}","{'ask': 24227.9, 'lastTraded': None, 'bid': 24226.3}",1533,"{'ask': 24209.9, 'lastTraded': None, 'bid': 24208.3}","{'ask': 24220.9, 'lastTraded': None, 'bid': 24219.3}",2019:01:17-00:30:00,24220.1,24209.1,24227.1,24221.1
7,"{'ask': 24237.9, 'lastTraded': None, 'bid': 24236.3}","{'ask': 24251.9, 'lastTraded': None, 'bid': 24250.3}",2738,"{'ask': 24222.4, 'lastTraded': None, 'bid': 24220.8}","{'ask': 24222.4, 'lastTraded': None, 'bid': 24220.8}",2019:01:17-00:35:00,24221.6,24221.6,24251.1,24237.1
8,"{'ask': 24237.9, 'lastTraded': None, 'bid': 24236.3}","{'ask': 24240.9, 'lastTraded': None, 'bid': 24239.3}",1515,"{'ask': 24228.4, 'lastTraded': None, 'bid': 24226.8}","{'ask': 24237.4, 'lastTraded': None, 'bid': 24235.8}",2019:01:17-00:40:00,24236.6,24227.6,24240.1,24237.1
9,"{'ask': 24194.9, 'lastTraded': None, 'bid': 24193.3}","{'ask': 24241.9, 'lastTraded': None, 'bid': 24240.3}",2057,"{'ask': 24193.9, 'lastTraded': None, 'bid': 24192.3}","{'ask': 24238.9, 'lastTraded': None, 'bid': 24237.3}",2019:01:17-00:45:00,24238.1,24193.1,24241.1,24194.1
10,"{'ask': 24186.4, 'lastTraded': None, 'bid': 24184.8}","{'ask': 24199.9, 'lastTraded': None, 'bid': 24198.3}",1578,"{'ask': 24175.9, 'lastTraded': None, 'bid': 24174.3}","{'ask': 24194.4, 'lastTraded': None, 'bid': 24192.8}",2019:01:17-00:50:00,24193.6,24175.1,24199.1,24185.6
11,"{'ask': 24184.9, 'lastTraded': None, 'bid': 24183.3}","{'ask': 24188.9, 'lastTraded': None, 'bid': 24187.3}",1509,"{'ask': 24169.4, 'lastTraded': None, 'bid': 24167.8}","{'ask': 24185.9, 'lastTraded': None, 'bid': 24184.3}",2019:01:17-00:55:00,24185.1,24168.6,24188.1,24184.1
12,"{'ask': 24190.4, 'lastTraded': None, 'bid': 24188.8}","{'ask': 24199.9, 'lastTraded': None, 'bid': 24198.3}",1615,"{'ask': 24177.9, 'lastTraded': None, 'bid': 24176.3}","{'ask': 24185.4, 'lastTraded': None, 'bid': 24183.8}",2019:01:17-01:00:00,24184.6,24177.1,24199.1,24189.6
13,"{'ask': 24192.9, 'lastTraded': None, 'bid': 24191.3}","{'ask': 24200.9, 'lastTraded': None, 'bid': 24199.3}",996,"{'ask': 24183.9, 'lastTraded': None, 'bid': 24182.3}","{'ask': 24191.9, 'lastTraded': None, 'bid': 24190.3}",2019:01:17-01:05:00,24191.1,24183.1,24200.1,24192.1
14,"{'ask': 24201.4, 'lastTraded': None, 'bid': 24199.8}","{'ask': 24213.9, 'lastTraded': None, 'bid': 24212.3}",1146,"{'ask': 24190.4, 'lastTraded': None, 'bid': 24188.8}","{'ask': 24191.4, 'lastTraded': None, 'bid': 24189.8}",2019:01:17-01:10:00,24190.6,24189.6,24213.1,24200.6
15,"{'ask': 24202.9, 'lastTraded': None, 'bid': 24201.3}","{'ask': 24210.4, 'lastTraded': None, 'bid': 24208.8}",2330,"{'ask': 24166.9, 'lastTraded': None, 'bid': 24165.3}","{'ask': 24200.9, 'lastTraded': None, 'bid': 24199.3}",2019:01:17-01:15:00,24200.1,24166.1,24209.6,24202.1
16,"{'ask': 24205.9, 'lastTraded': None, 'bid': 24204.3}","{'ask': 24213.9, 'lastTraded': None, 'bid': 24212.3}",1828,"{'ask': 24184.9, 'lastTraded': None, 'bid': 24183.3}","{'ask': 24203.4, 'lastTraded': None, 'bid': 24201.8}",2019:01:17-01:20:00,24202.6,24184.1,24213.1,24205.1
17,"{'ask': 24207.9, 'lastTraded': None, 'bid': 24206.3}","{'ask': 24208.9, 'lastTraded': None, 'bid': 24207.3}",1134,"{'ask': 24188.4, 'lastTraded': None, 'bid': 24186.8}","{'ask': 24205.4, 'lastTraded': None, 'bid': 24203.8}",2019:01:17-01:25:00,24204.6,24187.6,24208.1,24207.1
18,"{'ask': 24200.9, 'lastTraded': None, 'bid': 24199.3}","{'ask': 24210.9, 'lastTraded': None, 'bid': 24209.3}",993,"{'ask': 24193.9, 'lastTraded': None, 'bid': 24192.3}","{'ask': 24207.4, 'lastTraded': None, 'bid': 24205.8}",2019:01:17-01:30:00,24206.6,24193.1,24210.1,24200.1
19,"{'ask': 24191.9, 'lastTraded': None, 'bid': 24190.3}","{'ask': 24204.9, 'lastTraded': None, 'bid': 24203.3}",1107,"{'ask': 24182.9, 'lastTraded': None, 'bid': 24181.3}","{'ask': 24201.4, 'lastTraded': None, 'bid': 24199.8}",2019:01:17-01:35:00,24200.6,24182.1,24204.1,24191.1
20,"{'ask': 24210.9, 'lastTraded': None, 'bid': 24209.3}","{'ask': 24216.9, 'lastTraded': None, 'bid': 24215.3}",2682,"{'ask': 24192.4, 'lastTraded': None, 'bid': 24190.8}","{'ask': 24192.4, 'lastTraded': None, 'bid': 24190.8}",2019:01:17-01:40:00,24191.6,24191.6,24216.1,24210.1
21,"{'ask': 24208.9, 'lastTraded': None, 'bid': 24207.3}","{'ask': 24223.9, 'lastTraded': None, 'bid': 24222.3}",1573,"{'ask': 24204.9, 'lastTraded': None, 'bid': 24203.3}","{'ask': 24211.4, 'lastTraded': None, 'bid': 24209.8}",2019:01:17-01:45:00,24210.6,24204.1,24223.1,24208.1
22,"{'ask': 24219.9, 'lastTraded': None, 'bid': 24218.3}","{'ask': 24224.9, 'lastTraded': None, 'bid': 24223.3}",1229,"{'ask': 24210.9, 'lastTraded': None, 'bid': 24209.3}","{'ask': 24210.9, 'lastTraded': None, 'bid': 24209.3}",2019:01:17-01:50:00,24210.1,24210.1,24224.1,24219.1
23,"{'ask': 24219.9, 'lastTraded': None, 'bid': 24218.3}","{'ask': 24227.4, 'lastTraded': None, 'bid': 24225.8}",667,"{'ask': 24216.9, 'lastTraded': None, 'bid': 24215.3}","{'ask': 24220.9, 'lastTraded': None, 'bid': 24219.3}",2019:01:17-01:55:00,24220.1,24216.1,24226.6,24219.1
24,"{'ask': 24217.4, 'lastTraded': None, 'bid': 24215.8}","{'ask': 24220.9, 'lastTraded': None, 'bid': 24219.3}",1960,"{'ask': 24207.9, 'lastTraded': None, 'bid': 24206.3}","{'ask': 24220.4, 'lastTraded': None, 'bid': 24218.8}",2019:01:17-02:00:00,24219.6,24207.1,24220.1,24216.6
