,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'bid': 25905.3, 'lastTraded': None, 'ask': 25906.9}","{'bid': 25906.3, 'lastTraded': None, 'ask': 25907.9}",1479,"{'bid': 25891.3, 'lastTraded': None, 'ask': 25892.9}","{'bid': 25896.8, 'lastTraded': None, 'ask': 25898.4}",2019:02:21-00:00:00,25897.6,25892.1,25907.1,25906.1
1,"{'bid': 25915.3, 'lastTraded': None, 'ask': 25916.9}","{'bid': 25916.3, 'lastTraded': None, 'ask': 25917.9}",1421,"{'bid': 25905.3, 'lastTraded': None, 'ask': 25906.9}","{'bid': 25905.8, 'lastTraded': None, 'ask': 25907.4}",2019:02:21-00:05:00,25906.6,25906.1,25917.1,25916.1
2,"{'bid': 25909.3, 'lastTraded': None, 'ask': 25910.9}","{'bid': 25917.8, 'lastTraded': None, 'ask': 25919.4}",1036,"{'bid': 25905.3, 'lastTraded': None, 'ask': 25906.9}","{'bid': 25915.8, 'lastTraded': None, 'ask': 25917.4}",2019:02:21-00:10:00,25916.6,25906.1,25918.6,25910.1
3,"{'bid': 25907.3, 'lastTraded': None, 'ask': 25908.9}","{'bid': 25911.3, 'lastTraded': None, 'ask': 25912.9}",1459,"{'bid': 25893.3, 'lastTraded': None, 'ask': 25894.9}","{'bid': 25909.8, 'lastTraded': None, 'ask': 25911.4}",2019:02:21-00:15:00,25910.6,25894.1,25912.1,25908.1
4,"{'bid': 25893.8, 'lastTraded': None, 'ask': 25895.4}","{'bid': 25909.3, 'lastTraded': None, 'ask': 25910.9}",1154,"{'bid': 25893.8, 'lastTraded': None, 'ask': 25895.4}","{'bid': 25906.8, 'lastTraded': None, 'ask': 25908.4}",2019:02:21-00:20:00,25907.6,25894.6,25910.1,25894.6
5,"{'bid': 25911.3, 'lastTraded': None, 'ask': 25912.9}","{'bid': 25911.3, 'lastTraded': None, 'ask': 25912.9}",1342,"{'bid': 25889.3, 'lastTraded': None, 'ask': 25890.9}","{'bid': 25894.3, 'lastTraded': None, 'ask': 25895.9}",2019:02:21-00:25:00,25895.1,25890.1,25912.1,25912.1
6,"{'bid': 25911.3, 'lastTraded': None, 'ask': 25912.9}","{'bid': 25912.3, 'lastTraded': None, 'ask': 25913.9}",845,"{'bid': 25903.3, 'lastTraded': None, 'ask': 25904.9}","{'bid': 25910.3, 'lastTraded': None, 'ask': 25911.9}",2019:02:21-00:30:00,25911.1,25904.1,25913.1,25912.1
7,"{'bid': 25909.3, 'lastTraded': None, 'ask': 25910.9}","{'bid': 25911.3, 'lastTraded': None, 'ask': 25912.9}",1138,"{'bid': 25897.3, 'lastTraded': None, 'ask': 25898.9}","{'bid': 25910.8, 'lastTraded': None, 'ask': 25912.4}",2019:02:21-00:35:00,25911.6,25898.1,25912.1,25910.1
8,"{'bid': 25924.3, 'lastTraded': None, 'ask': 25925.9}","{'bid': 25933.3, 'lastTraded': None, 'ask': 25934.9}",2263,"{'bid': 25907.3, 'lastTraded': None, 'ask': 25908.9}","{'bid': 25908.8, 'lastTraded': None, 'ask': 25910.4}",2019:02:21-00:40:00,25909.6,25908.1,25934.1,25925.1
9,"{'bid': 25922.3, 'lastTraded': None, 'ask': 25923.9}","{'bid': 25925.3, 'lastTraded': None, 'ask': 25926.9}",1194,"{'bid': 25909.3, 'lastTraded': None, 'ask': 25910.9}","{'bid': 25924.8, 'lastTraded': None, 'ask': 25926.4}",2019:02:21-00:45:00,25925.6,25910.1,25926.1,25923.1
10,"{'bid': 25929.3, 'lastTraded': None, 'ask': 25930.9}","{'bid': 25934.8, 'lastTraded': None, 'ask': 25936.4}",1215,"{'bid': 25918.8, 'lastTraded': None, 'ask': 25920.4}","{'bid': 25921.3, 'lastTraded': None, 'ask': 25922.9}",2019:02:21-00:50:00,25922.1,25919.6,25935.6,25930.1
11,"{'bid': 25917.3, 'lastTraded': None, 'ask': 25918.9}","{'bid': 25930.3, 'lastTraded': None, 'ask': 25931.9}",1174,"{'bid': 25913.3, 'lastTraded': None, 'ask': 25914.9}","{'bid': 25929.8, 'lastTraded': None, 'ask': 25931.4}",2019:02:21-00:55:00,25930.6,25914.1,25931.1,25918.1
12,"{'bid': 25914.3, 'lastTraded': None, 'ask': 25915.9}","{'bid': 25922.3, 'lastTraded': None, 'ask': 25923.9}",1117,"{'bid': 25910.3, 'lastTraded': None, 'ask': 25911.9}","{'bid': 25918.3, 'lastTraded': None, 'ask': 25919.9}",2019:02:21-01:00:00,25919.1,25911.1,25923.1,25915.1
13,"{'bid': 25886.3, 'lastTraded': None, 'ask': 25887.9}","{'bid': 25913.8, 'lastTraded': None, 'ask': 25915.4}",3107,"{'bid': 25871.3, 'lastTraded': None, 'ask': 25872.9}","{'bid': 25913.8, 'lastTraded': None, 'ask': 25915.4}",2019:02:21-01:05:00,25914.6,25872.1,25914.6,25887.1
14,"{'bid': 25892.3, 'lastTraded': None, 'ask': 25893.9}","{'bid': 25903.3, 'lastTraded': None, 'ask': 25904.9}",1401,"{'bid': 25885.8, 'lastTraded': None, 'ask': 25887.4}","{'bid': 25887.3, 'lastTraded': None, 'ask': 25888.9}",2019:02:21-01:10:00,25888.1,25886.6,25904.1,25893.1
15,"{'bid': 25897.3, 'lastTraded': None, 'ask': 25898.9}","{'bid': 25902.3, 'lastTraded': None, 'ask': 25903.9}",864,"{'bid': 25887.3, 'lastTraded': None, 'ask': 25888.9}","{'bid': 25892.8, 'lastTraded': None, 'ask': 25894.4}",2019:02:21-01:15:00,25893.6,25888.1,25903.1,25898.1
16,"{'bid': 25894.3, 'lastTraded': None, 'ask': 25895.9}","{'bid': 25900.8, 'lastTraded': None, 'ask': 25902.4}",1162,"{'bid': 25877.3, 'lastTraded': None, 'ask': 25878.9}","{'bid': 25896.8, 'lastTraded': None, 'ask': 25898.4}",2019:02:21-01:20:00,25897.6,25878.1,25901.6,25895.1
17,"{'bid': 25857.3, 'lastTraded': None, 'ask': 25858.9}","{'bid': 25894.3, 'lastTraded': None, 'ask': 25895.9}",3144,"{'bid': 25853.3, 'lastTraded': None, 'ask': 25854.9}","{'bid': 25893.8, 'lastTraded': None, 'ask': 25895.4}",2019:02:21-01:25:00,25894.6,25854.1,25895.1,25858.1
18,"{'bid': 25857.8, 'lastTraded': None, 'ask': 25859.4}","{'bid': 25872.3, 'lastTraded': None, 'ask': 25873.9}",1939,"{'bid': 25849.3, 'lastTraded': None, 'ask': 25850.9}","{'bid': 25856.8, 'lastTraded': None, 'ask': 25858.4}",2019:02:21-01:30:00,25857.6,25850.1,25873.1,25858.6
19,"{'bid': 25877.8, 'lastTraded': None, 'ask': 25879.4}","{'bid': 25878.3, 'lastTraded': None, 'ask': 25879.9}",1771,"{'bid': 25856.3, 'lastTraded': None, 'ask': 25857.9}","{'bid': 25857.3, 'lastTraded': None, 'ask': 25858.9}",2019:02:21-01:35:00,25858.1,25857.1,25879.1,25878.6
20,"{'bid': 25882.3, 'lastTraded': None, 'ask': 25883.9}","{'bid': 25887.8, 'lastTraded': None, 'ask': 25889.4}",1138,"{'bid': 25876.3, 'lastTraded': None, 'ask': 25877.9}","{'bid': 25877.3, 'lastTraded': None, 'ask': 25878.9}",2019:02:21-01:40:00,25878.1,25877.1,25888.6,25883.1
21,"{'bid': 25880.3, 'lastTraded': None, 'ask': 25881.9}","{'bid': 25887.8, 'lastTraded': None, 'ask': 25889.4}",774,"{'bid': 25875.3, 'lastTraded': None, 'ask': 25876.9}","{'bid': 25881.8, 'lastTraded': None, 'ask': 25883.4}",2019:02:21-01:45:00,25882.6,25876.1,25888.6,25881.1
22,"{'bid': 25863.3, 'lastTraded': None, 'ask': 25864.9}","{'bid': 25883.3, 'lastTraded': None, 'ask': 25884.9}",954,"{'bid': 25861.8, 'lastTraded': None, 'ask': 25863.4}","{'bid': 25881.3, 'lastTraded': None, 'ask': 25882.9}",2019:02:21-01:50:00,25882.1,25862.6,25884.1,25864.1
23,"{'bid': 25875.3, 'lastTraded': None, 'ask': 25876.9}","{'bid': 25880.3, 'lastTraded': None, 'ask': 25881.9}",1072,"{'bid': 25857.3, 'lastTraded': None, 'ask': 25858.9}","{'bid': 25862.8, 'lastTraded': None, 'ask': 25864.4}",2019:02:21-01:55:00,25863.6,25858.1,25881.1,25876.1
24,"{'bid': 25893.8, 'lastTraded': None, 'ask': 25895.4}","{'bid': 25896.3, 'lastTraded': None, 'ask': 25897.9}",979,"{'bid': 25871.3, 'lastTraded': None, 'ask': 25872.9}","{'bid': 25874.3, 'lastTraded': None, 'ask': 25875.9}",2019:02:21-02:00:00,25875.1,25872.1,25897.1,25894.6
25,"{'bid': 25896.3, 'lastTraded': None, 'ask': 25897.9}","{'bid': 25900.3, 'lastTraded': None, 'ask': 25901.9}",715,"{'bid': 25890.3, 'lastTraded': None, 'ask': 25891.9}","{'bid': 25893.3, 'lastTraded': None, 'ask': 25894.9}",2019:02:21-02:05:00,25894.1,25891.1,25901.1,25897.1
26,"{'bid': 25908.3, 'lastTraded': None, 'ask': 25909.9}","{'bid': 25909.3, 'lastTraded': None, 'ask': 25910.9}",768,"{'bid': 25891.3, 'lastTraded': None, 'ask': 25892.9}","{'bid': 25895.8, 'lastTraded': None, 'ask': 25897.4}",2019:02:21-02:10:00,25896.6,25892.1,25910.1,25909.1
27,"{'bid': 25907.3, 'lastTraded': None, 'ask': 25908.9}","{'bid': 25910.3, 'lastTraded': None, 'ask': 25911.9}",824,"{'bid': 25901.3, 'lastTraded': None, 'ask': 25902.9}","{'bid': 25908.8, 'lastTraded': None, 'ask': 25910.4}",2019:02:21-02:15:00,25909.6,25902.1,25911.1,25908.1
28,"{'bid': 25907.3, 'lastTraded': None, 'ask': 25908.9}","{'bid': 25913.3, 'lastTraded': None, 'ask': 25914.9}",737,"{'bid': 25905.3, 'lastTraded': None, 'ask': 25906.9}","{'bid': 25907.8, 'lastTraded': None, 'ask': 25909.4}",2019:02:21-02:20:00,25908.6,25906.1,25914.1,25908.1
29,"{'bid': 25932.3, 'lastTraded': None, 'ask': 25933.9}","{'bid': 25933.3, 'lastTraded': None, 'ask': 25934.9}",1719,"{'bid': 25906.8, 'lastTraded': None, 'ask': 25908.4}","{'bid': 25906.8, 'lastTraded': None, 'ask': 25908.4}",2019:02:21-02:25:00,25907.6,25907.6,25934.1,25933.1
30,"{'bid': 25928.3, 'lastTraded': None, 'ask': 25929.9}","{'bid': 25942.3, 'lastTraded': None, 'ask': 25943.9}",1558,"{'bid': 25926.8, 'lastTraded': None, 'ask': 25928.4}","{'bid': 25933.3, 'lastTraded': None, 'ask': 25934.9}",2019:02:21-02:30:00,25934.1,25927.6,25943.1,25929.1
31,"{'bid': 25925.3, 'lastTraded': None, 'ask': 25926.9}","{'bid': 25926.3, 'lastTraded': None, 'ask': 25927.9}",987,"{'bid': 25918.3, 'lastTraded': None, 'ask': 25919.9}","{'bid': 25926.3, 'lastTraded': None, 'ask': 25927.9}",2019:02:21-02:35:00,25927.1,25919.1,25927.1,25926.1
32,"{'bid': 25934.8, 'lastTraded': None, 'ask': 25936.4}","{'bid': 25935.8, 'lastTraded': None, 'ask': 25937.4}",895,"{'bid': 25920.3, 'lastTraded': None, 'ask': 25921.9}","{'bid': 25924.8, 'lastTraded': None, 'ask': 25926.4}",2019:02:21-02:40:00,25925.6,25921.1,25936.6,25935.6
33,"{'bid': 25936.3, 'lastTraded': None, 'ask': 25937.9}","{'bid': 25942.8, 'lastTraded': None, 'ask': 25944.4}",813,"{'bid': 25933.3, 'lastTraded': None, 'ask': 25934.9}","{'bid': 25935.3, 'lastTraded': None, 'ask': 25936.9}",2019:02:21-02:45:00,25936.1,25934.1,25943.6,25937.1
34,"{'bid': 25959.3, 'lastTraded': None, 'ask': 25960.9}","{'bid': 25959.3, 'lastTraded': None, 'ask': 25960.9}",1955,"{'bid': 25927.3, 'lastTraded': None, 'ask': 25928.9}","{'bid': 25935.3, 'lastTraded': None, 'ask': 25936.9}",2019:02:21-02:50:00,25936.1,25928.1,25960.1,25960.1
35,"{'bid': 25944.8, 'lastTraded': None, 'ask': 25946.4}","{'bid': 25963.3, 'lastTraded': None, 'ask': 25964.9}",1193,"{'bid': 25940.3, 'lastTraded': None, 'ask': 25941.9}","{'bid': 25960.3, 'lastTraded': None, 'ask': 25961.9}",2019:02:21-02:55:00,25961.1,25941.1,25964.1,25945.6
36,"{'bid': 25927.3, 'lastTraded': None, 'ask': 25928.9}","{'bid': 25954.3, 'lastTraded': None, 'ask': 25955.9}",3391,"{'bid': 25903.3, 'lastTraded': None, 'ask': 25904.9}","{'bid': 25945.3, 'lastTraded': None, 'ask': 25946.9}",2019:02:21-03:00:00,25946.1,25904.1,25955.1,25928.1
37,"{'bid': 25923.8, 'lastTraded': None, 'ask': 25925.4}","{'bid': 25988.8, 'lastTraded': None, 'ask': 25990.4}",6468,"{'bid': 25914.3, 'lastTraded': None, 'ask': 25915.9}","{'bid': 25926.3, 'lastTraded': None, 'ask': 25927.9}",2019:02:21-03:05:00,25927.1,25915.1,25989.6,25924.6
38,"{'bid': 25929.3, 'lastTraded': None, 'ask': 25930.9}","{'bid': 25939.3, 'lastTraded': None, 'ask': 25940.9}",5112,"{'bid': 25893.3, 'lastTraded': None, 'ask': 25894.9}","{'bid': 25924.3, 'lastTraded': None, 'ask': 25925.9}",2019:02:21-03:10:00,25925.1,25894.1,25940.1,25930.1
39,"{'bid': 25885.8, 'lastTraded': None, 'ask': 25887.4}","{'bid': 25931.8, 'lastTraded': None, 'ask': 25933.4}",2965,"{'bid': 25882.3, 'lastTraded': None, 'ask': 25883.9}","{'bid': 25929.8, 'lastTraded': None, 'ask': 25931.4}",2019:02:21-03:15:00,25930.6,25883.1,25932.6,25886.6
40,"{'bid': 25869.3, 'lastTraded': None, 'ask': 25870.9}","{'bid': 25890.3, 'lastTraded': None, 'ask': 25891.9}",4127,"{'bid': 25843.3, 'lastTraded': None, 'ask': 25844.9}","{'bid': 25886.3, 'lastTraded': None, 'ask': 25887.9}",2019:02:21-03:20:00,25887.1,25844.1,25891.1,25870.1
41,"{'bid': 25897.3, 'lastTraded': None, 'ask': 25898.9}","{'bid': 25900.8, 'lastTraded': None, 'ask': 25902.4}",2496,"{'bid': 25867.3, 'lastTraded': None, 'ask': 25868.9}","{'bid': 25869.8, 'lastTraded': None, 'ask': 25871.4}",2019:02:21-03:25:00,25870.6,25868.1,25901.6,25898.1
42,"{'bid': 25945.3, 'lastTraded': None, 'ask': 25946.9}","{'bid': 25960.3, 'lastTraded': None, 'ask': 25961.9}",3875,"{'bid': 25895.8, 'lastTraded': None, 'ask': 25897.4}","{'bid': 25896.8, 'lastTraded': None, 'ask': 25898.4}",2019:02:21-03:30:00,25897.6,25896.6,25961.1,25946.1
43,"{'bid': 25939.8, 'lastTraded': None, 'ask': 25941.4}","{'bid': 25960.3, 'lastTraded': None, 'ask': 25961.9}",2582,"{'bid': 25935.8, 'lastTraded': None, 'ask': 25937.4}","{'bid': 25944.8, 'lastTraded': None, 'ask': 25946.4}",2019:02:21-03:35:00,25945.6,25936.6,25961.1,25940.6
44,"{'bid': 25944.8, 'lastTraded': None, 'ask': 25946.4}","{'bid': 25955.3, 'lastTraded': None, 'ask': 25956.9}",2079,"{'bid': 25929.3, 'lastTraded': None, 'ask': 25930.9}","{'bid': 25940.3, 'lastTraded': None, 'ask': 25941.9}",2019:02:21-03:40:00,25941.1,25930.1,25956.1,25945.6
