,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'ask': 24435.0, 'bid': 24433.4, 'lastTraded': None}","{'ask': 24453.5, 'bid': 24451.9, 'lastTraded': None}",5959,"{'ask': 24409.5, 'bid': 24407.9, 'lastTraded': None}","{'ask': 24431.0, 'bid': 24429.4, 'lastTraded': None}",2018:12:07-00:00:00,24430.2,24408.7,24452.7,24434.2
1,"{'ask': 24385.5, 'bid': 24383.9, 'lastTraded': None}","{'ask': 24443.0, 'bid': 24441.4, 'lastTraded': None}",4529,"{'ask': 24381.5, 'bid': 24379.9, 'lastTraded': None}","{'ask': 24434.5, 'bid': 24432.9, 'lastTraded': None}",2018:12:07-00:05:00,24433.7,24380.7,24442.2,24384.7
2,"{'ask': 24329.5, 'bid': 24327.9, 'lastTraded': None}","{'ask': 24395.0, 'bid': 24393.4, 'lastTraded': None}",5549,"{'ask': 24328.5, 'bid': 24326.9, 'lastTraded': None}","{'ask': 24386.0, 'bid': 24384.4, 'lastTraded': None}",2018:12:07-00:10:00,24385.2,24327.7,24394.2,24328.7
3,"{'ask': 24354.5, 'bid': 24352.9, 'lastTraded': None}","{'ask': 24370.5, 'bid': 24368.9, 'lastTraded': None}",4957,"{'ask': 24313.5, 'bid': 24311.9, 'lastTraded': None}","{'ask': 24330.0, 'bid': 24328.4, 'lastTraded': None}",2018:12:07-00:15:00,24329.2,24312.7,24369.7,24353.7
4,"{'ask': 24302.0, 'bid': 24300.4, 'lastTraded': None}","{'ask': 24355.5, 'bid': 24353.9, 'lastTraded': None}",3598,"{'ask': 24302.0, 'bid': 24300.4, 'lastTraded': None}","{'ask': 24355.5, 'bid': 24353.9, 'lastTraded': None}",2018:12:07-00:20:00,24354.7,24301.2,24354.7,24301.2
5,"{'ask': 24265.0, 'bid': 24263.4, 'lastTraded': None}","{'ask': 24328.5, 'bid': 24326.9, 'lastTraded': None}",8345,"{'ask': 24248.0, 'bid': 24246.4, 'lastTraded': None}","{'ask': 24303.5, 'bid': 24301.9, 'lastTraded': None}",2018:12:07-00:25:00,24302.7,24247.2,24327.7,24264.2
6,"{'ask': 24321.5, 'bid': 24319.9, 'lastTraded': None}","{'ask': 24331.5, 'bid': 24329.9, 'lastTraded': None}",6367,"{'ask': 24255.5, 'bid': 24253.9, 'lastTraded': None}","{'ask': 24266.0, 'bid': 24264.4, 'lastTraded': None}",2018:12:07-00:30:00,24265.2,24254.7,24330.7,24320.7
7,"{'ask': 24356.5, 'bid': 24354.9, 'lastTraded': None}","{'ask': 24374.5, 'bid': 24372.9, 'lastTraded': None}",4980,"{'ask': 24321.0, 'bid': 24319.4, 'lastTraded': None}","{'ask': 24321.0, 'bid': 24319.4, 'lastTraded': None}",2018:12:07-00:35:00,24320.2,24320.2,24373.7,24355.7
8,"{'ask': 24371.0, 'bid': 24369.4, 'lastTraded': None}","{'ask': 24385.5, 'bid': 24383.9, 'lastTraded': None}",3891,"{'ask': 24337.0, 'bid': 24335.4, 'lastTraded': None}","{'ask': 24356.0, 'bid': 24354.4, 'lastTraded': None}",2018:12:07-00:40:00,24355.2,24336.2,24384.7,24370.2
9,"{'ask': 24405.0, 'bid': 24403.4, 'lastTraded': None}","{'ask': 24414.0, 'bid': 24412.4, 'lastTraded': None}",4871,"{'ask': 24359.0, 'bid': 24357.4, 'lastTraded': None}","{'ask': 24371.5, 'bid': 24369.9, 'lastTraded': None}",2018:12:07-00:45:00,24370.7,24358.2,24413.2,24404.2
10,"{'ask': 24426.5, 'bid': 24424.9, 'lastTraded': None}","{'ask': 24457.5, 'bid': 24455.9, 'lastTraded': None}",5920,"{'ask': 24386.0, 'bid': 24384.4, 'lastTraded': None}","{'ask': 24404.5, 'bid': 24402.9, 'lastTraded': None}",2018:12:07-00:50:00,24403.7,24385.2,24456.7,24425.7
11,"{'ask': 24443.5, 'bid': 24441.9, 'lastTraded': None}","{'ask': 24445.5, 'bid': 24443.9, 'lastTraded': None}",4359,"{'ask': 24407.0, 'bid': 24405.4, 'lastTraded': None}","{'ask': 24427.0, 'bid': 24425.4, 'lastTraded': None}",2018:12:07-00:55:00,24426.2,24406.2,24444.7,24442.7
