,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'bid': 26329.0, 'lastTraded': None, 'ask': 26330.6}","{'bid': 26343.0, 'lastTraded': None, 'ask': 26344.6}",1696,"{'bid': 26319.0, 'lastTraded': None, 'ask': 26320.6}","{'bid': 26339.5, 'lastTraded': None, 'ask': 26341.1}",2019:04:16-00:00:00,26340.3,26319.8,26343.8,26329.8
1,"{'bid': 26324.0, 'lastTraded': None, 'ask': 26325.6}","{'bid': 26337.0, 'lastTraded': None, 'ask': 26338.6}",1136,"{'bid': 26319.0, 'lastTraded': None, 'ask': 26320.6}","{'bid': 26329.5, 'lastTraded': None, 'ask': 26331.1}",2019:04:16-00:05:00,26330.3,26319.8,26337.8,26324.8
2,"{'bid': 26327.0, 'lastTraded': None, 'ask': 26328.6}","{'bid': 26329.0, 'lastTraded': None, 'ask': 26330.6}",1116,"{'bid': 26314.0, 'lastTraded': None, 'ask': 26315.6}","{'bid': 26324.5, 'lastTraded': None, 'ask': 26326.1}",2019:04:16-00:10:00,26325.3,26314.8,26329.8,26327.8
3,"{'bid': 26335.0, 'lastTraded': None, 'ask': 26336.6}","{'bid': 26336.0, 'lastTraded': None, 'ask': 26337.6}",768,"{'bid': 26325.0, 'lastTraded': None, 'ask': 26326.6}","{'bid': 26326.5, 'lastTraded': None, 'ask': 26328.1}",2019:04:16-00:15:00,26327.3,26325.8,26336.8,26335.8
4,"{'bid': 26338.0, 'lastTraded': None, 'ask': 26339.6}","{'bid': 26340.0, 'lastTraded': None, 'ask': 26341.6}",980,"{'bid': 26332.0, 'lastTraded': None, 'ask': 26333.6}","{'bid': 26336.0, 'lastTraded': None, 'ask': 26337.6}",2019:04:16-00:20:00,26336.8,26332.8,26340.8,26338.8
5,"{'bid': 26337.0, 'lastTraded': None, 'ask': 26338.6}","{'bid': 26341.0, 'lastTraded': None, 'ask': 26342.6}",848,"{'bid': 26331.0, 'lastTraded': None, 'ask': 26332.6}","{'bid': 26338.5, 'lastTraded': None, 'ask': 26340.1}",2019:04:16-00:25:00,26339.3,26331.8,26341.8,26337.8
6,"{'bid': 26339.0, 'lastTraded': None, 'ask': 26340.6}","{'bid': 26345.0, 'lastTraded': None, 'ask': 26346.6}",651,"{'bid': 26337.0, 'lastTraded': None, 'ask': 26338.6}","{'bid': 26337.5, 'lastTraded': None, 'ask': 26339.1}",2019:04:16-00:30:00,26338.3,26337.8,26345.8,26339.8
7,"{'bid': 26347.0, 'lastTraded': None, 'ask': 26348.6}","{'bid': 26350.0, 'lastTraded': None, 'ask': 26351.6}",605,"{'bid': 26336.0, 'lastTraded': None, 'ask': 26337.6}","{'bid': 26338.5, 'lastTraded': None, 'ask': 26340.1}",2019:04:16-00:35:00,26339.3,26336.8,26350.8,26347.8
8,"{'bid': 26342.0, 'lastTraded': None, 'ask': 26343.6}","{'bid': 26351.0, 'lastTraded': None, 'ask': 26352.6}",598,"{'bid': 26341.0, 'lastTraded': None, 'ask': 26342.6}","{'bid': 26346.5, 'lastTraded': None, 'ask': 26348.1}",2019:04:16-00:40:00,26347.3,26341.8,26351.8,26342.8
9,"{'bid': 26338.0, 'lastTraded': None, 'ask': 26339.6}","{'bid': 26348.0, 'lastTraded': None, 'ask': 26349.6}",529,"{'bid': 26338.0, 'lastTraded': None, 'ask': 26339.6}","{'bid': 26343.0, 'lastTraded': None, 'ask': 26344.6}",2019:04:16-00:45:00,26343.8,26338.8,26348.8,26338.8
10,"{'bid': 26345.0, 'lastTraded': None, 'ask': 26346.6}","{'bid': 26348.0, 'lastTraded': None, 'ask': 26349.6}",660,"{'bid': 26337.0, 'lastTraded': None, 'ask': 26338.6}","{'bid': 26338.5, 'lastTraded': None, 'ask': 26340.1}",2019:04:16-00:50:00,26339.3,26337.8,26348.8,26345.8
11,"{'bid': 26343.0, 'lastTraded': None, 'ask': 26344.6}","{'bid': 26347.0, 'lastTraded': None, 'ask': 26348.6}",670,"{'bid': 26340.0, 'lastTraded': None, 'ask': 26341.6}","{'bid': 26344.0, 'lastTraded': None, 'ask': 26345.6}",2019:04:16-00:55:00,26344.8,26340.8,26347.8,26343.8
12,"{'bid': 26360.0, 'lastTraded': None, 'ask': 26361.6}","{'bid': 26361.0, 'lastTraded': None, 'ask': 26362.6}",889,"{'bid': 26340.0, 'lastTraded': None, 'ask': 26341.6}","{'bid': 26342.0, 'lastTraded': None, 'ask': 26343.6}",2019:04:16-01:00:00,26342.8,26340.8,26361.8,26360.8
13,"{'bid': 26368.0, 'lastTraded': None, 'ask': 26369.6}","{'bid': 26368.0, 'lastTraded': None, 'ask': 26369.6}",1114,"{'bid': 26358.0, 'lastTraded': None, 'ask': 26359.6}","{'bid': 26360.5, 'lastTraded': None, 'ask': 26362.1}",2019:04:16-01:05:00,26361.3,26358.8,26368.8,26368.8
14,"{'bid': 26374.0, 'lastTraded': None, 'ask': 26375.6}","{'bid': 26374.0, 'lastTraded': None, 'ask': 26375.6}",715,"{'bid': 26366.0, 'lastTraded': None, 'ask': 26367.6}","{'bid': 26369.0, 'lastTraded': None, 'ask': 26370.6}",2019:04:16-01:10:00,26369.8,26366.8,26374.8,26374.8
15,"{'bid': 26370.0, 'lastTraded': None, 'ask': 26371.6}","{'bid': 26375.0, 'lastTraded': None, 'ask': 26376.6}",700,"{'bid': 26367.0, 'lastTraded': None, 'ask': 26368.6}","{'bid': 26375.0, 'lastTraded': None, 'ask': 26376.6}",2019:04:16-01:15:00,26375.8,26367.8,26375.8,26370.8
16,"{'bid': 26367.0, 'lastTraded': None, 'ask': 26368.6}","{'bid': 26373.0, 'lastTraded': None, 'ask': 26374.6}",500,"{'bid': 26365.0, 'lastTraded': None, 'ask': 26366.6}","{'bid': 26369.5, 'lastTraded': None, 'ask': 26371.1}",2019:04:16-01:20:00,26370.3,26365.8,26373.8,26367.8
17,"{'bid': 26372.5, 'lastTraded': None, 'ask': 26374.1}","{'bid': 26373.0, 'lastTraded': None, 'ask': 26374.6}",706,"{'bid': 26366.5, 'lastTraded': None, 'ask': 26368.1}","{'bid': 26366.5, 'lastTraded': None, 'ask': 26368.1}",2019:04:16-01:25:00,26367.3,26367.3,26373.8,26373.3
18,"{'bid': 26380.0, 'lastTraded': None, 'ask': 26381.6}","{'bid': 26382.0, 'lastTraded': None, 'ask': 26383.6}",834,"{'bid': 26370.0, 'lastTraded': None, 'ask': 26371.6}","{'bid': 26372.0, 'lastTraded': None, 'ask': 26373.6}",2019:04:16-01:30:00,26372.8,26370.8,26382.8,26380.8
19,"{'bid': 26377.0, 'lastTraded': None, 'ask': 26378.6}","{'bid': 26381.0, 'lastTraded': None, 'ask': 26382.6}",1014,"{'bid': 26374.0, 'lastTraded': None, 'ask': 26375.6}","{'bid': 26379.5, 'lastTraded': None, 'ask': 26381.1}",2019:04:16-01:35:00,26380.3,26374.8,26381.8,26377.8
