,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'lastTraded': None, 'bid': 25832.0, 'ask': 25835.8}","{'lastTraded': None, 'bid': 25852.0, 'ask': 25855.8}",295,"{'lastTraded': None, 'bid': 25830.0, 'ask': 25833.8}","{'lastTraded': None, 'bid': 25835.0, 'ask': 25838.8}",2019:03:18-06:00:00,25836.9,25831.9,25853.9,25833.9
1,"{'lastTraded': None, 'bid': 25844.0, 'ask': 25847.8}","{'lastTraded': None, 'bid': 25844.0, 'ask': 25847.8}",115,"{'lastTraded': None, 'bid': 25831.0, 'ask': 25834.8}","{'lastTraded': None, 'bid': 25831.0, 'ask': 25834.8}",2019:03:18-06:05:00,25832.9,25832.9,25845.9,25845.9
2,"{'lastTraded': None, 'bid': 25832.0, 'ask': 25835.8}","{'lastTraded': None, 'bid': 25845.0, 'ask': 25848.8}",102,"{'lastTraded': None, 'bid': 25825.0, 'ask': 25828.8}","{'lastTraded': None, 'bid': 25843.0, 'ask': 25846.8}",2019:03:18-06:10:00,25844.9,25826.9,25846.9,25833.9
3,"{'lastTraded': None, 'bid': 25827.0, 'ask': 25830.8}","{'lastTraded': None, 'bid': 25833.0, 'ask': 25836.8}",29,"{'lastTraded': None, 'bid': 25825.0, 'ask': 25828.8}","{'lastTraded': None, 'bid': 25831.0, 'ask': 25834.8}",2019:03:18-06:15:00,25832.9,25826.9,25834.9,25828.9
4,"{'lastTraded': None, 'bid': 25828.0, 'ask': 25831.8}","{'lastTraded': None, 'bid': 25830.0, 'ask': 25833.8}",11,"{'lastTraded': None, 'bid': 25828.0, 'ask': 25831.8}","{'lastTraded': None, 'bid': 25828.0, 'ask': 25831.8}",2019:03:18-06:20:00,25829.9,25829.9,25831.9,25829.9
5,"{'lastTraded': None, 'bid': 25820.0, 'ask': 25823.8}","{'lastTraded': None, 'bid': 25829.0, 'ask': 25832.8}",68,"{'lastTraded': None, 'bid': 25820.0, 'ask': 25823.8}","{'lastTraded': None, 'bid': 25829.0, 'ask': 25832.8}",2019:03:18-06:25:00,25830.9,25821.9,25830.9,25821.9
6,"{'lastTraded': None, 'bid': 25827.0, 'ask': 25830.8}","{'lastTraded': None, 'bid': 25827.0, 'ask': 25830.8}",63,"{'lastTraded': None, 'bid': 25821.0, 'ask': 25824.8}","{'lastTraded': None, 'bid': 25821.0, 'ask': 25824.8}",2019:03:18-06:30:00,25822.9,25822.9,25828.9,25828.9
7,"{'lastTraded': None, 'bid': 25822.0, 'ask': 25825.8}","{'lastTraded': None, 'bid': 25828.0, 'ask': 25831.8}",97,"{'lastTraded': None, 'bid': 25819.0, 'ask': 25822.8}","{'lastTraded': None, 'bid': 25828.0, 'ask': 25831.8}",2019:03:18-06:35:00,25829.9,25820.9,25829.9,25823.9
8,"{'lastTraded': None, 'bid': 25822.0, 'ask': 25825.8}","{'lastTraded': None, 'bid': 25824.0, 'ask': 25827.8}",15,"{'lastTraded': None, 'bid': 25820.0, 'ask': 25823.8}","{'lastTraded': None, 'bid': 25820.0, 'ask': 25823.8}",2019:03:18-06:40:00,25821.9,25821.9,25825.9,25823.9
9,"{'lastTraded': None, 'bid': 25835.0, 'ask': 25838.8}","{'lastTraded': None, 'bid': 25837.0, 'ask': 25840.8}",67,"{'lastTraded': None, 'bid': 25824.0, 'ask': 25827.8}","{'lastTraded': None, 'bid': 25824.0, 'ask': 25827.8}",2019:03:18-06:45:00,25825.9,25825.9,25838.9,25836.9
10,"{'lastTraded': None, 'bid': 25824.0, 'ask': 25827.8}","{'lastTraded': None, 'bid': 25834.0, 'ask': 25837.8}",57,"{'lastTraded': None, 'bid': 25824.0, 'ask': 25827.8}","{'lastTraded': None, 'bid': 25834.0, 'ask': 25837.8}",2019:03:18-06:50:00,25835.9,25825.9,25835.9,25825.9
11,"{'lastTraded': None, 'bid': 25821.0, 'ask': 25824.8}","{'lastTraded': None, 'bid': 25827.0, 'ask': 25830.8}",30,"{'lastTraded': None, 'bid': 25821.0, 'ask': 25824.8}","{'lastTraded': None, 'bid': 25827.0, 'ask': 25830.8}",2019:03:18-06:55:00,25828.9,25822.9,25828.9,25822.9
