,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'lastTraded': None, 'bid': 24569.7, 'ask': 24571.3}","{'lastTraded': None, 'bid': 24599.2, 'ask': 24600.8}",2992,"{'lastTraded': None, 'bid': 24541.2, 'ask': 24542.8}","{'lastTraded': None, 'bid': 24596.7, 'ask': 24598.3}",2018:12:14-00:00:00,24597.5,24542.0,24600.0,24570.5
1,"{'lastTraded': None, 'bid': 24604.7, 'ask': 24606.3}","{'lastTraded': None, 'bid': 24625.7, 'ask': 24627.3}",2708,"{'lastTraded': None, 'bid': 24561.2, 'ask': 24562.8}","{'lastTraded': None, 'bid': 24569.2, 'ask': 24570.8}",2018:12:14-00:05:00,24570.0,24562.0,24626.5,24605.5
2,"{'lastTraded': None, 'bid': 24570.7, 'ask': 24572.3}","{'lastTraded': None, 'bid': 24606.2, 'ask': 24607.8}",2143,"{'lastTraded': None, 'bid': 24566.7, 'ask': 24568.3}","{'lastTraded': None, 'bid': 24605.7, 'ask': 24607.3}",2018:12:14-00:10:00,24606.5,24567.5,24607.0,24571.5
3,"{'lastTraded': None, 'bid': 24554.7, 'ask': 24556.3}","{'lastTraded': None, 'bid': 24582.7, 'ask': 24584.3}",3590,"{'lastTraded': None, 'bid': 24527.2, 'ask': 24528.8}","{'lastTraded': None, 'bid': 24569.2, 'ask': 24570.8}",2018:12:14-00:15:00,24570.0,24528.0,24583.5,24555.5
4,"{'lastTraded': None, 'bid': 24550.2, 'ask': 24551.8}","{'lastTraded': None, 'bid': 24576.2, 'ask': 24577.8}",2478,"{'lastTraded': None, 'bid': 24532.7, 'ask': 24534.3}","{'lastTraded': None, 'bid': 24555.2, 'ask': 24556.8}",2018:12:14-00:20:00,24556.0,24533.5,24577.0,24551.0
5,"{'lastTraded': None, 'bid': 24586.2, 'ask': 24587.8}","{'lastTraded': None, 'bid': 24602.7, 'ask': 24604.3}",2716,"{'lastTraded': None, 'bid': 24550.2, 'ask': 24551.8}","{'lastTraded': None, 'bid': 24551.2, 'ask': 24552.8}",2018:12:14-00:25:00,24552.0,24551.0,24603.5,24587.0
6,"{'lastTraded': None, 'bid': 24616.2, 'ask': 24617.8}","{'lastTraded': None, 'bid': 24618.2, 'ask': 24619.8}",3321,"{'lastTraded': None, 'bid': 24559.7, 'ask': 24561.3}","{'lastTraded': None, 'bid': 24586.7, 'ask': 24588.3}",2018:12:14-00:30:00,24587.5,24560.5,24619.0,24617.0
7,"{'lastTraded': None, 'bid': 24609.2, 'ask': 24610.8}","{'lastTraded': None, 'bid': 24626.7, 'ask': 24628.3}",2249,"{'lastTraded': None, 'bid': 24589.7, 'ask': 24591.3}","{'lastTraded': None, 'bid': 24615.7, 'ask': 24617.3}",2018:12:14-00:35:00,24616.5,24590.5,24627.5,24610.0
8,"{'lastTraded': None, 'bid': 24684.7, 'ask': 24686.3}","{'lastTraded': None, 'bid': 24687.7, 'ask': 24689.3}",4265,"{'lastTraded': None, 'bid': 24573.2, 'ask': 24574.8}","{'lastTraded': None, 'bid': 24609.7, 'ask': 24611.3}",2018:12:14-00:40:00,24610.5,24574.0,24688.5,24685.5
9,"{'lastTraded': None, 'bid': 24640.2, 'ask': 24641.8}","{'lastTraded': None, 'bid': 24687.7, 'ask': 24689.3}",2251,"{'lastTraded': None, 'bid': 24638.7, 'ask': 24640.3}","{'lastTraded': None, 'bid': 24683.7, 'ask': 24685.3}",2018:12:14-00:45:00,24684.5,24639.5,24688.5,24641.0
10,"{'lastTraded': None, 'bid': 24594.7, 'ask': 24596.3}","{'lastTraded': None, 'bid': 24641.2, 'ask': 24642.8}",2572,"{'lastTraded': None, 'bid': 24583.2, 'ask': 24584.8}","{'lastTraded': None, 'bid': 24639.7, 'ask': 24641.3}",2018:12:14-00:50:00,24640.5,24584.0,24642.0,24595.5
