,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'lastTraded': None, 'ask': 26411.0, 'bid': 26409.4}","{'lastTraded': None, 'ask': 26413.0, 'bid': 26411.4}",899,"{'lastTraded': None, 'ask': 26401.0, 'bid': 26399.4}","{'lastTraded': None, 'ask': 26404.5, 'bid': 26402.9}",2019:04:06-00:00:00,26403.7,26400.2,26412.2,26410.2
1,"{'lastTraded': None, 'ask': 26426.5, 'bid': 26424.9}","{'lastTraded': None, 'ask': 26428.0, 'bid': 26426.4}",1369,"{'lastTraded': None, 'ask': 26410.0, 'bid': 26408.4}","{'lastTraded': None, 'ask': 26412.0, 'bid': 26410.4}",2019:04:06-00:05:00,26411.2,26409.2,26427.2,26425.7
2,"{'lastTraded': None, 'ask': 26420.0, 'bid': 26418.4}","{'lastTraded': None, 'ask': 26428.0, 'bid': 26426.4}",574,"{'lastTraded': None, 'ask': 26419.0, 'bid': 26417.4}","{'lastTraded': None, 'ask': 26427.0, 'bid': 26425.4}",2019:04:06-00:10:00,26426.2,26418.2,26427.2,26419.2
3,"{'lastTraded': None, 'ask': 26421.0, 'bid': 26419.4}","{'lastTraded': None, 'ask': 26426.0, 'bid': 26424.4}",604,"{'lastTraded': None, 'ask': 26416.0, 'bid': 26414.4}","{'lastTraded': None, 'ask': 26420.5, 'bid': 26418.9}",2019:04:06-00:15:00,26419.7,26415.2,26425.2,26420.2
4,"{'lastTraded': None, 'ask': 26420.0, 'bid': 26418.4}","{'lastTraded': None, 'ask': 26425.0, 'bid': 26423.4}",713,"{'lastTraded': None, 'ask': 26414.0, 'bid': 26412.4}","{'lastTraded': None, 'ask': 26422.0, 'bid': 26420.4}",2019:04:06-00:20:00,26421.2,26413.2,26424.2,26419.2
5,"{'lastTraded': None, 'ask': 26416.5, 'bid': 26414.9}","{'lastTraded': None, 'ask': 26421.5, 'bid': 26419.9}",329,"{'lastTraded': None, 'ask': 26415.0, 'bid': 26413.4}","{'lastTraded': None, 'ask': 26419.5, 'bid': 26417.9}",2019:04:06-00:25:00,26418.7,26414.2,26420.7,26415.7
6,"{'lastTraded': None, 'ask': 26412.5, 'bid': 26410.9}","{'lastTraded': None, 'ask': 26421.0, 'bid': 26419.4}",459,"{'lastTraded': None, 'ask': 26410.0, 'bid': 26408.4}","{'lastTraded': None, 'ask': 26417.0, 'bid': 26415.4}",2019:04:06-00:30:00,26416.2,26409.2,26420.2,26411.7
7,"{'lastTraded': None, 'ask': 26382.0, 'bid': 26380.4}","{'lastTraded': None, 'ask': 26412.0, 'bid': 26410.4}",1825,"{'lastTraded': None, 'ask': 26379.0, 'bid': 26377.4}","{'lastTraded': None, 'ask': 26412.0, 'bid': 26410.4}",2019:04:06-00:35:00,26411.2,26378.2,26411.2,26381.2
8,"{'lastTraded': None, 'ask': 26381.0, 'bid': 26379.4}","{'lastTraded': None, 'ask': 26383.0, 'bid': 26381.4}",1751,"{'lastTraded': None, 'ask': 26365.0, 'bid': 26363.4}","{'lastTraded': None, 'ask': 26382.5, 'bid': 26380.9}",2019:04:06-00:40:00,26381.7,26364.2,26382.2,26380.2
9,"{'lastTraded': None, 'ask': 26397.0, 'bid': 26395.4}","{'lastTraded': None, 'ask': 26397.0, 'bid': 26395.4}",1056,"{'lastTraded': None, 'ask': 26379.5, 'bid': 26377.9}","{'lastTraded': None, 'ask': 26380.5, 'bid': 26378.9}",2019:04:06-00:45:00,26379.7,26378.7,26396.2,26396.2
10,"{'lastTraded': None, 'ask': 26390.5, 'bid': 26388.9}","{'lastTraded': None, 'ask': 26399.0, 'bid': 26397.4}",746,"{'lastTraded': None, 'ask': 26388.0, 'bid': 26386.4}","{'lastTraded': None, 'ask': 26398.0, 'bid': 26396.4}",2019:04:06-00:50:00,26397.2,26387.2,26398.2,26389.7
11,"{'lastTraded': None, 'ask': 26404.0, 'bid': 26402.4}","{'lastTraded': None, 'ask': 26405.0, 'bid': 26403.4}",645,"{'lastTraded': None, 'ask': 26389.0, 'bid': 26387.4}","{'lastTraded': None, 'ask': 26391.0, 'bid': 26389.4}",2019:04:06-00:55:00,26390.2,26388.2,26404.2,26403.2
12,"{'lastTraded': None, 'ask': 26401.0, 'bid': 26399.4}","{'lastTraded': None, 'ask': 26412.5, 'bid': 26410.9}",883,"{'lastTraded': None, 'ask': 26400.5, 'bid': 26398.9}","{'lastTraded': None, 'ask': 26404.5, 'bid': 26402.9}",2019:04:06-01:00:00,26403.7,26399.7,26411.7,26400.2
13,"{'lastTraded': None, 'ask': 26407.5, 'bid': 26405.9}","{'lastTraded': None, 'ask': 26409.0, 'bid': 26407.4}",762,"{'lastTraded': None, 'ask': 26394.0, 'bid': 26392.4}","{'lastTraded': None, 'ask': 26400.5, 'bid': 26398.9}",2019:04:06-01:05:00,26399.7,26393.2,26408.2,26406.7
14,"{'lastTraded': None, 'ask': 26408.5, 'bid': 26406.9}","{'lastTraded': None, 'ask': 26411.0, 'bid': 26409.4}",503,"{'lastTraded': None, 'ask': 26401.0, 'bid': 26399.4}","{'lastTraded': None, 'ask': 26408.0, 'bid': 26406.4}",2019:04:06-01:10:00,26407.2,26400.2,26410.2,26407.7
15,"{'lastTraded': None, 'ask': 26407.0, 'bid': 26405.4}","{'lastTraded': None, 'ask': 26413.0, 'bid': 26411.4}",492,"{'lastTraded': None, 'ask': 26403.0, 'bid': 26401.4}","{'lastTraded': None, 'ask': 26409.0, 'bid': 26407.4}",2019:04:06-01:15:00,26408.2,26402.2,26412.2,26406.2
16,"{'lastTraded': None, 'ask': 26407.0, 'bid': 26405.4}","{'lastTraded': None, 'ask': 26411.5, 'bid': 26409.9}",433,"{'lastTraded': None, 'ask': 26402.0, 'bid': 26400.4}","{'lastTraded': None, 'ask': 26407.5, 'bid': 26405.9}",2019:04:06-01:20:00,26406.7,26401.2,26410.7,26406.2
17,"{'lastTraded': None, 'ask': 26404.0, 'bid': 26402.4}","{'lastTraded': None, 'ask': 26410.5, 'bid': 26408.9}",555,"{'lastTraded': None, 'ask': 26403.0, 'bid': 26401.4}","{'lastTraded': None, 'ask': 26405.5, 'bid': 26403.9}",2019:04:06-01:25:00,26404.7,26402.2,26409.7,26403.2
18,"{'lastTraded': None, 'ask': 26401.0, 'bid': 26399.4}","{'lastTraded': None, 'ask': 26405.5, 'bid': 26403.9}",544,"{'lastTraded': None, 'ask': 26395.0, 'bid': 26393.4}","{'lastTraded': None, 'ask': 26403.5, 'bid': 26401.9}",2019:04:06-01:30:00,26402.7,26394.2,26404.7,26400.2
19,"{'lastTraded': None, 'ask': 26401.0, 'bid': 26399.4}","{'lastTraded': None, 'ask': 26406.0, 'bid': 26404.4}",686,"{'lastTraded': None, 'ask': 26397.0, 'bid': 26395.4}","{'lastTraded': None, 'ask': 26401.5, 'bid': 26399.9}",2019:04:06-01:35:00,26400.7,26396.2,26405.2,26400.2
