,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'lastTraded': None, 'bid': 25740.3, 'ask': 25741.9}","{'lastTraded': None, 'bid': 25742.3, 'ask': 25743.9}",2292,"{'lastTraded': None, 'bid': 25717.3, 'ask': 25718.9}","{'lastTraded': None, 'bid': 25718.3, 'ask': 25719.9}",2019:03:21-00:00:00,25719.1,25718.1,25743.1,25741.1
1,"{'lastTraded': None, 'bid': 25759.8, 'ask': 25761.4}","{'lastTraded': None, 'bid': 25760.3, 'ask': 25761.9}",1595,"{'lastTraded': None, 'bid': 25736.3, 'ask': 25737.9}","{'lastTraded': None, 'bid': 25739.3, 'ask': 25740.9}",2019:03:21-00:05:00,25740.1,25737.1,25761.1,25760.6
2,"{'lastTraded': None, 'bid': 25755.3, 'ask': 25756.9}","{'lastTraded': None, 'bid': 25760.3, 'ask': 25761.9}",1047,"{'lastTraded': None, 'bid': 25748.3, 'ask': 25749.9}","{'lastTraded': None, 'bid': 25759.3, 'ask': 25760.9}",2019:03:21-00:10:00,25760.1,25749.1,25761.1,25756.1
3,"{'lastTraded': None, 'bid': 25754.8, 'ask': 25756.4}","{'lastTraded': None, 'bid': 25770.3, 'ask': 25771.9}",1241,"{'lastTraded': None, 'bid': 25751.8, 'ask': 25753.4}","{'lastTraded': None, 'bid': 25754.3, 'ask': 25755.9}",2019:03:21-00:15:00,25755.1,25752.6,25771.1,25755.6
4,"{'lastTraded': None, 'bid': 25741.8, 'ask': 25743.4}","{'lastTraded': None, 'bid': 25756.3, 'ask': 25757.9}",1429,"{'lastTraded': None, 'bid': 25739.3, 'ask': 25740.9}","{'lastTraded': None, 'bid': 25755.3, 'ask': 25756.9}",2019:03:21-00:20:00,25756.1,25740.1,25757.1,25742.6
5,"{'lastTraded': None, 'bid': 25749.3, 'ask': 25750.9}","{'lastTraded': None, 'bid': 25757.3, 'ask': 25758.9}",1420,"{'lastTraded': None, 'bid': 25736.3, 'ask': 25737.9}","{'lastTraded': None, 'bid': 25742.3, 'ask': 25743.9}",2019:03:21-00:25:00,25743.1,25737.1,25758.1,25750.1
6,"{'lastTraded': None, 'bid': 25682.3, 'ask': 25683.9}","{'lastTraded': None, 'bid': 25749.8, 'ask': 25751.4}",6515,"{'lastTraded': None, 'bid': 25668.3, 'ask': 25669.9}","{'lastTraded': None, 'bid': 25748.3, 'ask': 25749.9}",2019:03:21-00:30:00,25749.1,25669.1,25750.6,25683.1
7,"{'lastTraded': None, 'bid': 25703.8, 'ask': 25705.4}","{'lastTraded': None, 'bid': 25705.8, 'ask': 25707.4}",3279,"{'lastTraded': None, 'bid': 25670.3, 'ask': 25671.9}","{'lastTraded': None, 'bid': 25683.3, 'ask': 25684.9}",2019:03:21-00:35:00,25684.1,25671.1,25706.6,25704.6
8,"{'lastTraded': None, 'bid': 25703.3, 'ask': 25704.9}","{'lastTraded': None, 'bid': 25712.3, 'ask': 25713.9}",1937,"{'lastTraded': None, 'bid': 25693.3, 'ask': 25694.9}","{'lastTraded': None, 'bid': 25703.3, 'ask': 25704.9}",2019:03:21-00:40:00,25704.1,25694.1,25713.1,25704.1
9,"{'lastTraded': None, 'bid': 25711.8, 'ask': 25713.4}","{'lastTraded': None, 'bid': 25719.3, 'ask': 25720.9}",1639,"{'lastTraded': None, 'bid': 25693.3, 'ask': 25694.9}","{'lastTraded': None, 'bid': 25703.8, 'ask': 25705.4}",2019:03:21-00:45:00,25704.6,25694.1,25720.1,25712.6
10,"{'lastTraded': None, 'bid': 25709.3, 'ask': 25710.9}","{'lastTraded': None, 'bid': 25724.3, 'ask': 25725.9}",1582,"{'lastTraded': None, 'bid': 25701.8, 'ask': 25703.4}","{'lastTraded': None, 'bid': 25711.3, 'ask': 25712.9}",2019:03:21-00:50:00,25712.1,25702.6,25725.1,25710.1
11,"{'lastTraded': None, 'bid': 25719.3, 'ask': 25720.9}","{'lastTraded': None, 'bid': 25723.3, 'ask': 25724.9}",1105,"{'lastTraded': None, 'bid': 25706.3, 'ask': 25707.9}","{'lastTraded': None, 'bid': 25708.3, 'ask': 25709.9}",2019:03:21-00:55:00,25709.1,25707.1,25724.1,25720.1
12,"{'lastTraded': None, 'bid': 25725.3, 'ask': 25726.9}","{'lastTraded': None, 'bid': 25726.8, 'ask': 25728.4}",831,"{'lastTraded': None, 'bid': 25709.3, 'ask': 25710.9}","{'lastTraded': None, 'bid': 25717.3, 'ask': 25718.9}",2019:03:21-01:00:00,25718.1,25710.1,25727.6,25726.1
13,"{'lastTraded': None, 'bid': 25726.3, 'ask': 25727.9}","{'lastTraded': None, 'bid': 25734.8, 'ask': 25736.4}",1155,"{'lastTraded': None, 'bid': 25720.3, 'ask': 25721.9}","{'lastTraded': None, 'bid': 25724.8, 'ask': 25726.4}",2019:03:21-01:05:00,25725.6,25721.1,25735.6,25727.1
14,"{'lastTraded': None, 'bid': 25733.3, 'ask': 25734.9}","{'lastTraded': None, 'bid': 25740.8, 'ask': 25742.4}",553,"{'lastTraded': None, 'bid': 25726.3, 'ask': 25727.9}","{'lastTraded': None, 'bid': 25726.8, 'ask': 25728.4}",2019:03:21-01:10:00,25727.6,25727.1,25741.6,25734.1
15,"{'lastTraded': None, 'bid': 25723.3, 'ask': 25724.9}","{'lastTraded': None, 'bid': 25735.3, 'ask': 25736.9}",715,"{'lastTraded': None, 'bid': 25716.3, 'ask': 25717.9}","{'lastTraded': None, 'bid': 25732.8, 'ask': 25734.4}",2019:03:21-01:15:00,25733.6,25717.1,25736.1,25724.1
16,"{'lastTraded': None, 'bid': 25723.3, 'ask': 25724.9}","{'lastTraded': None, 'bid': 25728.8, 'ask': 25730.4}",803,"{'lastTraded': None, 'bid': 25713.3, 'ask': 25714.9}","{'lastTraded': None, 'bid': 25725.3, 'ask': 25726.9}",2019:03:21-01:20:00,25726.1,25714.1,25729.6,25724.1
17,"{'lastTraded': None, 'bid': 25710.3, 'ask': 25711.9}","{'lastTraded': None, 'bid': 25729.3, 'ask': 25730.9}",754,"{'lastTraded': None, 'bid': 25710.3, 'ask': 25711.9}","{'lastTraded': None, 'bid': 25722.3, 'ask': 25723.9}",2019:03:21-01:25:00,25723.1,25711.1,25730.1,25711.1
18,"{'lastTraded': None, 'bid': 25718.3, 'ask': 25719.9}","{'lastTraded': None, 'bid': 25724.3, 'ask': 25725.9}",1148,"{'lastTraded': None, 'bid': 25708.3, 'ask': 25709.9}","{'lastTraded': None, 'bid': 25710.8, 'ask': 25712.4}",2019:03:21-01:30:00,25711.6,25709.1,25725.1,25719.1
19,"{'lastTraded': None, 'bid': 25737.3, 'ask': 25738.9}","{'lastTraded': None, 'bid': 25737.3, 'ask': 25738.9}",1841,"{'lastTraded': None, 'bid': 25718.3, 'ask': 25719.9}","{'lastTraded': None, 'bid': 25720.3, 'ask': 25721.9}",2019:03:21-01:35:00,25721.1,25719.1,25738.1,25738.1
20,"{'lastTraded': None, 'bid': 25729.7, 'ask': 25731.3}","{'lastTraded': None, 'bid': 25741.2, 'ask': 25742.8}",805,"{'lastTraded': None, 'bid': 25721.2, 'ask': 25722.8}","{'lastTraded': None, 'bid': 25737.2, 'ask': 25738.8}",2019:03:21-01:40:00,25738.0,25722.0,25742.0,25730.5
21,"{'lastTraded': None, 'bid': 25723.7, 'ask': 25725.3}","{'lastTraded': None, 'bid': 25733.2, 'ask': 25734.8}",650,"{'lastTraded': None, 'bid': 25715.2, 'ask': 25716.8}","{'lastTraded': None, 'bid': 25730.2, 'ask': 25731.8}",2019:03:21-01:45:00,25731.0,25716.0,25734.0,25724.5
22,"{'lastTraded': None, 'bid': 25728.7, 'ask': 25730.3}","{'lastTraded': None, 'bid': 25731.2, 'ask': 25732.8}",750,"{'lastTraded': None, 'bid': 25714.2, 'ask': 25715.8}","{'lastTraded': None, 'bid': 25724.7, 'ask': 25726.3}",2019:03:21-01:50:00,25725.5,25715.0,25732.0,25729.5
23,"{'lastTraded': None, 'bid': 25745.2, 'ask': 25746.8}","{'lastTraded': None, 'bid': 25745.2, 'ask': 25746.8}",634,"{'lastTraded': None, 'bid': 25724.2, 'ask': 25725.8}","{'lastTraded': None, 'bid': 25729.2, 'ask': 25730.8}",2019:03:21-01:55:00,25730.0,25725.0,25746.0,25746.0
24,"{'lastTraded': None, 'bid': 25852.7, 'ask': 25854.3}","{'lastTraded': None, 'bid': 25867.7, 'ask': 25869.3}",7827,"{'lastTraded': None, 'bid': 25744.2, 'ask': 25745.8}","{'lastTraded': None, 'bid': 25744.2, 'ask': 25745.8}",2019:03:21-02:00:00,25745.0,25745.0,25868.5,25853.5
25,"{'lastTraded': None, 'bid': 25849.7, 'ask': 25851.3}","{'lastTraded': None, 'bid': 25888.7, 'ask': 25890.3}",6454,"{'lastTraded': None, 'bid': 25833.2, 'ask': 25834.8}","{'lastTraded': None, 'bid': 25853.7, 'ask': 25855.3}",2019:03:21-02:05:00,25854.5,25834.0,25889.5,25850.5
