,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'bid': 25735.4, 'ask': 25737.0, 'lastTraded': None}","{'bid': 25745.9, 'ask': 25747.5, 'lastTraded': None}",2156,"{'bid': 25720.9, 'ask': 25722.5, 'lastTraded': None}","{'bid': 25728.9, 'ask': 25730.5, 'lastTraded': None}",2019:03:07-00:00:00,25729.7,25721.7,25746.7,25736.2
1,"{'bid': 25754.9, 'ask': 25756.5, 'lastTraded': None}","{'bid': 25760.9, 'ask': 25762.5, 'lastTraded': None}",2355,"{'bid': 25734.9, 'ask': 25736.5, 'lastTraded': None}","{'bid': 25734.9, 'ask': 25736.5, 'lastTraded': None}",2019:03:07-00:05:00,25735.7,25735.7,25761.7,25755.7
2,"{'bid': 25752.9, 'ask': 25754.5, 'lastTraded': None}","{'bid': 25759.4, 'ask': 25761.0, 'lastTraded': None}",1960,"{'bid': 25745.9, 'ask': 25747.5, 'lastTraded': None}","{'bid': 25755.4, 'ask': 25757.0, 'lastTraded': None}",2019:03:07-00:10:00,25756.2,25746.7,25760.2,25753.7
3,"{'bid': 25744.9, 'ask': 25746.5, 'lastTraded': None}","{'bid': 25765.9, 'ask': 25767.5, 'lastTraded': None}",1725,"{'bid': 25742.9, 'ask': 25744.5, 'lastTraded': None}","{'bid': 25753.9, 'ask': 25755.5, 'lastTraded': None}",2019:03:07-00:15:00,25754.7,25743.7,25766.7,25745.7
4,"{'bid': 25714.4, 'ask': 25716.0, 'lastTraded': None}","{'bid': 25748.9, 'ask': 25750.5, 'lastTraded': None}",1840,"{'bid': 25713.9, 'ask': 25715.5, 'lastTraded': None}","{'bid': 25745.4, 'ask': 25747.0, 'lastTraded': None}",2019:03:07-00:20:00,25746.2,25714.7,25749.7,25715.2
5,"{'bid': 25717.9, 'ask': 25719.5, 'lastTraded': None}","{'bid': 25728.9, 'ask': 25730.5, 'lastTraded': None}",1874,"{'bid': 25703.9, 'ask': 25705.5, 'lastTraded': None}","{'bid': 25714.9, 'ask': 25716.5, 'lastTraded': None}",2019:03:07-00:25:00,25715.7,25704.7,25729.7,25718.7
6,"{'bid': 25720.9, 'ask': 25722.5, 'lastTraded': None}","{'bid': 25731.9, 'ask': 25733.5, 'lastTraded': None}",1906,"{'bid': 25707.4, 'ask': 25709.0, 'lastTraded': None}","{'bid': 25717.4, 'ask': 25719.0, 'lastTraded': None}",2019:03:07-00:30:00,25718.2,25708.2,25732.7,25721.7
7,"{'bid': 25713.9, 'ask': 25715.5, 'lastTraded': None}","{'bid': 25729.9, 'ask': 25731.5, 'lastTraded': None}",1486,"{'bid': 25713.9, 'ask': 25715.5, 'lastTraded': None}","{'bid': 25719.9, 'ask': 25721.5, 'lastTraded': None}",2019:03:07-00:35:00,25720.7,25714.7,25730.7,25714.7
8,"{'bid': 25686.4, 'ask': 25688.0, 'lastTraded': None}","{'bid': 25720.9, 'ask': 25722.5, 'lastTraded': None}",2767,"{'bid': 25684.9, 'ask': 25686.5, 'lastTraded': None}","{'bid': 25714.4, 'ask': 25716.0, 'lastTraded': None}",2019:03:07-00:40:00,25715.2,25685.7,25721.7,25687.2
9,"{'bid': 25680.4, 'ask': 25682.0, 'lastTraded': None}","{'bid': 25711.9, 'ask': 25713.5, 'lastTraded': None}",1882,"{'bid': 25678.9, 'ask': 25680.5, 'lastTraded': None}","{'bid': 25686.9, 'ask': 25688.5, 'lastTraded': None}",2019:03:07-00:45:00,25687.7,25679.7,25712.7,25681.2
10,"{'bid': 25655.9, 'ask': 25657.5, 'lastTraded': None}","{'bid': 25680.9, 'ask': 25682.5, 'lastTraded': None}",2840,"{'bid': 25642.9, 'ask': 25644.5, 'lastTraded': None}","{'bid': 25680.9, 'ask': 25682.5, 'lastTraded': None}",2019:03:07-00:50:00,25681.7,25643.7,25681.7,25656.7
11,"{'bid': 25668.9, 'ask': 25670.5, 'lastTraded': None}","{'bid': 25672.9, 'ask': 25674.5, 'lastTraded': None}",2038,"{'bid': 25647.9, 'ask': 25649.5, 'lastTraded': None}","{'bid': 25656.4, 'ask': 25658.0, 'lastTraded': None}",2019:03:07-00:55:00,25657.2,25648.7,25673.7,25669.7
12,"{'bid': 25687.9, 'ask': 25689.5, 'lastTraded': None}","{'bid': 25692.9, 'ask': 25694.5, 'lastTraded': None}",1890,"{'bid': 25662.4, 'ask': 25664.0, 'lastTraded': None}","{'bid': 25668.4, 'ask': 25670.0, 'lastTraded': None}",2019:03:07-01:00:00,25669.2,25663.2,25693.7,25688.7
