,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'ask': 24904.5, 'bid': 24902.9, 'lastTraded': None}","{'ask': 24935.5, 'bid': 24933.9, 'lastTraded': None}",3727,"{'ask': 24898.0, 'bid': 24896.4, 'lastTraded': None}","{'ask': 24931.0, 'bid': 24929.4, 'lastTraded': None}",2019:02:09-00:00:00,24930.2,24897.2,24934.7,24903.7
1,"{'ask': 24911.5, 'bid': 24909.9, 'lastTraded': None}","{'ask': 24915.5, 'bid': 24913.9, 'lastTraded': None}",2386,"{'ask': 24893.5, 'bid': 24891.9, 'lastTraded': None}","{'ask': 24904.0, 'bid': 24902.4, 'lastTraded': None}",2019:02:09-00:05:00,24903.2,24892.7,24914.7,24910.7
2,"{'ask': 24921.5, 'bid': 24919.9, 'lastTraded': None}","{'ask': 24923.0, 'bid': 24921.4, 'lastTraded': None}",1938,"{'ask': 24897.5, 'bid': 24895.9, 'lastTraded': None}","{'ask': 24912.0, 'bid': 24910.4, 'lastTraded': None}",2019:02:09-00:10:00,24911.2,24896.7,24922.2,24920.7
3,"{'ask': 24911.5, 'bid': 24909.9, 'lastTraded': None}","{'ask': 24938.5, 'bid': 24936.9, 'lastTraded': None}",2858,"{'ask': 24907.5, 'bid': 24905.9, 'lastTraded': None}","{'ask': 24921.0, 'bid': 24919.4, 'lastTraded': None}",2019:02:09-00:15:00,24920.2,24906.7,24937.7,24910.7
4,"{'ask': 24928.0, 'bid': 24926.4, 'lastTraded': None}","{'ask': 24930.5, 'bid': 24928.9, 'lastTraded': None}",2151,"{'ask': 24900.5, 'bid': 24898.9, 'lastTraded': None}","{'ask': 24911.0, 'bid': 24909.4, 'lastTraded': None}",2019:02:09-00:20:00,24910.2,24899.7,24929.7,24927.2
5,"{'ask': 24915.0, 'bid': 24913.4, 'lastTraded': None}","{'ask': 24937.5, 'bid': 24935.9, 'lastTraded': None}",2336,"{'ask': 24914.5, 'bid': 24912.9, 'lastTraded': None}","{'ask': 24927.5, 'bid': 24925.9, 'lastTraded': None}",2019:02:09-00:25:00,24926.7,24913.7,24936.7,24914.2
6,"{'ask': 24900.5, 'bid': 24898.9, 'lastTraded': None}","{'ask': 24929.5, 'bid': 24927.9, 'lastTraded': None}",2716,"{'ask': 24897.5, 'bid': 24895.9, 'lastTraded': None}","{'ask': 24914.5, 'bid': 24912.9, 'lastTraded': None}",2019:02:09-00:30:00,24913.7,24896.7,24928.7,24899.7
7,"{'ask': 24907.5, 'bid': 24905.9, 'lastTraded': None}","{'ask': 24912.5, 'bid': 24910.9, 'lastTraded': None}",2555,"{'ask': 24893.5, 'bid': 24891.9, 'lastTraded': None}","{'ask': 24900.0, 'bid': 24898.4, 'lastTraded': None}",2019:02:09-00:35:00,24899.2,24892.7,24911.7,24906.7
8,"{'ask': 24925.5, 'bid': 24923.9, 'lastTraded': None}","{'ask': 24926.5, 'bid': 24924.9, 'lastTraded': None}",2231,"{'ask': 24902.5, 'bid': 24900.9, 'lastTraded': None}","{'ask': 24907.0, 'bid': 24905.4, 'lastTraded': None}",2019:02:09-00:40:00,24906.2,24901.7,24925.7,24924.7
9,"{'ask': 24915.0, 'bid': 24913.4, 'lastTraded': None}","{'ask': 24936.0, 'bid': 24934.4, 'lastTraded': None}",3010,"{'ask': 24885.5, 'bid': 24883.9, 'lastTraded': None}","{'ask': 24925.0, 'bid': 24923.4, 'lastTraded': None}",2019:02:09-00:45:00,24924.2,24884.7,24935.2,24914.2
