,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'ask': 25558.3, 'lastTraded': None, 'bid': 25556.7}","{'ask': 25560.3, 'lastTraded': None, 'bid': 25558.7}",1679,"{'ask': 25537.3, 'lastTraded': None, 'bid': 25535.7}","{'ask': 25550.3, 'lastTraded': None, 'bid': 25548.7}",2019:03:12-00:00:00,25549.5,25536.5,25559.5,25557.5
1,"{'ask': 25550.6, 'lastTraded': None, 'bid': 25549.0}","{'ask': 25566.6, 'lastTraded': None, 'bid': 25565.0}",1297,"{'ask': 25549.6, 'lastTraded': None, 'bid': 25548.0}","{'ask': 25557.8, 'lastTraded': None, 'bid': 25556.2}",2019:03:12-00:05:00,25557.0,25548.8,25565.8,25549.8
2,"{'ask': 25525.6, 'lastTraded': None, 'bid': 25524.0}","{'ask': 25551.1, 'lastTraded': None, 'bid': 25549.5}",1273,"{'ask': 25522.6, 'lastTraded': None, 'bid': 25521.0}","{'ask': 25551.1, 'lastTraded': None, 'bid': 25549.5}",2019:03:12-00:10:00,25550.3,25521.8,25550.3,25524.8
3,"{'ask': 25529.1, 'lastTraded': None, 'bid': 25527.5}","{'ask': 25530.1, 'lastTraded': None, 'bid': 25528.5}",1197,"{'ask': 25514.6, 'lastTraded': None, 'bid': 25513.0}","{'ask': 25525.1, 'lastTraded': None, 'bid': 25523.5}",2019:03:12-00:15:00,25524.3,25513.8,25529.3,25528.3
4,"{'ask': 25532.6, 'lastTraded': None, 'bid': 25531.0}","{'ask': 25536.6, 'lastTraded': None, 'bid': 25535.0}",1741,"{'ask': 25522.6, 'lastTraded': None, 'bid': 25521.0}","{'ask': 25528.6, 'lastTraded': None, 'bid': 25527.0}",2019:03:12-00:20:00,25527.8,25521.8,25535.8,25531.8
5,"{'ask': 25525.6, 'lastTraded': None, 'bid': 25524.0}","{'ask': 25548.1, 'lastTraded': None, 'bid': 25546.5}",1040,"{'ask': 25524.6, 'lastTraded': None, 'bid': 25523.0}","{'ask': 25531.6, 'lastTraded': None, 'bid': 25530.0}",2019:03:12-00:25:00,25530.8,25523.8,25547.3,25524.8
6,"{'ask': 25543.6, 'lastTraded': None, 'bid': 25542.0}","{'ask': 25554.6, 'lastTraded': None, 'bid': 25553.0}",1489,"{'ask': 25525.6, 'lastTraded': None, 'bid': 25524.0}","{'ask': 25526.6, 'lastTraded': None, 'bid': 25525.0}",2019:03:12-00:30:00,25525.8,25524.8,25553.8,25542.8
7,"{'ask': 25543.6, 'lastTraded': None, 'bid': 25542.0}","{'ask': 25553.1, 'lastTraded': None, 'bid': 25551.5}",799,"{'ask': 25541.1, 'lastTraded': None, 'bid': 25539.5}","{'ask': 25542.6, 'lastTraded': None, 'bid': 25541.0}",2019:03:12-00:35:00,25541.8,25540.3,25552.3,25542.8
8,"{'ask': 25541.6, 'lastTraded': None, 'bid': 25540.0}","{'ask': 25550.6, 'lastTraded': None, 'bid': 25549.0}",968,"{'ask': 25534.6, 'lastTraded': None, 'bid': 25533.0}","{'ask': 25544.1, 'lastTraded': None, 'bid': 25542.5}",2019:03:12-00:40:00,25543.3,25533.8,25549.8,25540.8
9,"{'ask': 25520.6, 'lastTraded': None, 'bid': 25519.0}","{'ask': 25551.6, 'lastTraded': None, 'bid': 25550.0}",1254,"{'ask': 25519.1, 'lastTraded': None, 'bid': 25517.5}","{'ask': 25542.1, 'lastTraded': None, 'bid': 25540.5}",2019:03:12-00:45:00,25541.3,25518.3,25550.8,25519.8
10,"{'ask': 25527.6, 'lastTraded': None, 'bid': 25526.0}","{'ask': 25529.6, 'lastTraded': None, 'bid': 25528.0}",762,"{'ask': 25516.6, 'lastTraded': None, 'bid': 25515.0}","{'ask': 25519.6, 'lastTraded': None, 'bid': 25518.0}",2019:03:12-00:50:00,25518.8,25515.8,25528.8,25526.8
