,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'lastTraded': None, 'ask': 24521.7, 'bid': 24520.1}","{'lastTraded': None, 'ask': 24534.7, 'bid': 24533.1}",2726,"{'lastTraded': None, 'ask': 24507.7, 'bid': 24506.1}","{'lastTraded': None, 'ask': 24525.2, 'bid': 24523.6}",2019:01:30-00:00:00,24524.4,24506.9,24533.9,24520.9
1,"{'lastTraded': None, 'ask': 24537.7, 'bid': 24536.1}","{'lastTraded': None, 'ask': 24554.2, 'bid': 24552.6}",2385,"{'lastTraded': None, 'ask': 24514.7, 'bid': 24513.1}","{'lastTraded': None, 'ask': 24521.2, 'bid': 24519.6}",2019:01:30-00:05:00,24520.4,24513.9,24553.4,24536.9
2,"{'lastTraded': None, 'ask': 24547.7, 'bid': 24546.1}","{'lastTraded': None, 'ask': 24549.7, 'bid': 24548.1}",1425,"{'lastTraded': None, 'ask': 24531.2, 'bid': 24529.6}","{'lastTraded': None, 'ask': 24537.2, 'bid': 24535.6}",2019:01:30-00:10:00,24536.4,24530.4,24548.9,24546.9
3,"{'lastTraded': None, 'ask': 24557.7, 'bid': 24556.1}","{'lastTraded': None, 'ask': 24563.2, 'bid': 24561.6}",1474,"{'lastTraded': None, 'ask': 24548.2, 'bid': 24546.6}","{'lastTraded': None, 'ask': 24548.7, 'bid': 24547.1}",2019:01:30-00:15:00,24547.9,24547.4,24562.4,24556.9
4,"{'lastTraded': None, 'ask': 24556.2, 'bid': 24554.6}","{'lastTraded': None, 'ask': 24568.7, 'bid': 24567.1}",1695,"{'lastTraded': None, 'ask': 24543.7, 'bid': 24542.1}","{'lastTraded': None, 'ask': 24557.2, 'bid': 24555.6}",2019:01:30-00:20:00,24556.4,24542.9,24567.9,24555.4
5,"{'lastTraded': None, 'ask': 24567.7, 'bid': 24566.1}","{'lastTraded': None, 'ask': 24577.7, 'bid': 24576.1}",1719,"{'lastTraded': None, 'ask': 24550.2, 'bid': 24548.6}","{'lastTraded': None, 'ask': 24555.7, 'bid': 24554.1}",2019:01:30-00:25:00,24554.9,24549.4,24576.9,24566.9
6,"{'lastTraded': None, 'ask': 24576.7, 'bid': 24575.1}","{'lastTraded': None, 'ask': 24582.7, 'bid': 24581.1}",1533,"{'lastTraded': None, 'ask': 24566.2, 'bid': 24564.6}","{'lastTraded': None, 'ask': 24566.7, 'bid': 24565.1}",2019:01:30-00:30:00,24565.9,24565.4,24581.9,24575.9
7,"{'lastTraded': None, 'ask': 24595.7, 'bid': 24594.1}","{'lastTraded': None, 'ask': 24598.2, 'bid': 24596.6}",1465,"{'lastTraded': None, 'ask': 24574.7, 'bid': 24573.1}","{'lastTraded': None, 'ask': 24577.2, 'bid': 24575.6}",2019:01:30-00:35:00,24576.4,24573.9,24597.4,24594.9
8,"{'lastTraded': None, 'ask': 24600.2, 'bid': 24598.6}","{'lastTraded': None, 'ask': 24601.7, 'bid': 24600.1}",1463,"{'lastTraded': None, 'ask': 24581.7, 'bid': 24580.1}","{'lastTraded': None, 'ask': 24594.7, 'bid': 24593.1}",2019:01:30-00:40:00,24593.9,24580.9,24600.9,24599.4
9,"{'lastTraded': None, 'ask': 24603.7, 'bid': 24602.1}","{'lastTraded': None, 'ask': 24610.7, 'bid': 24609.1}",1250,"{'lastTraded': None, 'ask': 24594.7, 'bid': 24593.1}","{'lastTraded': None, 'ask': 24600.7, 'bid': 24599.1}",2019:01:30-00:45:00,24599.9,24593.9,24609.9,24602.9
10,"{'lastTraded': None, 'ask': 24612.7, 'bid': 24611.1}","{'lastTraded': None, 'ask': 24615.7, 'bid': 24614.1}",747,"{'lastTraded': None, 'ask': 24598.7, 'bid': 24597.1}","{'lastTraded': None, 'ask': 24602.7, 'bid': 24601.1}",2019:01:30-00:50:00,24601.9,24597.9,24614.9,24611.9
11,"{'lastTraded': None, 'ask': 24614.7, 'bid': 24613.1}","{'lastTraded': None, 'ask': 24622.7, 'bid': 24621.1}",1086,"{'lastTraded': None, 'ask': 24602.2, 'bid': 24600.6}","{'lastTraded': None, 'ask': 24613.2, 'bid': 24611.6}",2019:01:30-00:55:00,24612.4,24601.4,24621.9,24613.9
12,"{'lastTraded': None, 'ask': 24605.2, 'bid': 24603.6}","{'lastTraded': None, 'ask': 24617.7, 'bid': 24616.1}",1072,"{'lastTraded': None, 'ask': 24597.7, 'bid': 24596.1}","{'lastTraded': None, 'ask': 24615.2, 'bid': 24613.6}",2019:01:30-01:00:00,24614.4,24596.9,24616.9,24604.4
13,"{'lastTraded': None, 'ask': 24605.7, 'bid': 24604.1}","{'lastTraded': None, 'ask': 24611.7, 'bid': 24610.1}",919,"{'lastTraded': None, 'ask': 24600.2, 'bid': 24598.6}","{'lastTraded': None, 'ask': 24604.7, 'bid': 24603.1}",2019:01:30-01:05:00,24603.9,24599.4,24610.9,24604.9
14,"{'lastTraded': None, 'ask': 24636.2, 'bid': 24634.6}","{'lastTraded': None, 'ask': 24640.7, 'bid': 24639.1}",1801,"{'lastTraded': None, 'ask': 24603.2, 'bid': 24601.6}","{'lastTraded': None, 'ask': 24606.2, 'bid': 24604.6}",2019:01:30-01:10:00,24605.4,24602.4,24639.9,24635.4
15,"{'lastTraded': None, 'ask': 24648.7, 'bid': 24647.1}","{'lastTraded': None, 'ask': 24654.7, 'bid': 24653.1}",1773,"{'lastTraded': None, 'ask': 24630.2, 'bid': 24628.6}","{'lastTraded': None, 'ask': 24635.7, 'bid': 24634.1}",2019:01:30-01:15:00,24634.9,24629.4,24653.9,24647.9
16,"{'lastTraded': None, 'ask': 24653.7, 'bid': 24652.1}","{'lastTraded': None, 'ask': 24665.7, 'bid': 24664.1}",1330,"{'lastTraded': None, 'ask': 24646.7, 'bid': 24645.1}","{'lastTraded': None, 'ask': 24649.7, 'bid': 24648.1}",2019:01:30-01:20:00,24648.9,24645.9,24664.9,24652.9
17,"{'lastTraded': None, 'ask': 24635.7, 'bid': 24634.1}","{'lastTraded': None, 'ask': 24655.7, 'bid': 24654.1}",945,"{'lastTraded': None, 'ask': 24635.7, 'bid': 24634.1}","{'lastTraded': None, 'ask': 24654.2, 'bid': 24652.6}",2019:01:30-01:25:00,24653.4,24634.9,24654.9,24634.9
18,"{'lastTraded': None, 'ask': 24613.7, 'bid': 24612.1}","{'lastTraded': None, 'ask': 24637.2, 'bid': 24635.6}",2592,"{'lastTraded': None, 'ask': 24601.7, 'bid': 24600.1}","{'lastTraded': None, 'ask': 24636.2, 'bid': 24634.6}",2019:01:30-01:30:00,24635.4,24600.9,24636.4,24612.9
19,"{'lastTraded': None, 'ask': 24624.2, 'bid': 24622.6}","{'lastTraded': None, 'ask': 24625.7, 'bid': 24624.1}",849,"{'lastTraded': None, 'ask': 24609.7, 'bid': 24608.1}","{'lastTraded': None, 'ask': 24614.2, 'bid': 24612.6}",2019:01:30-01:35:00,24613.4,24608.9,24624.9,24623.4
20,"{'lastTraded': None, 'ask': 24619.7, 'bid': 24618.1}","{'lastTraded': None, 'ask': 24629.7, 'bid': 24628.1}",746,"{'lastTraded': None, 'ask': 24614.2, 'bid': 24612.6}","{'lastTraded': None, 'ask': 24624.7, 'bid': 24623.1}",2019:01:30-01:40:00,24623.9,24613.4,24628.9,24618.9
21,"{'lastTraded': None, 'ask': 24614.7, 'bid': 24613.1}","{'lastTraded': None, 'ask': 24625.2, 'bid': 24623.6}",867,"{'lastTraded': None, 'ask': 24605.2, 'bid': 24603.6}","{'lastTraded': None, 'ask': 24620.7, 'bid': 24619.1}",2019:01:30-01:45:00,24619.9,24604.4,24624.4,24613.9
22,"{'lastTraded': None, 'ask': 24632.7, 'bid': 24631.1}","{'lastTraded': None, 'ask': 24633.2, 'bid': 24631.6}",608,"{'lastTraded': None, 'ask': 24615.7, 'bid': 24614.1}","{'lastTraded': None, 'ask': 24615.7, 'bid': 24614.1}",2019:01:30-01:50:00,24614.9,24614.9,24632.4,24631.9
23,"{'lastTraded': None, 'ask': 24611.7, 'bid': 24610.1}","{'lastTraded': None, 'ask': 24640.7, 'bid': 24639.1}",933,"{'lastTraded': None, 'ask': 24608.2, 'bid': 24606.6}","{'lastTraded': None, 'ask': 24633.2, 'bid': 24631.6}",2019:01:30-01:55:00,24632.4,24607.4,24639.9,24610.9
24,"{'lastTraded': None, 'ask': 24601.7, 'bid': 24600.1}","{'lastTraded': None, 'ask': 24612.2, 'bid': 24610.6}",1091,"{'lastTraded': None, 'ask': 24590.7, 'bid': 24589.1}","{'lastTraded': None, 'ask': 24612.2, 'bid': 24610.6}",2019:01:30-02:00:00,24611.4,24589.9,24611.4,24600.9
