,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'ask': 25732.0, 'bid': 25730.4, 'lastTraded': None}","{'ask': 25736.0, 'bid': 25734.4, 'lastTraded': None}",1873,"{'ask': 25714.5, 'bid': 25712.9, 'lastTraded': None}","{'ask': 25728.5, 'bid': 25726.9, 'lastTraded': None}",2019:03:14-00:00:00,25727.7,25713.7,25735.2,25731.2
1,"{'ask': 25732.0, 'bid': 25730.4, 'lastTraded': None}","{'ask': 25745.0, 'bid': 25743.4, 'lastTraded': None}",2256,"{'ask': 25729.0, 'bid': 25727.4, 'lastTraded': None}","{'ask': 25731.0, 'bid': 25729.4, 'lastTraded': None}",2019:03:14-00:05:00,25730.2,25728.2,25744.2,25731.2
2,"{'ask': 25734.0, 'bid': 25732.4, 'lastTraded': None}","{'ask': 25737.5, 'bid': 25735.9, 'lastTraded': None}",2439,"{'ask': 25727.0, 'bid': 25725.4, 'lastTraded': None}","{'ask': 25731.0, 'bid': 25729.4, 'lastTraded': None}",2019:03:14-00:10:00,25730.2,25726.2,25736.7,25733.2
3,"{'ask': 25720.0, 'bid': 25718.4, 'lastTraded': None}","{'ask': 25737.0, 'bid': 25735.4, 'lastTraded': None}",2211,"{'ask': 25716.0, 'bid': 25714.4, 'lastTraded': None}","{'ask': 25734.5, 'bid': 25732.9, 'lastTraded': None}",2019:03:14-00:15:00,25733.7,25715.2,25736.2,25719.2
4,"{'ask': 25706.0, 'bid': 25704.4, 'lastTraded': None}","{'ask': 25720.5, 'bid': 25718.9, 'lastTraded': None}",1277,"{'ask': 25702.0, 'bid': 25700.4, 'lastTraded': None}","{'ask': 25720.5, 'bid': 25718.9, 'lastTraded': None}",2019:03:14-00:20:00,25719.7,25701.2,25719.7,25705.2
5,"{'ask': 25710.0, 'bid': 25708.4, 'lastTraded': None}","{'ask': 25714.0, 'bid': 25712.4, 'lastTraded': None}",1253,"{'ask': 25699.0, 'bid': 25697.4, 'lastTraded': None}","{'ask': 25705.0, 'bid': 25703.4, 'lastTraded': None}",2019:03:14-00:25:00,25704.2,25698.2,25713.2,25709.2
6,"{'ask': 25701.5, 'bid': 25699.9, 'lastTraded': None}","{'ask': 25716.0, 'bid': 25714.4, 'lastTraded': None}",2087,"{'ask': 25692.0, 'bid': 25690.4, 'lastTraded': None}","{'ask': 25710.5, 'bid': 25708.9, 'lastTraded': None}",2019:03:14-00:30:00,25709.7,25691.2,25715.2,25700.7
7,"{'ask': 25702.0, 'bid': 25700.4, 'lastTraded': None}","{'ask': 25706.0, 'bid': 25704.4, 'lastTraded': None}",1278,"{'ask': 25698.5, 'bid': 25696.9, 'lastTraded': None}","{'ask': 25701.0, 'bid': 25699.4, 'lastTraded': None}",2019:03:14-00:35:00,25700.2,25697.7,25705.2,25701.2
8,"{'ask': 25732.0, 'bid': 25730.4, 'lastTraded': None}","{'ask': 25732.0, 'bid': 25730.4, 'lastTraded': None}",1063,"{'ask': 25700.0, 'bid': 25698.4, 'lastTraded': None}","{'ask': 25701.5, 'bid': 25699.9, 'lastTraded': None}",2019:03:14-00:40:00,25700.7,25699.2,25731.2,25731.2
9,"{'ask': 25727.5, 'bid': 25725.9, 'lastTraded': None}","{'ask': 25734.0, 'bid': 25732.4, 'lastTraded': None}",795,"{'ask': 25721.0, 'bid': 25719.4, 'lastTraded': None}","{'ask': 25732.5, 'bid': 25730.9, 'lastTraded': None}",2019:03:14-00:45:00,25731.7,25720.2,25733.2,25726.7
10,"{'ask': 25721.0, 'bid': 25719.4, 'lastTraded': None}","{'ask': 25735.5, 'bid': 25733.9, 'lastTraded': None}",870,"{'ask': 25720.0, 'bid': 25718.4, 'lastTraded': None}","{'ask': 25727.0, 'bid': 25725.4, 'lastTraded': None}",2019:03:14-00:50:00,25726.2,25719.2,25734.7,25720.2
11,"{'ask': 25730.0, 'bid': 25728.4, 'lastTraded': None}","{'ask': 25730.5, 'bid': 25728.9, 'lastTraded': None}",589,"{'ask': 25717.0, 'bid': 25715.4, 'lastTraded': None}","{'ask': 25720.5, 'bid': 25718.9, 'lastTraded': None}",2019:03:14-00:55:00,25719.7,25716.2,25729.7,25729.2
