,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'ask': 24966.1, 'lastTraded': None, 'bid': 24964.5}","{'ask': 24977.6, 'lastTraded': None, 'bid': 24976.0}",2506,"{'ask': 24932.1, 'lastTraded': None, 'bid': 24930.5}","{'ask': 24939.6, 'lastTraded': None, 'bid': 24938.0}",2019:02:01-00:00:00,24938.8,24931.3,24976.8,24965.3
1,"{'ask': 24941.1, 'lastTraded': None, 'bid': 24939.5}","{'ask': 24969.1, 'lastTraded': None, 'bid': 24967.5}",2332,"{'ask': 24933.1, 'lastTraded': None, 'bid': 24931.5}","{'ask': 24966.6, 'lastTraded': None, 'bid': 24965.0}",2019:02:01-00:05:00,24965.8,24932.3,24968.3,24940.3
2,"{'ask': 24953.1, 'lastTraded': None, 'bid': 24951.5}","{'ask': 24959.1, 'lastTraded': None, 'bid': 24957.5}",2118,"{'ask': 24936.1, 'lastTraded': None, 'bid': 24934.5}","{'ask': 24941.6, 'lastTraded': None, 'bid': 24940.0}",2019:02:01-00:10:00,24940.8,24935.3,24958.3,24952.3
3,"{'ask': 24937.1, 'lastTraded': None, 'bid': 24935.5}","{'ask': 24962.1, 'lastTraded': None, 'bid': 24960.5}",1746,"{'ask': 24929.1, 'lastTraded': None, 'bid': 24927.5}","{'ask': 24953.6, 'lastTraded': None, 'bid': 24952.0}",2019:02:01-00:15:00,24952.8,24928.3,24961.3,24936.3
4,"{'ask': 24951.1, 'lastTraded': None, 'bid': 24949.5}","{'ask': 24952.6, 'lastTraded': None, 'bid': 24951.0}",1527,"{'ask': 24931.6, 'lastTraded': None, 'bid': 24930.0}","{'ask': 24938.1, 'lastTraded': None, 'bid': 24936.5}",2019:02:01-00:20:00,24937.3,24930.8,24951.8,24950.3
5,"{'ask': 24947.1, 'lastTraded': None, 'bid': 24945.5}","{'ask': 24954.6, 'lastTraded': None, 'bid': 24953.0}",1319,"{'ask': 24944.1, 'lastTraded': None, 'bid': 24942.5}","{'ask': 24950.6, 'lastTraded': None, 'bid': 24949.0}",2019:02:01-00:25:00,24949.8,24943.3,24953.8,24946.3
6,"{'ask': 24956.6, 'lastTraded': None, 'bid': 24955.0}","{'ask': 24959.1, 'lastTraded': None, 'bid': 24957.5}",1399,"{'ask': 24935.1, 'lastTraded': None, 'bid': 24933.5}","{'ask': 24946.6, 'lastTraded': None, 'bid': 24945.0}",2019:02:01-00:30:00,24945.8,24934.3,24958.3,24955.8
7,"{'ask': 24964.6, 'lastTraded': None, 'bid': 24963.0}","{'ask': 24968.1, 'lastTraded': None, 'bid': 24966.5}",1569,"{'ask': 24944.6, 'lastTraded': None, 'bid': 24943.0}","{'ask': 24957.1, 'lastTraded': None, 'bid': 24955.5}",2019:02:01-00:35:00,24956.3,24943.8,24967.3,24963.8
8,"{'ask': 24976.1, 'lastTraded': None, 'bid': 24974.5}","{'ask': 24980.1, 'lastTraded': None, 'bid': 24978.5}",1604,"{'ask': 24956.6, 'lastTraded': None, 'bid': 24955.0}","{'ask': 24965.1, 'lastTraded': None, 'bid': 24963.5}",2019:02:01-00:40:00,24964.3,24955.8,24979.3,24975.3
9,"{'ask': 24991.1, 'lastTraded': None, 'bid': 24989.5}","{'ask': 25001.1, 'lastTraded': None, 'bid': 24999.5}",1853,"{'ask': 24974.1, 'lastTraded': None, 'bid': 24972.5}","{'ask': 24977.1, 'lastTraded': None, 'bid': 24975.5}",2019:02:01-00:45:00,24976.3,24973.3,25000.3,24990.3
10,"{'ask': 25013.1, 'lastTraded': None, 'bid': 25011.5}","{'ask': 25016.1, 'lastTraded': None, 'bid': 25014.5}",2137,"{'ask': 24985.1, 'lastTraded': None, 'bid': 24983.5}","{'ask': 24991.6, 'lastTraded': None, 'bid': 24990.0}",2019:02:01-00:50:00,24990.8,24984.3,25015.3,25012.3
11,"{'ask': 25029.1, 'lastTraded': None, 'bid': 25027.5}","{'ask': 25037.1, 'lastTraded': None, 'bid': 25035.5}",2344,"{'ask': 25011.1, 'lastTraded': None, 'bid': 25009.5}","{'ask': 25014.1, 'lastTraded': None, 'bid': 25012.5}",2019:02:01-00:55:00,25013.3,25010.3,25036.3,25028.3
12,"{'ask': 25009.1, 'lastTraded': None, 'bid': 25007.5}","{'ask': 25034.6, 'lastTraded': None, 'bid': 25033.0}",2275,"{'ask': 25006.1, 'lastTraded': None, 'bid': 25004.5}","{'ask': 25029.6, 'lastTraded': None, 'bid': 25028.0}",2019:02:01-01:00:00,25028.8,25005.3,25033.8,25008.3
13,"{'ask': 25017.1, 'lastTraded': None, 'bid': 25015.5}","{'ask': 25032.1, 'lastTraded': None, 'bid': 25030.5}",3121,"{'ask': 24996.1, 'lastTraded': None, 'bid': 24994.5}","{'ask': 25009.6, 'lastTraded': None, 'bid': 25008.0}",2019:02:01-01:05:00,25008.8,24995.3,25031.3,25016.3
14,"{'ask': 25007.6, 'lastTraded': None, 'bid': 25006.0}","{'ask': 25018.1, 'lastTraded': None, 'bid': 25016.5}",1573,"{'ask': 24999.6, 'lastTraded': None, 'bid': 24998.0}","{'ask': 25017.6, 'lastTraded': None, 'bid': 25016.0}",2019:02:01-01:10:00,25016.8,24998.8,25017.3,25006.8
15,"{'ask': 25004.1, 'lastTraded': None, 'bid': 25002.5}","{'ask': 25011.1, 'lastTraded': None, 'bid': 25009.5}",1299,"{'ask': 24990.1, 'lastTraded': None, 'bid': 24988.5}","{'ask': 25007.1, 'lastTraded': None, 'bid': 25005.5}",2019:02:01-01:15:00,25006.3,24989.3,25010.3,25003.3
16,"{'ask': 25004.6, 'lastTraded': None, 'bid': 25003.0}","{'ask': 25010.1, 'lastTraded': None, 'bid': 25008.5}",1549,"{'ask': 24987.6, 'lastTraded': None, 'bid': 24986.0}","{'ask': 25003.6, 'lastTraded': None, 'bid': 25002.0}",2019:02:01-01:20:00,25002.8,24986.8,25009.3,25003.8
