,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'lastTraded': None, 'ask': 25028.6, 'bid': 25024.8}","{'lastTraded': None, 'ask': 25029.6, 'bid': 25025.8}",495,"{'lastTraded': None, 'ask': 24994.6, 'bid': 24990.8}","{'lastTraded': None, 'ask': 25000.1, 'bid': 24996.3}",2019:02:04-07:00:00,24998.2,24992.7,25027.7,25026.7
1,"{'lastTraded': None, 'ask': 25025.1, 'bid': 25021.3}","{'lastTraded': None, 'ask': 25026.6, 'bid': 25022.8}",101,"{'lastTraded': None, 'ask': 25017.1, 'bid': 25013.3}","{'lastTraded': None, 'ask': 25026.6, 'bid': 25022.8}",2019:02:04-07:05:00,25024.7,25015.2,25024.7,25023.2
2,"{'lastTraded': None, 'ask': 25016.6, 'bid': 25012.8}","{'lastTraded': None, 'ask': 25025.6, 'bid': 25021.8}",97,"{'lastTraded': None, 'ask': 25014.1, 'bid': 25010.3}","{'lastTraded': None, 'ask': 25025.6, 'bid': 25021.8}",2019:02:04-07:10:00,25023.7,25012.2,25023.7,25014.7
3,"{'lastTraded': None, 'ask': 25021.6, 'bid': 25017.8}","{'lastTraded': None, 'ask': 25023.6, 'bid': 25019.8}",55,"{'lastTraded': None, 'ask': 25017.1, 'bid': 25013.3}","{'lastTraded': None, 'ask': 25017.1, 'bid': 25013.3}",2019:02:04-07:15:00,25015.2,25015.2,25021.7,25019.7
4,"{'lastTraded': None, 'ask': 25019.6, 'bid': 25015.8}","{'lastTraded': None, 'ask': 25021.6, 'bid': 25017.8}",26,"{'lastTraded': None, 'ask': 25018.6, 'bid': 25014.8}","{'lastTraded': None, 'ask': 25021.1, 'bid': 25017.3}",2019:02:04-07:20:00,25019.2,25016.7,25019.7,25017.7
5,"{'lastTraded': None, 'ask': 25015.1, 'bid': 25011.3}","{'lastTraded': None, 'ask': 25020.6, 'bid': 25016.8}",53,"{'lastTraded': None, 'ask': 25015.1, 'bid': 25011.3}","{'lastTraded': None, 'ask': 25019.1, 'bid': 25015.3}",2019:02:04-07:25:00,25017.2,25013.2,25018.7,25013.2
6,"{'lastTraded': None, 'ask': 25028.1, 'bid': 25024.3}","{'lastTraded': None, 'ask': 25037.6, 'bid': 25033.8}",128,"{'lastTraded': None, 'ask': 25015.6, 'bid': 25011.8}","{'lastTraded': None, 'ask': 25015.6, 'bid': 25011.8}",2019:02:04-07:30:00,25013.7,25013.7,25035.7,25026.2
7,"{'lastTraded': None, 'ask': 25038.6, 'bid': 25034.8}","{'lastTraded': None, 'ask': 25038.6, 'bid': 25034.8}",56,"{'lastTraded': None, 'ask': 25028.6, 'bid': 25024.8}","{'lastTraded': None, 'ask': 25028.6, 'bid': 25024.8}",2019:02:04-07:35:00,25026.7,25026.7,25036.7,25036.7
8,"{'lastTraded': None, 'ask': 25035.6, 'bid': 25031.8}","{'lastTraded': None, 'ask': 25039.6, 'bid': 25035.8}",91,"{'lastTraded': None, 'ask': 25028.1, 'bid': 25024.3}","{'lastTraded': None, 'ask': 25038.1, 'bid': 25034.3}",2019:02:04-07:40:00,25036.2,25026.2,25037.7,25033.7
9,"{'lastTraded': None, 'ask': 25044.1, 'bid': 25040.3}","{'lastTraded': None, 'ask': 25046.6, 'bid': 25042.8}",72,"{'lastTraded': None, 'ask': 25032.6, 'bid': 25028.8}","{'lastTraded': None, 'ask': 25035.1, 'bid': 25031.3}",2019:02:04-07:45:00,25033.2,25030.7,25044.7,25042.2
