,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'ask': 25574.8, 'lastTraded': None, 'bid': 25573.2}","{'ask': 25608.8, 'lastTraded': None, 'bid': 25607.2}",2016,"{'ask': 25573.3, 'lastTraded': None, 'bid': 25571.7}","{'ask': 25603.3, 'lastTraded': None, 'bid': 25601.7}",2019:03:13-00:00:00,25602.5,25572.5,25608.0,25574.0
1,"{'ask': 25575.8, 'lastTraded': None, 'bid': 25574.2}","{'ask': 25585.8, 'lastTraded': None, 'bid': 25584.2}",1282,"{'ask': 25562.8, 'lastTraded': None, 'bid': 25561.2}","{'ask': 25573.8, 'lastTraded': None, 'bid': 25572.2}",2019:03:13-00:05:00,25573.0,25562.0,25585.0,25575.0
2,"{'ask': 25592.8, 'lastTraded': None, 'bid': 25591.2}","{'ask': 25592.8, 'lastTraded': None, 'bid': 25591.2}",1273,"{'ask': 25575.8, 'lastTraded': None, 'bid': 25574.2}","{'ask': 25576.3, 'lastTraded': None, 'bid': 25574.7}",2019:03:13-00:10:00,25575.5,25575.0,25592.0,25592.0
3,"{'ask': 25580.8, 'lastTraded': None, 'bid': 25579.2}","{'ask': 25599.8, 'lastTraded': None, 'bid': 25598.2}",773,"{'ask': 25579.8, 'lastTraded': None, 'bid': 25578.2}","{'ask': 25593.8, 'lastTraded': None, 'bid': 25592.2}",2019:03:13-00:15:00,25593.0,25579.0,25599.0,25580.0
4,"{'ask': 25578.3, 'lastTraded': None, 'bid': 25576.7}","{'ask': 25584.8, 'lastTraded': None, 'bid': 25583.2}",1463,"{'ask': 25555.3, 'lastTraded': None, 'bid': 25553.7}","{'ask': 25580.3, 'lastTraded': None, 'bid': 25578.7}",2019:03:13-00:20:00,25579.5,25554.5,25584.0,25577.5
5,"{'ask': 25578.8, 'lastTraded': None, 'bid': 25577.2}","{'ask': 25591.8, 'lastTraded': None, 'bid': 25590.2}",1103,"{'ask': 25574.3, 'lastTraded': None, 'bid': 25572.7}","{'ask': 25578.8, 'lastTraded': None, 'bid': 25577.2}",2019:03:13-00:25:00,25578.0,25573.5,25591.0,25578.0
6,"{'ask': 25558.8, 'lastTraded': None, 'bid': 25557.2}","{'ask': 25580.8, 'lastTraded': None, 'bid': 25579.2}",1924,"{'ask': 25558.8, 'lastTraded': None, 'bid': 25557.2}","{'ask': 25577.8, 'lastTraded': None, 'bid': 25576.2}",2019:03:13-00:30:00,25577.0,25558.0,25580.0,25558.0
7,"{'ask': 25569.8, 'lastTraded': None, 'bid': 25568.2}","{'ask': 25574.8, 'lastTraded': None, 'bid': 25573.2}",986,"{'ask': 25559.8, 'lastTraded': None, 'bid': 25558.2}","{'ask': 25559.8, 'lastTraded': None, 'bid': 25558.2}",2019:03:13-00:35:00,25559.0,25559.0,25574.0,25569.0
8,"{'ask': 25554.8, 'lastTraded': None, 'bid': 25553.2}","{'ask': 25580.8, 'lastTraded': None, 'bid': 25579.2}",938,"{'ask': 25551.8, 'lastTraded': None, 'bid': 25550.2}","{'ask': 25569.3, 'lastTraded': None, 'bid': 25567.7}",2019:03:13-00:40:00,25568.5,25551.0,25580.0,25554.0
9,"{'ask': 25548.8, 'lastTraded': None, 'bid': 25547.2}","{'ask': 25558.8, 'lastTraded': None, 'bid': 25557.2}",1146,"{'ask': 25548.8, 'lastTraded': None, 'bid': 25547.2}","{'ask': 25554.3, 'lastTraded': None, 'bid': 25552.7}",2019:03:13-00:45:00,25553.5,25548.0,25558.0,25548.0
