,closePrice,highPrice,lastTradedVolume,lowPrice,openPrice,snapshotTime,averageOpen,averageLow,averageHigh,averageClose
0,"{'ask': 26180.9, 'lastTraded': None, 'bid': 26179.3}","{'ask': 26189.4, 'lastTraded': None, 'bid': 26187.8}",1092,"{'ask': 26172.4, 'lastTraded': None, 'bid': 26170.8}","{'ask': 26177.9, 'lastTraded': None, 'bid': 26176.3}",2019:04:10-00:00:00,26177.1,26171.6,26188.6,26180.1
1,"{'ask': 26186.4, 'lastTraded': None, 'bid': 26184.8}","{'ask': 26192.4, 'lastTraded': None, 'bid': 26190.8}",2631,"{'ask': 26178.4, 'lastTraded': None, 'bid': 26176.8}","{'ask': 26180.4, 'lastTraded': None, 'bid': 26178.8}",2019:04:10-00:05:00,26179.6,26177.6,26191.6,26185.6
2,"{'ask': 26200.9, 'lastTraded': None, 'bid': 26199.3}","{'ask': 26209.4, 'lastTraded': None, 'bid': 26207.8}",1882,"{'ask': 26183.4, 'lastTraded': None, 'bid': 26181.8}","{'ask': 26186.9, 'lastTraded': None, 'bid': 26185.3}",2019:04:10-00:10:00,26186.1,26182.6,26208.6,26200.1
3,"{'ask': 26211.4, 'lastTraded': None, 'bid': 26209.8}","{'ask': 26211.4, 'lastTraded': None, 'bid': 26209.8}",2130,"{'ask': 26199.9, 'lastTraded': None, 'bid': 26198.3}","{'ask': 26201.4, 'lastTraded': None, 'bid': 26199.8}",2019:04:10-00:15:00,26200.6,26199.1,26210.6,26210.6
4,"{'ask': 26209.9, 'lastTraded': None, 'bid': 26208.3}","{'ask': 26215.9, 'lastTraded': None, 'bid': 26214.3}",1141,"{'ask': 26207.4, 'lastTraded': None, 'bid': 26205.8}","{'ask': 26212.4, 'lastTraded': None, 'bid': 26210.8}",2019:04:10-00:20:00,26211.6,26206.6,26215.1,26209.1
5,"{'ask': 26204.9, 'lastTraded': None, 'bid': 26203.3}","{'ask': 26213.4, 'lastTraded': None, 'bid': 26211.8}",559,"{'ask': 26201.4, 'lastTraded': None, 'bid': 26199.8}","{'ask': 26209.4, 'lastTraded': None, 'bid': 26207.8}",2019:04:10-00:25:00,26208.6,26200.6,26212.6,26204.1
6,"{'ask': 26206.9, 'lastTraded': None, 'bid': 26205.3}","{'ask': 26210.4, 'lastTraded': None, 'bid': 26208.8}",669,"{'ask': 26200.4, 'lastTraded': None, 'bid': 26198.8}","{'ask': 26204.4, 'lastTraded': None, 'bid': 26202.8}",2019:04:10-00:30:00,26203.6,26199.6,26209.6,26206.1
7,"{'ask': 26203.9, 'lastTraded': None, 'bid': 26202.3}","{'ask': 26208.9, 'lastTraded': None, 'bid': 26207.3}",427,"{'ask': 26202.4, 'lastTraded': None, 'bid': 26200.8}","{'ask': 26206.4, 'lastTraded': None, 'bid': 26204.8}",2019:04:10-00:35:00,26205.6,26201.6,26208.1,26203.1
8,"{'ask': 26203.4, 'lastTraded': None, 'bid': 26201.8}","{'ask': 26209.4, 'lastTraded': None, 'bid': 26207.8}",471,"{'ask': 26201.4, 'lastTraded': None, 'bid': 26199.8}","{'ask': 26204.4, 'lastTraded': None, 'bid': 26202.8}",2019:04:10-00:40:00,26203.6,26200.6,26208.6,26202.6
9,"{'ask': 26199.4, 'lastTraded': None, 'bid': 26197.8}","{'ask': 26206.4, 'lastTraded': None, 'bid': 26204.8}",845,"{'ask': 26197.4, 'lastTraded': None, 'bid': 26195.8}","{'ask': 26202.9, 'lastTraded': None, 'bid': 26201.3}",2019:04:10-00:45:00,26202.1,26196.6,26205.6,26198.6
